scenario;environment;levy;flood;seed;origin_region;destination_region;node_type;trips;travelers;traveler_distance;mean_distance_per_traveler
13_levy_on_flood_both;13;True;both;28;Azenha;Cidade Baixa;pharmacy;928.0;1228.0;117117.71062670242;95.37272852337331
13_levy_on_flood_both;13;True;both;28;Azenha;Cidade Baixa;restaurant;608.0;2120.0;186448.05873387057;87.94719751597668
13_levy_on_flood_both;13;True;both;28;Azenha;Praia de Belas;marketplace;325.0;818.0;1132085.2646770126;1383.9673162310667
13_levy_on_flood_both;13;True;both;28;Azenha;Santana;marketplace;1720.0;5448.0;493482.5623326533;90.58049969395252
13_levy_on_flood_both;13;True;both;28;Azenha;Santana;restaurant;6.0;22.0;4168.270219424243;189.4668281556474
13_levy_on_flood_both;13;True;both;28;Bom Fim;Bom Fim;marketplace;20256.0;72008.0;4939677.933885097;68.59901585775326
13_levy_on_flood_both;13;True;both;28;Bom Fim;Bom Fim;pharmacy;13840.0;18352.0;1202425.15916354;65.52011547316587
13_levy_on_flood_both;13;True;both;28;Bom Fim;Bom Fim;restaurant;14592.0;75064.0;3950621.3178716144;52.63003993754149
13_levy_on_flood_both;13;True;both;28;Bom Fim;Farroupilha;marketplace;880.0;2712.0;406544.6159164805;149.9058318276108
13_levy_on_flood_both;13;True;both;28;Bom Fim;Independência;marketplace;1736.0;3640.0;246109.61706995836;67.61253216207648
13_levy_on_flood_both;13;True;both;28;Bom Fim;Independência;pharmacy;568.0;568.0;42625.61597393765;75.04509854566489
13_levy_on_flood_both;13;True;both;28;Bom Fim;Independência;restaurant;608.0;2280.0;134862.71628778984;59.15031416131133
13_levy_on_flood_both;13;True;both;28;Bom Fim;Rio Branco;marketplace;1.0;2.0;115.39977779877101;57.699888899385506
13_levy_on_flood_both;13;True;both;28;Centro Histórico;Centro Histórico;marketplace;81410.0;240156.0;13864746.141630126;57.73224962786741
13_levy_on_flood_both;13;True;both;28;Centro Histórico;Centro Histórico;pharmacy;51767.0;60230.0;3593694.5795577127;59.66618926710464
13_levy_on_flood_both;13;True;both;28;Centro Histórico;Centro Histórico;restaurant;56579.0;240157.0;14331346.378814206;59.67490591077589
13_levy_on_flood_both;13;True;both;28;Centro Histórico;Cidade Baixa;marketplace;60.0;234.0;26650.85051171574;113.89252355434077
13_levy_on_flood_both;13;True;both;28;Centro Histórico;Cidade Baixa;restaurant;82.0;442.0;64181.54831857347;145.20712289270017
13_levy_on_flood_both;13;True;both;28;Centro Histórico;Floresta;marketplace;888.0;3088.0;294924.1465469989;95.50652414086751
13_levy_on_flood_both;13;True;both;28;Centro Histórico;Independência;marketplace;856.0;1576.0;212786.9884902338;135.01712467654428
13_levy_on_flood_both;13;True;both;28;Centro Histórico;Independência;restaurant;608.0;1744.0;239521.5047359784;137.34031234861146
13_levy_on_flood_both;13;True;both;28;Centro Histórico;Praia de Belas;marketplace;293.0;932.0;654395.6854236628;702.1412933730287
13_levy_on_flood_both;13;True;both;28;Centro Histórico;Praia de Belas;pharmacy;207.0;234.0;18755.20008351074;80.15042770731085
13_levy_on_flood_both;13;True;both;28;Centro Histórico;Praia de Belas;restaurant;115.0;519.0;125548.3385242882;241.90431314891754
13_levy_on_flood_both;13;True;both;28;Cidade Baixa;Cidade Baixa;marketplace;30942.0;93757.0;6125473.851568822;65.33350951469033
13_levy_on_flood_both;13;True;both;28;Cidade Baixa;Cidade Baixa;pharmacy;17957.0;21166.0;1281996.0429797547;60.568649862031315
13_levy_on_flood_both;13;True;both;28;Cidade Baixa;Cidade Baixa;restaurant;21210.0;93153.0;4583907.82697011;49.20837575784043
13_levy_on_flood_both;13;True;both;28;Cidade Baixa;Farroupilha;restaurant;608.0;3480.0;408615.53297801595;117.41825660287815
13_levy_on_flood_both;13;True;both;28;Cidade Baixa;Praia de Belas;restaurant;24.0;75.0;80052.72240938764;1067.3696321251687
13_levy_on_flood_both;13;True;both;28;Farroupilha;Farroupilha;pharmacy;616.0;680.0;158215.66664777134;232.67009801142845
13_levy_on_flood_both;13;True;both;28;Farroupilha;Farroupilha;restaurant;608.0;2712.0;954197.4803493833;351.842728742398
13_levy_on_flood_both;13;True;both;28;Farroupilha;Santana;pharmacy;624.0;960.0;55262.50736942914;57.56511184315536
13_levy_on_flood_both;13;True;both;28;Floresta;Centro Histórico;marketplace;230.0;525.0;246867.57458733916;470.22395159493175
13_levy_on_flood_both;13;True;both;28;Floresta;Centro Histórico;restaurant;115.0;363.0;204343.4516832323;562.9296189620725
13_levy_on_flood_both;13;True;both;28;Floresta;Floresta;marketplace;13274.0;47175.0;5544180.873322159;117.52370690667004
13_levy_on_flood_both;13;True;both;28;Floresta;Floresta;pharmacy;9595.0;12958.0;1478000.799818076;114.06087357756412
13_levy_on_flood_both;13;True;both;28;Floresta;Floresta;restaurant;9919.0;51586.0;5813843.606676468;112.70196577901888
13_levy_on_flood_both;13;True;both;28;Floresta;Independência;marketplace;851.0;1427.0;176753.50493993063;123.86370353183646
13_levy_on_flood_both;13;True;both;28;Floresta;Independência;pharmacy;624.0;928.0;138830.53801253802;149.60187285833837
13_levy_on_flood_both;13;True;both;28;Floresta;Moinhos de Vento;marketplace;872.0;1984.0;245637.89353684057;123.80942214558496
13_levy_on_flood_both;13;True;both;28;Floresta;Moinhos de Vento;restaurant;608.0;2208.0;427414.84905908915;193.57556569705125
13_levy_on_flood_both;13;True;both;28;Independência;Bom Fim;marketplace;1760.0;5600.0;604468.2085458604;107.9407515260465
13_levy_on_flood_both;13;True;both;28;Independência;Bom Fim;restaurant;1216.0;6216.0;326332.15018351615;52.49873715951032
13_levy_on_flood_both;13;True;both;28;Independência;Floresta;marketplace;1.0;2.0;504.38858324215397;252.19429162107699
13_levy_on_flood_both;13;True;both;28;Independência;Independência;marketplace;14894.0;47070.0;2677013.0035600183;56.87301898364177
13_levy_on_flood_both;13;True;both;28;Independência;Independência;pharmacy;9344.0;10936.0;662411.5430736127;60.57164804989144
13_levy_on_flood_both;13;True;both;28;Independência;Independência;restaurant;10944.0;45768.0;2862031.4702478913;62.53346159429932
13_levy_on_flood_both;13;True;both;28;Independência;Moinhos de Vento;marketplace;1.0;1.0;113.2317971819168;113.2317971819168
13_levy_on_flood_both;13;True;both;28;Moinhos de Vento;Floresta;marketplace;2576.0;8775.0;1287416.0571794696;146.71408059025293
13_levy_on_flood_both;13;True;both;28;Moinhos de Vento;Floresta;pharmacy;991.0;991.0;208666.59742320227;210.5616522938469
13_levy_on_flood_both;13;True;both;28;Moinhos de Vento;Floresta;restaurant;608.0;3216.0;133088.94127899877;41.383377263370264
13_levy_on_flood_both;13;True;both;28;Moinhos de Vento;Independência;pharmacy;624.0;976.0;184645.8054013473;189.18627602597059
13_levy_on_flood_both;13;True;both;28;Moinhos de Vento;Independência;restaurant;608.0;3920.0;730483.8583676638;186.34792305297546
13_levy_on_flood_both;13;True;both;28;Moinhos de Vento;Moinhos de Vento;marketplace;21159.0;76751.0;8759242.046007594;114.12544521905374
13_levy_on_flood_both;13;True;both;28;Moinhos de Vento;Moinhos de Vento;pharmacy;15088.0;20000.0;1848608.2607769088;92.43041303884544
13_levy_on_flood_both;13;True;both;28;Moinhos de Vento;Moinhos de Vento;restaurant;15200.0;77752.0;8905487.06689636;114.53708029242155
13_levy_on_flood_both;13;True;both;28;Praia de Belas;Cidade Baixa;pharmacy;392.0;594.0;71600.50115883564;120.53956424046405
13_levy_on_flood_both;13;True;both;28;Praia de Belas;Praia de Belas;marketplace;1470.0;3319.0;213931.2863306368;64.45654906014968
13_levy_on_flood_both;13;True;both;28;Praia de Belas;Praia de Belas;pharmacy;1010.0;1044.0;160540.6184837813;153.7745387775683
13_levy_on_flood_both;13;True;both;28;Praia de Belas;Praia de Belas;restaurant;1329.0;4144.0;567319.3699676772;136.90139236671746
13_levy_on_flood_both;13;True;both;28;Rio Branco;Bom Fim;marketplace;888.0;3672.0;234728.37062239667;63.92384820871369
13_levy_on_flood_both;13;True;both;28;Rio Branco;Bom Fim;pharmacy;1248.0;1968.0;125981.66362251862;64.01507297892206
13_levy_on_flood_both;13;True;both;28;Rio Branco;Independência;marketplace;855.0;1367.0;171465.3132199594;125.43183117773182
13_levy_on_flood_both;13;True;both;28;Rio Branco;Independência;pharmacy;344.0;344.0;44576.141039908165;129.58180534857024
13_levy_on_flood_both;13;True;both;28;Rio Branco;Independência;restaurant;608.0;1368.0;158075.7454692805;115.55244551847989
13_levy_on_flood_both;13;True;both;28;Rio Branco;Moinhos de Vento;marketplace;848.0;1224.0;179733.52448406102;146.84111477455966
13_levy_on_flood_both;13;True;both;28;Rio Branco;Rio Branco;marketplace;33391.0;121646.0;10440511.456397273;85.82700176246874
13_levy_on_flood_both;13;True;both;28;Rio Branco;Rio Branco;pharmacy;20760.0;29328.0;2285298.1226806436;77.92205819287518
13_levy_on_flood_both;13;True;both;28;Rio Branco;Rio Branco;restaurant;23712.0;125680.0;11255791.972654311;89.55913409177523
13_levy_on_flood_both;13;True;both;28;Rio Branco;Santa Cecília;restaurant;608.0;4336.0;489241.06333760463;112.83234855572063
13_levy_on_flood_both;13;True;both;28;Santa Cecília;Rio Branco;marketplace;888.0;4032.0;404560.51279227977;100.33742876792653
13_levy_on_flood_both;13;True;both;28;Santa Cecília;Rio Branco;pharmacy;1280.0;2080.0;256639.49767892342;123.3843738840978
13_levy_on_flood_both;13;True;both;28;Santa Cecília;Santa Cecília;marketplace;9728.0;37120.0;4287775.819957516;115.51120204626929
13_levy_on_flood_both;13;True;both;28;Santa Cecília;Santa Cecília;pharmacy;6160.0;8336.0;789568.9844743443;94.71796838703746
13_levy_on_flood_both;13;True;both;28;Santa Cecília;Santa Cecília;restaurant;6080.0;32784.0;2981792.267835172;90.95266800375707
13_levy_on_flood_both;13;True;both;28;Santa Cecília;Santana;marketplace;1.0;1.0;136.02536925230268;136.02536925230268
13_levy_on_flood_both;13;True;both;28;Santana;Azenha;marketplace;2584.0;5112.0;455141.2267599813;89.03388629890088
13_levy_on_flood_both;13;True;both;28;Santana;Azenha;pharmacy;1140.0;1791.0;214135.30514529283;119.56186775281566
13_levy_on_flood_both;13;True;both;28;Santana;Farroupilha;marketplace;888.0;3480.0;317955.52906829724;91.36653134146472
13_levy_on_flood_both;13;True;both;28;Santana;Farroupilha;pharmacy;624.0;872.0;74199.94118346996;85.09167566911692
13_levy_on_flood_both;13;True;both;28;Santana;Santa Cecília;pharmacy;624.0;952.0;140818.8868188096;147.91899875925378
13_levy_on_flood_both;13;True;both;28;Santana;Santana;marketplace;37943.0;136903.0;11313006.761198046;82.63519982175734
13_levy_on_flood_both;13;True;both;28;Santana;Santana;pharmacy;25528.0;34616.0;2825908.7558093905;81.63591275160015
13_levy_on_flood_both;13;True;both;28;Santana;Santana;restaurant;27354.0;142330.0;11424353.562424423;80.26665890834275
13_levy_on_flood_both;13;True;both;29;Azenha;Azenha;marketplace;25205.0;88161.0;7174543.69541826;81.3800171892136
13_levy_on_flood_both;13;True;both;29;Azenha;Azenha;pharmacy;16872.0;22041.0;1649043.156198586;74.81707527782706
13_levy_on_flood_both;13;True;both;29;Azenha;Azenha;restaurant;19418.0;93839.0;8324889.998250449;88.71460691450729
13_levy_on_flood_both;13;True;both;29;Azenha;Cidade Baixa;pharmacy;928.0;1228.0;117117.71062670242;95.37272852337331
13_levy_on_flood_both;13;True;both;29;Azenha;Cidade Baixa;restaurant;608.0;2120.0;186448.05873387057;87.94719751597668
13_levy_on_flood_both;13;True;both;29;Azenha;Praia de Belas;marketplace;325.0;818.0;1133225.9232884527;1385.3617644113112
13_levy_on_flood_both;13;True;both;29;Azenha;Santana;marketplace;1720.0;5448.0;493482.5623326533;90.58049969395252
13_levy_on_flood_both;13;True;both;29;Azenha;Santana;restaurant;5.0;20.0;3789.3365631129477;189.4668281556474
13_levy_on_flood_both;13;True;both;29;Bom Fim;Bom Fim;marketplace;20256.0;72008.0;4939812.12188371;68.60087937289899
13_levy_on_flood_both;13;True;both;29;Bom Fim;Bom Fim;pharmacy;13840.0;18352.0;1202446.0907148216;65.52125603284773
13_levy_on_flood_both;13;True;both;29;Bom Fim;Bom Fim;restaurant;14592.0;75064.0;3950125.691922908;52.6234372258727
13_levy_on_flood_both;13;True;both;29;Bom Fim;Farroupilha;marketplace;880.0;2712.0;406544.6159164805;149.9058318276108
13_levy_on_flood_both;13;True;both;29;Bom Fim;Independência;marketplace;1736.0;3640.0;246109.61706995836;67.61253216207648
13_levy_on_flood_both;13;True;both;29;Bom Fim;Independência;pharmacy;568.0;568.0;42625.61597393765;75.04509854566489
13_levy_on_flood_both;13;True;both;29;Bom Fim;Independência;restaurant;608.0;2280.0;134862.71628778984;59.15031416131133
13_levy_on_flood_both;13;True;both;29;Bom Fim;Rio Branco;marketplace;1.0;2.0;115.39977779877101;57.699888899385506
13_levy_on_flood_both;13;True;both;29;Centro Histórico;Centro Histórico;marketplace;81410.0;240156.0;13864558.892542474;57.73146993013905
13_levy_on_flood_both;13;True;both;29;Centro Histórico;Centro Histórico;pharmacy;51767.0;60230.0;3593679.629750319;59.66594105512733
13_levy_on_flood_both;13;True;both;29;Centro Histórico;Centro Histórico;restaurant;56579.0;240157.0;14331202.57250617;59.67430710954155
13_levy_on_flood_both;13;True;both;29;Centro Histórico;Cidade Baixa;marketplace;60.0;234.0;26650.85051171574;113.89252355434077
13_levy_on_flood_both;13;True;both;29;Centro Histórico;Cidade Baixa;restaurant;82.0;442.0;64181.54831857347;145.20712289270017
13_levy_on_flood_both;13;True;both;29;Centro Histórico;Floresta;marketplace;888.0;3088.0;294924.1465469989;95.50652414086751
13_levy_on_flood_both;13;True;both;29;Centro Histórico;Independência;marketplace;856.0;1576.0;212786.9884902338;135.01712467654428
13_levy_on_flood_both;13;True;both;29;Centro Histórico;Independência;restaurant;608.0;1744.0;239521.5047359784;137.34031234861146
13_levy_on_flood_both;13;True;both;29;Centro Histórico;Praia de Belas;marketplace;293.0;932.0;654258.1176383646;701.9936884531809
13_levy_on_flood_both;13;True;both;29;Centro Histórico;Praia de Belas;pharmacy;207.0;234.0;18755.20008351074;80.15042770731085
13_levy_on_flood_both;13;True;both;29;Centro Histórico;Praia de Belas;restaurant;115.0;519.0;125548.3385242882;241.90431314891754
13_levy_on_flood_both;13;True;both;29;Cidade Baixa;Cidade Baixa;marketplace;30942.0;93757.0;6116777.092826515;65.24075101407378
13_levy_on_flood_both;13;True;both;29;Cidade Baixa;Cidade Baixa;pharmacy;17957.0;21166.0;1281996.0429797547;60.568649862031315
13_levy_on_flood_both;13;True;both;29;Cidade Baixa;Cidade Baixa;restaurant;21210.0;93153.0;4583907.82697011;49.20837575784043
13_levy_on_flood_both;13;True;both;29;Cidade Baixa;Farroupilha;restaurant;608.0;3480.0;408615.53297801595;117.41825660287815
13_levy_on_flood_both;13;True;both;29;Cidade Baixa;Praia de Belas;restaurant;24.0;75.0;80052.72240938764;1067.3696321251687
13_levy_on_flood_both;13;True;both;29;Farroupilha;Farroupilha;pharmacy;616.0;680.0;158215.66664777134;232.67009801142845
13_levy_on_flood_both;13;True;both;29;Farroupilha;Farroupilha;restaurant;608.0;2712.0;954197.4803493833;351.842728742398
13_levy_on_flood_both;13;True;both;29;Farroupilha;Santana;pharmacy;624.0;960.0;55262.50736942914;57.56511184315536
13_levy_on_flood_both;13;True;both;29;Floresta;Centro Histórico;marketplace;230.0;525.0;247231.05712119385;470.91629927846446
13_levy_on_flood_both;13;True;both;29;Floresta;Centro Histórico;restaurant;115.0;363.0;204343.4516832323;562.9296189620725
13_levy_on_flood_both;13;True;both;29;Floresta;Floresta;marketplace;13267.0;47165.0;5541315.8891159175;117.48788061307998
13_levy_on_flood_both;13;True;both;29;Floresta;Floresta;pharmacy;9584.0;12943.0;1475306.0623542757;113.9848614968922
13_levy_on_flood_both;13;True;both;29;Floresta;Floresta;restaurant;9919.0;51586.0;5813261.234012783;112.69067642408372
13_levy_on_flood_both;13;True;both;29;Floresta;Independência;marketplace;856.0;1432.0;177372.8234575898;123.86370353183646
13_levy_on_flood_both;13;True;both;29;Floresta;Independência;pharmacy;614.0;914.0;136736.11179252132;149.60187285833842
13_levy_on_flood_both;13;True;both;29;Floresta;Moinhos de Vento;marketplace;872.0;1984.0;245637.89353684057;123.80942214558496
13_levy_on_flood_both;13;True;both;29;Floresta;Moinhos de Vento;restaurant;608.0;2208.0;427414.84905908915;193.57556569705125
13_levy_on_flood_both;13;True;both;29;Independência;Bom Fim;marketplace;1760.0;5600.0;604468.2085458604;107.9407515260465
13_levy_on_flood_both;13;True;both;29;Independência;Bom Fim;restaurant;1216.0;6216.0;326332.15018351615;52.49873715951032
13_levy_on_flood_both;13;True;both;29;Independência;Floresta;marketplace;11.0;45.0;11348.743122948463;252.19429162107696
13_levy_on_flood_both;13;True;both;29;Independência;Floresta;pharmacy;10.0;14.0;3337.910577602687;238.42218411447766
13_levy_on_flood_both;13;True;both;29;Independência;Independência;marketplace;14891.0;47067.0;2676690.09644366;56.86978342455776
13_levy_on_flood_both;13;True;both;29;Independência;Independência;pharmacy;9356.0;10952.0;665464.6948848215;60.76193342629853
13_levy_on_flood_both;13;True;both;29;Independência;Independência;restaurant;10944.0;45768.0;2861793.3977849544;62.52825987119722
13_levy_on_flood_both;13;True;both;29;Independência;Moinhos de Vento;marketplace;3.0;4.0;452.9271887276672;113.2317971819168
13_levy_on_flood_both;13;True;both;29;Moinhos de Vento;Floresta;marketplace;2573.0;8742.0;1282415.7609347948;146.69592323665006
13_levy_on_flood_both;13;True;both;29;Moinhos de Vento;Floresta;pharmacy;992.0;992.0;208846.7098285231;210.53095748843054
13_levy_on_flood_both;13;True;both;29;Moinhos de Vento;Floresta;restaurant;608.0;3216.0;133088.94127899877;41.383377263370264
13_levy_on_flood_both;13;True;both;29;Moinhos de Vento;Independência;pharmacy;622.0;974.0;184267.43284929535;189.18627602597059
13_levy_on_flood_both;13;True;both;29;Moinhos de Vento;Independência;restaurant;608.0;3920.0;730483.8583676638;186.34792305297546
13_levy_on_flood_both;13;True;both;29;Moinhos de Vento;Moinhos de Vento;marketplace;21157.0;76748.0;8762271.390517738;114.1693775801029
13_levy_on_flood_both;13;True;both;29;Moinhos de Vento;Moinhos de Vento;pharmacy;15088.0;20000.0;1847930.331235298;92.3965165617649
13_levy_on_flood_both;13;True;both;29;Moinhos de Vento;Moinhos de Vento;restaurant;15200.0;77752.0;8905614.16196993;114.53871491369907
13_levy_on_flood_both;13;True;both;29;Praia de Belas;Cidade Baixa;pharmacy;392.0;594.0;71600.50115883564;120.53956424046405
13_levy_on_flood_both;13;True;both;29;Praia de Belas;Praia de Belas;marketplace;1470.0;3319.0;213931.2863306368;64.45654906014968
13_levy_on_flood_both;13;True;both;29;Praia de Belas;Praia de Belas;pharmacy;1010.0;1044.0;160540.6184837813;153.7745387775683
13_levy_on_flood_both;13;True;both;29;Praia de Belas;Praia de Belas;restaurant;1329.0;4144.0;567319.3699676772;136.90139236671746
13_levy_on_flood_both;13;True;both;29;Rio Branco;Bom Fim;marketplace;888.0;3672.0;234728.37062239667;63.92384820871369
13_levy_on_flood_both;13;True;both;29;Rio Branco;Bom Fim;pharmacy;1248.0;1968.0;125981.66362251862;64.01507297892206
13_levy_on_flood_both;13;True;both;29;Rio Branco;Independência;marketplace;853.0;1365.0;171214.44955760395;125.43183117773184
13_levy_on_flood_both;13;True;both;29;Rio Branco;Independência;pharmacy;344.0;344.0;44576.141039908165;129.58180534857024
13_levy_on_flood_both;13;True;both;29;Rio Branco;Independência;restaurant;608.0;1368.0;158075.7454692805;115.55244551847989
13_levy_on_flood_both;13;True;both;29;Rio Branco;Moinhos de Vento;marketplace;848.0;1224.0;179733.52448406102;146.84111477455966
13_levy_on_flood_both;13;True;both;29;Rio Branco;Rio Branco;marketplace;33392.0;121648.0;10457193.225952562;85.96272216520256
13_levy_on_flood_both;13;True;both;29;Rio Branco;Rio Branco;pharmacy;20768.0;29340.0;2288279.636167467;77.9918076403363
13_levy_on_flood_both;13;True;both;29;Rio Branco;Rio Branco;restaurant;23712.0;125680.0;11257391.898095604;89.57186424328138
13_levy_on_flood_both;13;True;both;29;Rio Branco;Santa Cecília;restaurant;608.0;4336.0;489241.06333760463;112.83234855572063
13_levy_on_flood_both;13;True;both;29;Santa Cecília;Rio Branco;marketplace;887.0;4030.0;404359.8379347439;100.33742876792653
13_levy_on_flood_both;13;True;both;29;Santa Cecília;Rio Branco;pharmacy;1272.0;2068.0;255100.86715594342;123.35631874078501
13_levy_on_flood_both;13;True;both;29;Santa Cecília;Santa Cecília;marketplace;9728.0;37120.0;4287775.819957516;115.51120204626929
13_levy_on_flood_both;13;True;both;29;Santa Cecília;Santa Cecília;pharmacy;6160.0;8336.0;789565.5205403562;94.7175528479314
13_levy_on_flood_both;13;True;both;29;Santa Cecília;Santa Cecília;restaurant;6080.0;32784.0;2981792.267835172;90.95266800375707
13_levy_on_flood_both;13;True;both;29;Santana;Azenha;marketplace;2584.0;5112.0;455141.2267599813;89.03388629890088
13_levy_on_flood_both;13;True;both;29;Santana;Azenha;pharmacy;1141.0;1793.0;214410.4438994869;119.5819542105337
13_levy_on_flood_both;13;True;both;29;Santana;Farroupilha;marketplace;888.0;3480.0;317955.52906829724;91.36653134146472
13_levy_on_flood_both;13;True;both;29;Santana;Farroupilha;pharmacy;624.0;872.0;74199.94118346996;85.09167566911692
13_levy_on_flood_both;13;True;both;29;Santana;Santa Cecília;pharmacy;624.0;952.0;140818.8868188096;147.91899875925378
13_levy_on_flood_both;13;True;both;29;Santana;Santana;marketplace;37944.0;136904.0;11325937.34760516;82.72904624850376
13_levy_on_flood_both;13;True;both;29;Santana;Santana;pharmacy;25528.0;34616.0;2825848.3778943396;81.63416853172924
13_levy_on_flood_both;13;True;both;29;Santana;Santana;restaurant;27355.0;142332.0;11433223.292515997;80.32784821766009
94_levy_off_flood_none;94;False;none;0;Aberta dos Morros;Aberta dos Morros;marketplace;10640.0;78832.0;7678104.6185937915;97.39832325190014
94_levy_off_flood_none;94;False;none;0;Aberta dos Morros;Aberta dos Morros;pharmacy;6744.0;18144.0;2189563.2761237635;120.67698832251783
94_levy_off_flood_none;94;False;none;0;Aberta dos Morros;Aberta dos Morros;restaurant;6688.0;72584.0;9815072.459817618;135.22363688715996
94_levy_off_flood_none;94;False;none;0;Agronomia;Agronomia;marketplace;5288.0;20104.0;832010.5480686985;41.385323720090454
94_levy_off_flood_none;94;False;none;0;Agronomia;Agronomia;pharmacy;3336.0;4864.0;318875.3967964774;65.55826414401263
94_levy_off_flood_none;94;False;none;0;Agronomia;Agronomia;restaurant;3648.0;20104.0;1274906.2848311379;63.41555336406376
94_levy_off_flood_none;94;False;none;0;Agronomia;Partenon;pharmacy;520.0;520.0;148222.35481299978;285.0429900249996
94_levy_off_flood_none;94;False;none;0;Anchieta;Anchieta;marketplace;3432.0;6248.0;1432776.2403356775;229.3175800793338
94_levy_off_flood_none;94;False;none;0;Anchieta;Anchieta;pharmacy;1488.0;1552.0;169604.4105156019;109.28119234252699
94_levy_off_flood_none;94;False;none;0;Anchieta;Anchieta;restaurant;2224.0;5784.0;660591.1409633984;114.21008661192919
94_levy_off_flood_none;94;False;none;0;Arquipélago;Arquipélago;marketplace;10800.0;51232.0;7734012.544811958;150.96058215201356
94_levy_off_flood_none;94;False;none;0;Arquipélago;Arquipélago;pharmacy;6776.0;12800.0;1066549.7655925907;83.32420043692115
94_levy_off_flood_none;94;False;none;0;Arquipélago;Arquipélago;restaurant;7704.0;51232.0;5484997.352884916;107.06194083551131
94_levy_off_flood_none;94;False;none;0;Auxiliadora;Auxiliadora;marketplace;15048.0;59560.0;4160348.774330975;69.851389763784
94_levy_off_flood_none;94;False;none;0;Auxiliadora;Auxiliadora;pharmacy;11632.0;16728.0;1270848.885123028;75.97135850807197
94_levy_off_flood_none;94;False;none;0;Auxiliadora;Auxiliadora;restaurant;10944.0;61136.0;4871015.775781034;79.67508138872405
94_levy_off_flood_none;94;False;none;0;Auxiliadora;Moinhos de Vento;marketplace;880.0;2168.0;288345.2420450108;133.0005728989902
94_levy_off_flood_none;94;False;none;0;Auxiliadora;Mont’Serrat;pharmacy;488.0;488.0;34098.347194494745;69.87366228380071
94_levy_off_flood_none;94;False;none;0;Auxiliadora;Mont’Serrat;restaurant;608.0;1944.0;175322.91113663965;90.18668268345661
94_levy_off_flood_none;94;False;none;0;Azenha;Azenha;marketplace;26136.0;89008.0;6687493.5159012815;75.13362299907067
94_levy_off_flood_none;94;False;none;0;Azenha;Azenha;pharmacy;16592.0;22144.0;1480522.9070092326;66.85887405207879
94_levy_off_flood_none;94;False;none;0;Azenha;Azenha;restaurant;17024.0;85672.0;4298669.046201178;50.1758923125546
94_levy_off_flood_none;94;False;none;0;Azenha;Cidade Baixa;marketplace;840.0;1752.0;174518.7062661507;99.61113371355633
94_levy_off_flood_none;94;False;none;0;Azenha;Menino-Deus;marketplace;880.0;2256.0;134907.7391655663;59.79952977197088
94_levy_off_flood_none;94;False;none;0;Azenha;Menino-Deus;pharmacy;1168.0;1176.0;138119.8247941718;117.44883060728894
94_levy_off_flood_none;94;False;none;0;Azenha;Santana;marketplace;1728.0;3384.0;87353.3198027374;25.813628783314837
94_levy_off_flood_none;94;False;none;0;Azenha;Santana;pharmacy;2248.0;2616.0;169661.4666584461;64.85530071041518
94_levy_off_flood_none;94;False;none;0;Azenha;Santana;restaurant;3648.0;13224.0;853828.5927734987;64.56659050011334
94_levy_off_flood_none;94;False;none;0;Bela Vista;Bela Vista;marketplace;18624.0;91848.0;5912412.278436816;64.37170410283095
94_levy_off_flood_none;94;False;none;0;Bela Vista;Bela Vista;pharmacy;10496.0;19200.0;1370984.6544607172;71.40545075316236
94_levy_off_flood_none;94;False;none;0;Bela Vista;Bela Vista;restaurant;10336.0;79272.0;3954571.9791977364;49.88611337165376
94_levy_off_flood_none;94;False;none;0;Bela Vista;Mont’Serrat;marketplace;888.0;6272.0;903624.050208625;144.07271208683434
94_levy_off_flood_none;94;False;none;0;Bela Vista;Petrópolis;marketplace;2288.0;10896.0;1081898.6135789077;99.29319140775584
94_levy_off_flood_none;94;False;none;0;Bela Vista;Petrópolis;pharmacy;1872.0;2872.0;356816.840936295;124.23984712266538
94_levy_off_flood_none;94;False;none;0;Bela Vista;Petrópolis;restaurant;608.0;6960.0;155211.65627095493;22.30052532628663
94_levy_off_flood_none;94;False;none;0;Bela Vista;Rio Branco;pharmacy;624.0;1200.0;61553.05750984006;51.29421459153338
94_levy_off_flood_none;94;False;none;0;Bela Vista;Rio Branco;restaurant;608.0;5512.0;157281.08072790835;28.534303470230107
94_levy_off_flood_none;94;False;none;0;Belém Novo;Belém Novo;marketplace;15712.0;78624.0;6327887.15025572;80.48289517521012
94_levy_off_flood_none;94;False;none;0;Belém Novo;Belém Novo;pharmacy;10416.0;19608.0;1887873.1866892944;96.28076227505582
94_levy_off_flood_none;94;False;none;0;Belém Novo;Belém Novo;restaurant;11152.0;78808.0;7891504.374436932;100.13582852549146
94_levy_off_flood_none;94;False;none;0;Belém Novo;Chapéu do Sol;marketplace;872.0;1792.0;538868.6687998591;300.7079624999214
94_levy_off_flood_none;94;False;none;0;Belém Novo;Chapéu do Sol;pharmacy;448.0;448.0;201298.22668013728;449.3263988395921
94_levy_off_flood_none;94;False;none;0;Belém Velho;Belém Velho;marketplace;14184.0;87144.0;8932376.285042148;102.50133440101611
94_levy_off_flood_none;94;False;none;0;Belém Velho;Belém Velho;pharmacy;9136.0;20736.0;2813943.5978666674;135.7032985082305
94_levy_off_flood_none;94;False;none;0;Belém Velho;Belém Velho;restaurant;8512.0;73040.0;11034535.569800835;151.0752405503948
94_levy_off_flood_none;94;False;none;0;Belém Velho;Vila Nova;pharmacy;120.0;120.0;42585.386836222875;354.87822363519064
