scenario;environment;levy;flood;seed;node_type;population;requested;fulfilled;unmet;fulfillment_rate;trips;travelers;travelers_per_capita;traveler_distance;distance_per_requested_visit;mean_distance_per_traveler;occupancy_person_hours;occupancy_per_requested_visit;peak_hourly_occupancy
94_levy_off_flood_none;94;False;none;0;pharmacy;1331414;2662792.0;2662792.0;0.0;1.0;1567056.0;2662792.0;1.999972961077471;235086010.80207568;88.28553293012585;88.28553293012585;2662792.0;1.0;7157.0
94_levy_off_flood_none;94;False;none;0;restaurant;1331414;10651312.0;10651312.0;0.0;1.0;1627016.0;10651312.0;8.0;949846523.7538967;89.17648114653826;89.17648114653826;10651312.0;1.0;54222.0
94_levy_on_flood_none;94;True;none;0;marketplace;1331414;10651312.0;10651312.0;0.0;1.0;2351280.0;10651312.0;8.0;901407508.5555314;84.6287770516469;84.6287770516469;10651312.0;1.0;20985.0
94_levy_on_flood_none;94;True;none;0;pharmacy;1331414;2662792.0;2662792.0;0.0;1.0;1567056.0;2662792.0;1.999972961077471;221721317.36217096;83.26648020655423;83.26648020655423;2662792.0;1.0;7157.0
94_levy_on_flood_none;94;True;none;0;restaurant;1331414;10651312.0;10651312.0;0.0;1.0;1627016.0;10651312.0;8.0;890666148.6855304;83.62032289407449;83.62032289407449;10651312.0;1.0;54222.0
94_levy_on_flood_none;94;True;none;1;marketplace;1331414;10651312.0;10651312.0;0.0;1.0;2351280.0;10651312.0;8.0;901256691.4049952;84.61461756119765;84.61461756119765;10651312.0;1.0;20985.0
94_levy_on_flood_none;94;True;none;1;pharmacy;1331414;2662792.0;2662792.0;0.0;1.0;1567056.0;2662792.0;1.999972961077471;221815723.05035904;83.30193385377417;83.30193385377417;2662792.0;1.0;7157.0
94_levy_on_flood_none;94;True;none;1;restaurant;1331414;10651312.0;10651312.0;0.0;1.0;1627016.0;10651312.0;8.0;890457581.4688593;83.6007415301382;83.6007415301382;10651312.0;1.0;54222.0
94_levy_on_flood_none;94;True;none;2;marketplace;1331414;10651312.0;10651312.0;0.0;1.0;2351280.0;10651312.0;8.0;900567335.6698608;84.54989729620735;84.54989729620735;10651312.0;1.0;20985.0
94_levy_on_flood_none;94;True;none;2;pharmacy;1331414;2662792.0;2662792.0;0.0;1.0;1567056.0;2662792.0;1.999972961077471;221833061.12640533;83.3084450931223;83.3084450931223;2662792.0;1.0;7157.0
94_levy_on_flood_none;94;True;none;2;restaurant;1331414;10651312.0;10651312.0;0.0;1.0;1627016.0;10651312.0;8.0;890708641.8713688;83.6243123731019;83.6243123731019;10651312.0;1.0;54222.0
94_levy_on_flood_none;94;True;none;3;marketplace;1331414;10651312.0;10651312.0;0.0;1.0;2351280.0;10651312.0;8.0;901344737.1275235;84.62288374685893;84.62288374685893;10651312.0;1.0;20985.0
94_levy_on_flood_none;94;True;none;3;pharmacy;1331414;2662792.0;2662792.0;0.0;1.0;1567056.0;2662792.0;1.999972961077471;221719378.82339403;83.26575219671459;83.26575219671459;2662792.0;1.0;7157.0
94_levy_on_flood_none;94;True;none;3;restaurant;1331414;10651312.0;10651312.0;0.0;1.0;1627016.0;10651312.0;8.0;890659612.6945006;83.6197092615915;83.6197092615915;10651312.0;1.0;54222.0
94_levy_on_flood_none;94;True;none;4;marketplace;1331414;10651312.0;10651312.0;0.0;1.0;2351280.0;10651312.0;8.0;900831856.8749791;84.57473190861174;84.57473190861174;10651312.0;1.0;20985.0
94_levy_on_flood_none;94;True;none;4;pharmacy;1331414;2662792.0;2662792.0;0.0;1.0;1567056.0;2662792.0;1.999972961077471;221699334.81261867;83.25822475530146;83.25822475530146;2662792.0;1.0;7157.0
94_levy_on_flood_none;94;True;none;4;restaurant;1331414;10651312.0;10651312.0;0.0;1.0;1627016.0;10651312.0;8.0;890667989.5039351;83.62049571958225;83.62049571958225;10651312.0;1.0;54222.0
