Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders;VaccLvl_0;VaccLvl_1;VaccLvl_2;dVaccLvl_0;dVaccLvl_1;dVaccLvl_2
182;14;7;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
182;14;7;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
183;15;7;Azenha;13556;12533;1023;0;0;0;11499;591;1466;0;0;0
183;15;7;Bom Fim;11176;10208;968;0;0;0;9447;497;1232;0;0;0
183;15;7;Centro;41266;38446;2820;0;0;0;35376;1698;4192;0;0;0
183;15;7;Cidade Baixa;15299;14126;1173;0;0;0;13008;658;1633;0;0;0
183;15;7;Farroupilha;138;57;81;0;0;0;0;39;99;0;0;0
183;15;7;Floresta;11418;10607;811;0;0;0;9689;497;1232;0;0;0
183;15;7;Independência;7347;6711;636;0;0;0;6138;348;861;0;0;0
183;15;7;Menino Deus;33160;30808;2352;0;0;0;28437;1358;3365;0;0;0
183;15;7;Moinhos de Vento;11837;11013;824;0;0;0;10058;511;1268;0;0;0
183;15;7;Praia de Belas;1181;1119;62;0;0;0;845;97;239;0;0;0
183;15;7;Rio Branco;17863;16471;1392;0;0;0;15248;752;1863;0;0;0
183;15;7;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
183;15;7;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
184;16;7;Azenha;13556;12533;1023;0;0;0;11499;591;1466;0;0;0
184;16;7;Bom Fim;11176;10208;968;0;0;0;9447;497;1232;0;0;0
184;16;7;Centro;41266;38446;2820;0;0;0;35376;1698;4192;0;0;0
184;16;7;Cidade Baixa;15299;14126;1173;0;0;0;13008;658;1633;0;0;0
184;16;7;Farroupilha;138;57;81;0;0;0;0;39;99;0;0;0
184;16;7;Floresta;11418;10607;811;0;0;0;9689;497;1232;0;0;0
184;16;7;Independência;7347;6711;636;0;0;0;6138;348;861;0;0;0
184;16;7;Menino Deus;33160;30808;2352;0;0;0;28437;1358;3365;0;0;0
184;16;7;Moinhos de Vento;11837;11013;824;0;0;0;10058;511;1268;0;0;0
184;16;7;Praia de Belas;1181;1119;62;0;0;0;845;97;239;0;0;0
184;16;7;Rio Branco;17863;16471;1392;0;0;0;15248;752;1863;0;0;0
184;16;7;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
184;16;7;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
185;17;7;Azenha;13556;12533;1023;0;0;0;11499;591;1466;0;0;0
185;17;7;Bom Fim;11176;10208;968;0;0;0;9447;497;1232;0;0;0
185;17;7;Centro;41266;38446;2820;0;0;0;35376;1698;4192;0;0;0
185;17;7;Cidade Baixa;15299;14126;1173;0;0;0;13008;658;1633;0;0;0
185;17;7;Farroupilha;138;57;81;0;0;0;0;39;99;0;0;0
185;17;7;Floresta;11418;10607;811;0;0;0;9689;497;1232;0;0;0
185;17;7;Independência;7347;6711;636;0;0;0;6138;348;861;0;0;0
185;17;7;Menino Deus;33160;30808;2352;0;0;0;28437;1358;3365;0;0;0
185;17;7;Moinhos de Vento;11837;11013;824;0;0;0;10058;511;1268;0;0;0
185;17;7;Praia de Belas;1181;1119;62;0;0;0;845;97;239;0;0;0
185;17;7;Rio Branco;17863;16471;1392;0;0;0;15248;752;1863;0;0;0
185;17;7;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
185;17;7;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
186;18;7;Azenha;13556;12533;1023;0;0;0;11499;591;1466;0;0;0
186;18;7;Bom Fim;11176;10208;968;0;0;0;9447;497;1232;0;0;0
186;18;7;Centro;41266;38446;2820;0;0;0;35376;1698;4192;0;0;0
186;18;7;Cidade Baixa;15299;14126;1173;0;0;0;13008;658;1633;0;0;0
186;18;7;Farroupilha;138;57;81;0;0;0;0;39;99;0;0;0
186;18;7;Floresta;11418;10607;811;0;0;0;9689;497;1232;0;0;0
186;18;7;Independência;7347;6711;636;0;0;0;6138;348;861;0;0;0
186;18;7;Menino Deus;33160;30808;2352;0;0;0;28437;1358;3365;0;0;0
186;18;7;Moinhos de Vento;11837;11013;824;0;0;0;10058;511;1268;0;0;0
186;18;7;Praia de Belas;1181;1119;62;0;0;0;845;97;239;0;0;0
186;18;7;Rio Branco;17863;16471;1392;0;0;0;15248;752;1863;0;0;0
186;18;7;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
186;18;7;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
187;19;7;Azenha;13556;12533;1023;0;0;0;11499;591;1466;0;0;0
187;19;7;Bom Fim;11176;10208;968;0;0;0;9447;497;1232;0;0;0
187;19;7;Centro;41266;38446;2820;0;0;0;35376;1698;4192;0;0;0
187;19;7;Cidade Baixa;15299;14126;1173;0;0;0;13008;658;1633;0;0;0
187;19;7;Farroupilha;138;57;81;0;0;0;0;39;99;0;0;0
187;19;7;Floresta;11418;10607;811;0;0;0;9689;497;1232;0;0;0
187;19;7;Independência;7347;6711;636;0;0;0;6138;348;861;0;0;0
187;19;7;Menino Deus;33160;30808;2352;0;0;0;28437;1358;3365;0;0;0
187;19;7;Moinhos de Vento;11837;11013;824;0;0;0;10058;511;1268;0;0;0
187;19;7;Praia de Belas;1181;1119;62;0;0;0;845;97;239;0;0;0
187;19;7;Rio Branco;17863;16471;1392;0;0;0;15248;752;1863;0;0;0
187;19;7;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
187;19;7;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
188;20;7;Azenha;13556;12533;1023;0;0;0;11499;591;1466;0;0;0
188;20;7;Bom Fim;11176;10208;968;0;0;0;9447;497;1232;0;0;0
188;20;7;Centro;41266;38446;2820;0;0;0;35376;1698;4192;0;0;0
188;20;7;Cidade Baixa;15299;14126;1173;0;0;0;13008;658;1633;0;0;0
188;20;7;Farroupilha;138;57;81;0;0;0;0;39;99;0;0;0
188;20;7;Floresta;11418;10607;811;0;0;0;9689;497;1232;0;0;0
188;20;7;Independência;7347;6711;636;0;0;0;6138;348;861;0;0;0
188;20;7;Menino Deus;33160;30808;2352;0;0;0;28437;1358;3365;0;0;0
188;20;7;Moinhos de Vento;11837;11013;824;0;0;0;10058;511;1268;0;0;0
188;20;7;Praia de Belas;1181;1119;62;0;0;0;845;97;239;0;0;0
188;20;7;Rio Branco;17863;16471;1392;0;0;0;15248;752;1863;0;0;0
188;20;7;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
188;20;7;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
189;21;7;Azenha;13556;12533;1023;0;0;0;11499;591;1466;0;0;0
189;21;7;Bom Fim;11176;10208;968;0;0;0;9447;497;1232;0;0;0
189;21;7;Centro;41266;38446;2820;0;0;0;35376;1698;4192;0;0;0
189;21;7;Cidade Baixa;15299;14126;1173;0;0;0;13008;658;1633;0;0;0
189;21;7;Farroupilha;138;57;81;0;0;0;0;39;99;0;0;0
189;21;7;Floresta;11418;10607;811;0;0;0;9689;497;1232;0;0;0
189;21;7;Independência;7347;6711;636;0;0;0;6138;348;861;0;0;0
189;21;7;Menino Deus;33160;30808;2352;0;0;0;28437;1358;3365;0;0;0
189;21;7;Moinhos de Vento;11837;11013;824;0;0;0;10058;511;1268;0;0;0
189;21;7;Praia de Belas;1181;1119;62;0;0;0;845;97;239;0;0;0
189;21;7;Rio Branco;17863;16471;1392;0;0;0;15248;752;1863;0;0;0
189;21;7;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
189;21;7;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
190;22;7;Azenha;13556;12533;1023;0;0;0;11499;591;1466;0;0;0
190;22;7;Bom Fim;11176;10208;968;0;0;0;9447;497;1232;0;0;0
190;22;7;Centro;41266;38446;2820;0;0;0;35376;1698;4192;0;0;0
190;22;7;Cidade Baixa;15299;14126;1173;0;0;0;13008;658;1633;0;0;0
190;22;7;Farroupilha;138;57;81;0;0;0;0;39;99;0;0;0
190;22;7;Floresta;11418;10607;811;0;0;0;9689;497;1232;0;0;0
190;22;7;Independência;7347;6711;636;0;0;0;6138;348;861;0;0;0
190;22;7;Menino Deus;33160;30808;2352;0;0;0;28437;1358;3365;0;0;0
190;22;7;Moinhos de Vento;11837;11013;824;0;0;0;10058;511;1268;0;0;0
190;22;7;Praia de Belas;1181;1119;62;0;0;0;845;97;239;0;0;0
190;22;7;Rio Branco;17863;16471;1392;0;0;0;15248;752;1863;0;0;0
190;22;7;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
190;22;7;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
191;23;7;Azenha;13556;12533;1023;0;0;0;11499;591;1466;0;0;0
191;23;7;Bom Fim;11176;10208;968;0;0;0;9447;497;1232;0;0;0
191;23;7;Centro;41266;38446;2820;0;0;0;35376;1698;4192;0;0;0
191;23;7;Cidade Baixa;15299;14126;1173;0;0;0;13008;658;1633;0;0;0
191;23;7;Farroupilha;138;57;81;0;0;0;0;39;99;0;0;0
191;23;7;Floresta;11418;10607;811;0;0;0;9689;497;1232;0;0;0
191;23;7;Independência;7347;6711;636;0;0;0;6138;348;861;0;0;0
191;23;7;Menino Deus;33160;30808;2352;0;0;0;28437;1358;3365;0;0;0
191;23;7;Moinhos de Vento;11837;11013;824;0;0;0;10058;511;1268;0;0;0
191;23;7;Praia de Belas;1181;1119;62;0;0;0;845;97;239;0;0;0
191;23;7;Rio Branco;17863;16471;1392;0;0;0;15248;752;1863;0;0;0
191;23;7;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
191;23;7;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
192;0;8;Azenha;13556;12533;1023;0;0;0;11499;591;1466;0;0;0
192;0;8;Bom Fim;11176;10208;968;0;0;0;9447;497;1232;0;0;0
192;0;8;Centro;41266;38446;2820;0;0;0;35376;1698;4192;0;0;0
192;0;8;Cidade Baixa;15299;14126;1173;0;0;0;13008;658;1633;0;0;0
192;0;8;Farroupilha;138;57;81;0;0;0;0;39;99;0;0;0
192;0;8;Floresta;11418;10607;811;0;0;0;9689;497;1232;0;0;0
192;0;8;Independência;7347;6711;636;0;0;0;6138;348;861;0;0;0
192;0;8;Menino Deus;33160;30808;2352;0;0;0;28437;1358;3365;0;0;0
192;0;8;Moinhos de Vento;11837;11013;824;0;0;0;10058;511;1268;0;0;0
192;0;8;Praia de Belas;1181;1119;62;0;0;0;845;97;239;0;0;0
192;0;8;Rio Branco;17863;16471;1392;0;0;0;15248;752;1863;0;0;0
192;0;8;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
192;0;8;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
193;1;8;Azenha;13556;12533;1023;0;0;0;11499;591;1466;0;0;0
193;1;8;Bom Fim;11176;10208;968;0;0;0;9447;497;1232;0;0;0
193;1;8;Centro;41266;38446;2820;0;0;0;35376;1698;4192;0;0;0
193;1;8;Cidade Baixa;15299;14126;1173;0;0;0;13008;658;1633;0;0;0
193;1;8;Farroupilha;138;57;81;0;0;0;0;39;99;0;0;0
193;1;8;Floresta;11418;10607;811;0;0;0;9689;497;1232;0;0;0
193;1;8;Independência;7347;6711;636;0;0;0;6138;348;861;0;0;0
193;1;8;Menino Deus;33160;30808;2352;0;0;0;28437;1358;3365;0;0;0
193;1;8;Moinhos de Vento;11837;11013;824;0;0;0;10058;511;1268;0;0;0
193;1;8;Praia de Belas;1181;1119;62;0;0;0;845;97;239;0;0;0
193;1;8;Rio Branco;17863;16471;1392;0;0;0;15248;752;1863;0;0;0
193;1;8;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
193;1;8;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
194;2;8;Azenha;13556;12533;1023;0;0;0;11499;591;1466;0;0;0
194;2;8;Bom Fim;11176;10208;968;0;0;0;9447;497;1232;0;0;0
194;2;8;Centro;41266;38446;2820;0;0;0;35376;1698;4192;0;0;0
194;2;8;Cidade Baixa;15299;14126;1173;0;0;0;13008;658;1633;0;0;0
194;2;8;Farroupilha;138;57;81;0;0;0;0;39;99;0;0;0
194;2;8;Floresta;11418;10607;811;0;0;0;9689;497;1232;0;0;0
194;2;8;Independência;7347;6711;636;0;0;0;6138;348;861;0;0;0
194;2;8;Menino Deus;33160;30808;2352;0;0;0;28437;1358;3365;0;0;0
194;2;8;Moinhos de Vento;11837;11013;824;0;0;0;10058;511;1268;0;0;0
194;2;8;Praia de Belas;1181;1119;62;0;0;0;845;97;239;0;0;0
194;2;8;Rio Branco;17863;16471;1392;0;0;0;15248;752;1863;0;0;0
194;2;8;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
194;2;8;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
195;3;8;Azenha;13556;12533;1023;0;0;0;11499;591;1466;0;0;0
195;3;8;Bom Fim;11176;10208;968;0;0;0;9447;497;1232;0;0;0
195;3;8;Centro;41266;38446;2820;0;0;0;35376;1698;4192;0;0;0
195;3;8;Cidade Baixa;15299;14126;1173;0;0;0;13008;658;1633;0;0;0
195;3;8;Farroupilha;138;57;81;0;0;0;0;39;99;0;0;0
195;3;8;Floresta;11418;10607;811;0;0;0;9689;497;1232;0;0;0
195;3;8;Independência;7347;6711;636;0;0;0;6138;348;861;0;0;0
195;3;8;Menino Deus;33160;30808;2352;0;0;0;28437;1358;3365;0;0;0
195;3;8;Moinhos de Vento;11837;11013;824;0;0;0;10058;511;1268;0;0;0
195;3;8;Praia de Belas;1181;1119;62;0;0;0;845;97;239;0;0;0
195;3;8;Rio Branco;17863;16471;1392;0;0;0;15248;752;1863;0;0;0
195;3;8;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
195;3;8;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
196;4;8;Azenha;13556;12533;1023;0;0;0;11499;591;1466;0;0;0
196;4;8;Bom Fim;11176;10208;968;0;0;0;9447;497;1232;0;0;0
196;4;8;Centro;41266;38446;2820;0;0;0;35376;1698;4192;0;0;0
196;4;8;Cidade Baixa;15299;14126;1173;0;0;0;13008;658;1633;0;0;0
196;4;8;Farroupilha;138;57;81;0;0;0;0;39;99;0;0;0
196;4;8;Floresta;11418;10607;811;0;0;0;9689;497;1232;0;0;0
196;4;8;Independência;7347;6711;636;0;0;0;6138;348;861;0;0;0
196;4;8;Menino Deus;33160;30808;2352;0;0;0;28437;1358;3365;0;0;0
196;4;8;Moinhos de Vento;11837;11013;824;0;0;0;10058;511;1268;0;0;0
196;4;8;Praia de Belas;1181;1119;62;0;0;0;845;97;239;0;0;0
196;4;8;Rio Branco;17863;16471;1392;0;0;0;15248;752;1863;0;0;0
196;4;8;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
196;4;8;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
197;5;8;Azenha;13556;12533;1023;0;0;0;11499;591;1466;0;0;0
197;5;8;Bom Fim;11176;10208;968;0;0;0;9447;497;1232;0;0;0
197;5;8;Centro;41266;38446;2820;0;0;0;35376;1698;4192;0;0;0
197;5;8;Cidade Baixa;15299;14126;1173;0;0;0;13008;658;1633;0;0;0
197;5;8;Farroupilha;138;57;81;0;0;0;0;39;99;0;0;0
197;5;8;Floresta;11418;10607;811;0;0;0;9689;497;1232;0;0;0
197;5;8;Independência;7347;6711;636;0;0;0;6138;348;861;0;0;0
197;5;8;Menino Deus;33160;30808;2352;0;0;0;28437;1358;3365;0;0;0
197;5;8;Moinhos de Vento;11837;11013;824;0;0;0;10058;511;1268;0;0;0
197;5;8;Praia de Belas;1181;1119;62;0;0;0;845;97;239;0;0;0
197;5;8;Rio Branco;17863;16471;1392;0;0;0;15248;752;1863;0;0;0
197;5;8;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
197;5;8;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
198;6;8;Azenha;13556;12533;1023;0;0;0;11499;591;1466;0;0;0
198;6;8;Bom Fim;11176;10208;968;0;0;0;9447;497;1232;0;0;0
198;6;8;Centro;41266;38446;2820;0;0;0;35376;1698;4192;0;0;0
198;6;8;Cidade Baixa;15299;14126;1173;0;0;0;13008;658;1633;0;0;0
198;6;8;Farroupilha;138;57;81;0;0;0;0;39;99;0;0;0
198;6;8;Floresta;11418;10607;811;0;0;0;9689;497;1232;0;0;0
198;6;8;Independência;7347;6711;636;0;0;0;6138;348;861;0;0;0
198;6;8;Menino Deus;33160;30808;2352;0;0;0;28437;1358;3365;0;0;0
198;6;8;Moinhos de Vento;11837;11013;824;0;0;0;10058;511;1268;0;0;0
198;6;8;Praia de Belas;1181;1119;62;0;0;0;845;97;239;0;0;0
198;6;8;Rio Branco;17863;16471;1392;0;0;0;15248;752;1863;0;0;0
198;6;8;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
198;6;8;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
199;7;8;Azenha;13556;12533;1023;0;0;0;11499;591;1466;0;0;0
199;7;8;Bom Fim;11176;10208;968;0;0;0;9447;497;1232;0;0;0
199;7;8;Centro;41266;38446;2820;0;0;0;35376;1698;4192;0;0;0
199;7;8;Cidade Baixa;15299;14126;1173;0;0;0;13008;658;1633;0;0;0
199;7;8;Farroupilha;138;57;81;0;0;0;0;39;99;0;0;0
199;7;8;Floresta;11418;10607;811;0;0;0;9689;497;1232;0;0;0
199;7;8;Independência;7347;6711;636;0;0;0;6138;348;861;0;0;0
199;7;8;Menino Deus;33160;30808;2352;0;0;0;28437;1358;3365;0;0;0
199;7;8;Moinhos de Vento;11837;11013;824;0;0;0;10058;511;1268;0;0;0
199;7;8;Praia de Belas;1181;1119;62;0;0;0;845;97;239;0;0;0
199;7;8;Rio Branco;17863;16471;1392;0;0;0;15248;752;1863;0;0;0
199;7;8;Santa Cecília;4916;4534;382;0;0;0;4058;247;611;0;0;0
199;7;8;Santana;21332;19741;1591;0;0;0;18241;889;2202;0;0;0
200;8;8;Azenha;13546;12492;1054;-10;-41;31;11422;636;1488;-77;45;22
200;8;8;Bom Fim;11158;10162;996;-18;-46;28;9373;535;1250;-74;38;18
200;8;8;Centro;41333;38425;2908;67;-21;88;35250;1823;4260;-126;125;68
200;8;8;Cidade Baixa;15295;14087;1208;-4;-39;35;12930;708;1657;-78;50;24
200;8;8;Farroupilha;142;57;85;4;0;4;0;42;100;0;3;1
200;8;8;Floresta;11409;10575;834;-9;-32;23;9624;535;1250;-65;38;18
200;8;8;Independência;7317;6664;653;-30;-47;17;6069;374;874;-69;26;13
200;8;8;Menino Deus;33207;30781;2426;47;-27;74;28330;1461;3416;-107;103;51
200;8;8;Moinhos de Vento;11831;10983;848;-6;-30;24;9994;550;1287;-64;39;19
200;8;8;Praia de Belas;1145;1082;63;-36;-37;1;798;105;242;-47;8;3
200;8;8;Rio Branco;17874;16438;1436;11;-33;44;15174;809;1891;-74;57;28
200;8;8;Santa Cecília;4885;4494;391;-31;-40;9;3999;266;620;-59;19;9
200;8;8;Santana;21347;19708;1639;15;-33;48;18156;956;2235;-85;67;33
201;9;8;Azenha;13546;12492;1054;0;0;0;11422;636;1488;0;0;0
201;9;8;Bom Fim;11158;10162;996;0;0;0;9373;535;1250;0;0;0
201;9;8;Centro;41333;38425;2908;0;0;0;35250;1823;4260;0;0;0
201;9;8;Cidade Baixa;15295;14087;1208;0;0;0;12930;708;1657;0;0;0
201;9;8;Farroupilha;142;57;85;0;0;0;0;42;100;0;0;0
201;9;8;Floresta;11409;10575;834;0;0;0;9624;535;1250;0;0;0
201;9;8;Independência;7317;6664;653;0;0;0;6069;374;874;0;0;0
201;9;8;Menino Deus;33207;30781;2426;0;0;0;28330;1461;3416;0;0;0
201;9;8;Moinhos de Vento;11831;10983;848;0;0;0;9994;550;1287;0;0;0
201;9;8;Praia de Belas;1145;1082;63;0;0;0;798;105;242;0;0;0
201;9;8;Rio Branco;17874;16438;1436;0;0;0;15174;809;1891;0;0;0
201;9;8;Santa Cecília;4885;4494;391;0;0;0;3999;266;620;0;0;0
201;9;8;Santana;21347;19708;1639;0;0;0;18156;956;2235;0;0;0
202;10;8;Azenha;13535;12450;1085;-11;-42;31;11344;703;1488;-78;67;0
202;10;8;Bom Fim;11140;10116;1024;-18;-46;28;9299;591;1250;-74;56;0
202;10;8;Centro;41399;38403;2996;66;-22;88;35123;2016;4260;-127;193;0
202;10;8;Cidade Baixa;15292;14048;1244;-3;-39;36;12852;783;1657;-78;75;0
202;10;8;Farroupilha;147;57;90;5;0;5;0;47;100;0;5;0
202;10;8;Floresta;11400;10543;857;-9;-32;23;9559;591;1250;-65;56;0
202;10;8;Independência;7287;6617;670;-30;-47;17;6000;413;874;-69;39;0
202;10;8;Menino Deus;33254;30754;2500;47;-27;74;28223;1615;3416;-107;154;0
202;10;8;Moinhos de Vento;11825;10953;872;-6;-30;24;9930;608;1287;-64;58;0
202;10;8;Praia de Belas;1109;1045;64;-36;-37;1;751;116;242;-47;11;0
202;10;8;Rio Branco;17885;16405;1480;11;-33;44;15100;894;1891;-74;85;0
202;10;8;Santa Cecília;4853;4453;400;-32;-41;9;3939;294;620;-60;28;0
202;10;8;Santana;21363;19675;1688;16;-33;49;18071;1057;2235;-85;101;0
203;11;8;Azenha;13535;12450;1085;0;0;0;11344;703;1488;0;0;0
203;11;8;Bom Fim;11140;10116;1024;0;0;0;9299;591;1250;0;0;0
203;11;8;Centro;41399;38403;2996;0;0;0;35123;2016;4260;0;0;0
203;11;8;Cidade Baixa;15292;14048;1244;0;0;0;12852;783;1657;0;0;0
203;11;8;Farroupilha;147;57;90;0;0;0;0;47;100;0;0;0
203;11;8;Floresta;11400;10543;857;0;0;0;9559;591;1250;0;0;0
203;11;8;Independência;7287;6617;670;0;0;0;6000;413;874;0;0;0
203;11;8;Menino Deus;33254;30754;2500;0;0;0;28223;1615;3416;0;0;0
203;11;8;Moinhos de Vento;11825;10953;872;0;0;0;9930;608;1287;0;0;0
203;11;8;Praia de Belas;1109;1045;64;0;0;0;751;116;242;0;0;0
203;11;8;Rio Branco;17885;16405;1480;0;0;0;15100;894;1891;0;0;0
203;11;8;Santa Cecília;4853;4453;400;0;0;0;3939;294;620;0;0;0
203;11;8;Santana;21363;19675;1688;0;0;0;18071;1057;2235;0;0;0
204;12;8;Azenha;13524;12408;1116;-11;-42;31;11266;770;1488;-78;67;0
204;12;8;Bom Fim;11123;10070;1053;-17;-46;29;9225;648;1250;-74;57;0
204;12;8;Centro;41465;38381;3084;66;-22;88;34996;2209;4260;-127;193;0
204;12;8;Cidade Baixa;15287;14007;1280;-5;-41;36;12772;858;1657;-80;75;0
204;12;8;Farroupilha;152;57;95;5;0;5;0;52;100;0;5;0
204;12;8;Floresta;11392;10511;881;-8;-32;24;9494;648;1250;-65;57;0
204;12;8;Independência;7258;6570;688;-29;-47;18;5931;453;874;-69;40;0
204;12;8;Menino Deus;33301;30727;2574;47;-27;74;28116;1769;3416;-107;154;0
204;12;8;Moinhos de Vento;11818;10922;896;-7;-31;24;9865;666;1287;-65;58;0
204;12;8;Praia de Belas;1072;1007;65;-37;-38;1;703;127;242;-48;11;0
204;12;8;Rio Branco;17897;16372;1525;12;-33;45;15026;980;1891;-74;86;0
204;12;8;Santa Cecília;4821;4412;409;-32;-41;9;3879;322;620;-60;28;0
204;12;8;Santana;21379;19642;1737;16;-33;49;17986;1158;2235;-85;101;0
205;13;8;Azenha;13524;12408;1116;0;0;0;11266;770;1488;0;0;0
205;13;8;Bom Fim;11123;10070;1053;0;0;0;9225;648;1250;0;0;0
205;13;8;Centro;41465;38381;3084;0;0;0;34996;2209;4260;0;0;0
205;13;8;Cidade Baixa;15287;14007;1280;0;0;0;12772;858;1657;0;0;0
205;13;8;Farroupilha;152;57;95;0;0;0;0;52;100;0;0;0
205;13;8;Floresta;11392;10511;881;0;0;0;9494;648;1250;0;0;0
205;13;8;Independência;7258;6570;688;0;0;0;5931;453;874;0;0;0
205;13;8;Menino Deus;33301;30727;2574;0;0;0;28116;1769;3416;0;0;0
205;13;8;Moinhos de Vento;11818;10922;896;0;0;0;9865;666;1287;0;0;0
205;13;8;Praia de Belas;1072;1007;65;0;0;0;703;127;242;0;0;0
205;13;8;Rio Branco;17897;16372;1525;0;0;0;15026;980;1891;0;0;0
205;13;8;Santa Cecília;4821;4412;409;0;0;0;3879;322;620;0;0;0
205;13;8;Santana;21379;19642;1737;0;0;0;17986;1158;2235;0;0;0
206;14;8;Azenha;13524;12408;1116;0;0;0;11266;770;1488;0;0;0
206;14;8;Bom Fim;11123;10070;1053;0;0;0;9225;648;1250;0;0;0
206;14;8;Centro;41465;38381;3084;0;0;0;34996;2209;4260;0;0;0
206;14;8;Cidade Baixa;15287;14007;1280;0;0;0;12772;858;1657;0;0;0
206;14;8;Farroupilha;152;57;95;0;0;0;0;52;100;0;0;0
206;14;8;Floresta;11392;10511;881;0;0;0;9494;648;1250;0;0;0
206;14;8;Independência;7258;6570;688;0;0;0;5931;453;874;0;0;0
206;14;8;Menino Deus;33301;30727;2574;0;0;0;28116;1769;3416;0;0;0
206;14;8;Moinhos de Vento;11818;10922;896;0;0;0;9865;666;1287;0;0;0
206;14;8;Praia de Belas;1072;1007;65;0;0;0;703;127;242;0;0;0
206;14;8;Rio Branco;17897;16372;1525;0;0;0;15026;980;1891;0;0;0
206;14;8;Santa Cecília;4821;4412;409;0;0;0;3879;322;620;0;0;0
206;14;8;Santana;21379;19642;1737;0;0;0;17986;1158;2235;0;0;0
207;15;8;Azenha;13524;12408;1116;0;0;0;11266;770;1488;0;0;0
207;15;8;Bom Fim;11123;10070;1053;0;0;0;9225;648;1250;0;0;0
207;15;8;Centro;41465;38381;3084;0;0;0;34996;2209;4260;0;0;0
207;15;8;Cidade Baixa;15287;14007;1280;0;0;0;12772;858;1657;0;0;0
207;15;8;Farroupilha;152;57;95;0;0;0;0;52;100;0;0;0
207;15;8;Floresta;11392;10511;881;0;0;0;9494;648;1250;0;0;0
207;15;8;Independência;7258;6570;688;0;0;0;5931;453;874;0;0;0
207;15;8;Menino Deus;33301;30727;2574;0;0;0;28116;1769;3416;0;0;0
207;15;8;Moinhos de Vento;11818;10922;896;0;0;0;9865;666;1287;0;0;0
207;15;8;Praia de Belas;1072;1007;65;0;0;0;703;127;242;0;0;0
207;15;8;Rio Branco;17897;16372;1525;0;0;0;15026;980;1891;0;0;0
207;15;8;Santa Cecília;4821;4412;409;0;0;0;3879;322;620;0;0;0
207;15;8;Santana;21379;19642;1737;0;0;0;17986;1158;2235;0;0;0
208;16;8;Azenha;13524;12408;1116;0;0;0;11266;770;1488;0;0;0
208;16;8;Bom Fim;11123;10070;1053;0;0;0;9225;648;1250;0;0;0
208;16;8;Centro;41465;38381;3084;0;0;0;34996;2209;4260;0;0;0
208;16;8;Cidade Baixa;15287;14007;1280;0;0;0;12772;858;1657;0;0;0
208;16;8;Farroupilha;152;57;95;0;0;0;0;52;100;0;0;0
208;16;8;Floresta;11392;10511;881;0;0;0;9494;648;1250;0;0;0
208;16;8;Independência;7258;6570;688;0;0;0;5931;453;874;0;0;0
208;16;8;Menino Deus;33301;30727;2574;0;0;0;28116;1769;3416;0;0;0
208;16;8;Moinhos de Vento;11818;10922;896;0;0;0;9865;666;1287;0;0;0
208;16;8;Praia de Belas;1072;1007;65;0;0;0;703;127;242;0;0;0
208;16;8;Rio Branco;17897;16372;1525;0;0;0;15026;980;1891;0;0;0
208;16;8;Santa Cecília;4821;4412;409;0;0;0;3879;322;620;0;0;0
208;16;8;Santana;21379;19642;1737;0;0;0;17986;1158;2235;0;0;0
