Frame;Hour;Day;Neighbourhood;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders;VaccLvl_0;VaccLvl_1;VaccLvl_2;dVaccLvl_0;dVaccLvl_1;dVaccLvl_2
988;4;41;Santana;20723;20723;0;0;0;0;10701;356;9666;0;0;0
989;5;41;Azenha;13804;13804;0;0;0;0;4416;325;9063;0;0;0
989;5;41;Bom Fim;11593;11593;0;0;0;0;2947;303;8343;0;0;0
989;5;41;Centro;39154;39154;0;0;0;0;24185;490;14479;0;0;0
989;5;41;Cidade Baixa;15379;15379;0;0;0;0;5762;316;9301;0;0;0
989;5;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
989;5;41;Floresta;11596;11596;0;0;0;0;4126;244;7226;0;0;0
989;5;41;Independência;8112;8112;0;0;0;0;284;268;7560;0;0;0
989;5;41;Menino Deus;31650;31650;0;0;0;0;18631;438;12581;0;0;0
989;5;41;Moinhos de Vento;11937;11937;0;0;0;0;4583;243;7111;0;0;0
989;5;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
989;5;41;Rio Branco;17531;17531;0;0;0;0;8490;310;8731;0;0;0
989;5;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
989;5;41;Santana;20723;20723;0;0;0;0;10701;356;9666;0;0;0
990;6;41;Azenha;13804;13804;0;0;0;0;4416;325;9063;0;0;0
990;6;41;Bom Fim;11593;11593;0;0;0;0;2947;303;8343;0;0;0
990;6;41;Centro;39154;39154;0;0;0;0;24185;490;14479;0;0;0
990;6;41;Cidade Baixa;15379;15379;0;0;0;0;5762;316;9301;0;0;0
990;6;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
990;6;41;Floresta;11596;11596;0;0;0;0;4126;244;7226;0;0;0
990;6;41;Independência;8112;8112;0;0;0;0;284;268;7560;0;0;0
990;6;41;Menino Deus;31650;31650;0;0;0;0;18631;438;12581;0;0;0
990;6;41;Moinhos de Vento;11937;11937;0;0;0;0;4583;243;7111;0;0;0
990;6;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
990;6;41;Rio Branco;17531;17531;0;0;0;0;8490;310;8731;0;0;0
990;6;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
990;6;41;Santana;20723;20723;0;0;0;0;10701;356;9666;0;0;0
991;7;41;Azenha;13804;13804;0;0;0;0;4416;325;9063;0;0;0
991;7;41;Bom Fim;11593;11593;0;0;0;0;2947;303;8343;0;0;0
991;7;41;Centro;39154;39154;0;0;0;0;24185;490;14479;0;0;0
991;7;41;Cidade Baixa;15379;15379;0;0;0;0;5762;316;9301;0;0;0
991;7;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
991;7;41;Floresta;11596;11596;0;0;0;0;4126;244;7226;0;0;0
991;7;41;Independência;8112;8112;0;0;0;0;284;268;7560;0;0;0
991;7;41;Menino Deus;31650;31650;0;0;0;0;18631;438;12581;0;0;0
991;7;41;Moinhos de Vento;11937;11937;0;0;0;0;4583;243;7111;0;0;0
991;7;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
991;7;41;Rio Branco;17531;17531;0;0;0;0;8490;310;8731;0;0;0
991;7;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
991;7;41;Santana;20723;20723;0;0;0;0;10701;356;9666;0;0;0
992;8;41;Azenha;13804;13804;0;0;0;0;4382;277;9145;-34;-48;82
992;8;41;Bom Fim;11593;11593;0;0;0;0;2914;261;8418;-33;-42;75
992;8;41;Centro;39154;39154;0;0;0;0;24132;415;14607;-53;-75;128
992;8;41;Cidade Baixa;15379;15379;0;0;0;0;5731;265;9383;-31;-51;82
992;8;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
992;8;41;Floresta;11596;11596;0;0;0;0;4101;207;7288;-25;-37;62
992;8;41;Independência;8112;8112;0;0;0;0;258;226;7628;-26;-42;68
992;8;41;Menino Deus;31650;31650;0;0;0;0;18588;369;12693;-43;-69;112
992;8;41;Moinhos de Vento;11937;11937;0;0;0;0;4556;208;7173;-27;-35;62
992;8;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
992;8;41;Rio Branco;17531;17531;0;0;0;0;8460;262;8809;-30;-48;78
992;8;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
992;8;41;Santana;20723;20723;0;0;0;0;10665;301;9757;-36;-55;91
993;9;41;Azenha;13804;13804;0;0;0;0;4382;277;9145;0;0;0
993;9;41;Bom Fim;11593;11593;0;0;0;0;2914;261;8418;0;0;0
993;9;41;Centro;39154;39154;0;0;0;0;24132;415;14607;0;0;0
993;9;41;Cidade Baixa;15379;15379;0;0;0;0;5731;265;9383;0;0;0
993;9;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
993;9;41;Floresta;11596;11596;0;0;0;0;4101;207;7288;0;0;0
993;9;41;Independência;8112;8112;0;0;0;0;258;226;7628;0;0;0
993;9;41;Menino Deus;31650;31650;0;0;0;0;18588;369;12693;0;0;0
993;9;41;Moinhos de Vento;11937;11937;0;0;0;0;4556;208;7173;0;0;0
993;9;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
993;9;41;Rio Branco;17531;17531;0;0;0;0;8460;262;8809;0;0;0
993;9;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
993;9;41;Santana;20723;20723;0;0;0;0;10665;301;9757;0;0;0
994;10;41;Azenha;13804;13804;0;0;0;0;4348;229;9227;-34;-48;82
994;10;41;Bom Fim;11593;11593;0;0;0;0;2880;219;8494;-34;-42;76
994;10;41;Centro;39154;39154;0;0;0;0;24079;340;14735;-53;-75;128
994;10;41;Cidade Baixa;15379;15379;0;0;0;0;5698;216;9465;-33;-49;82
994;10;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
994;10;41;Floresta;11596;11596;0;0;0;0;4075;170;7351;-26;-37;63
994;10;41;Independência;8112;8112;0;0;0;0;232;183;7697;-26;-43;69
994;10;41;Menino Deus;31650;31650;0;0;0;0;18544;301;12805;-44;-68;112
994;10;41;Moinhos de Vento;11937;11937;0;0;0;0;4529;172;7236;-27;-36;63
994;10;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
994;10;41;Rio Branco;17531;17531;0;0;0;0;8430;214;8887;-30;-48;78
994;10;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
994;10;41;Santana;20723;20723;0;0;0;0;10629;247;9847;-36;-54;90
995;11;41;Azenha;13804;13804;0;0;0;0;4348;229;9227;0;0;0
995;11;41;Bom Fim;11593;11593;0;0;0;0;2880;219;8494;0;0;0
995;11;41;Centro;39154;39154;0;0;0;0;24079;340;14735;0;0;0
995;11;41;Cidade Baixa;15379;15379;0;0;0;0;5698;216;9465;0;0;0
995;11;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
995;11;41;Floresta;11596;11596;0;0;0;0;4075;170;7351;0;0;0
995;11;41;Independência;8112;8112;0;0;0;0;232;183;7697;0;0;0
995;11;41;Menino Deus;31650;31650;0;0;0;0;18544;301;12805;0;0;0
995;11;41;Moinhos de Vento;11937;11937;0;0;0;0;4529;172;7236;0;0;0
995;11;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
995;11;41;Rio Branco;17531;17531;0;0;0;0;8430;214;8887;0;0;0
995;11;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
995;11;41;Santana;20723;20723;0;0;0;0;10629;247;9847;0;0;0
996;12;41;Azenha;13804;13804;0;0;0;0;4314;181;9309;-34;-48;82
996;12;41;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;-35;-41;76
996;12;41;Centro;39154;39154;0;0;0;0;24026;264;14864;-53;-76;129
996;12;41;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;-34;-48;82
996;12;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
996;12;41;Floresta;11596;11596;0;0;0;0;4048;133;7415;-27;-37;64
996;12;41;Independência;8112;8112;0;0;0;0;207;139;7766;-25;-44;69
996;12;41;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;-45;-67;112
996;12;41;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;-26;-38;64
996;12;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
996;12;41;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;-33;-45;78
996;12;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
996;12;41;Santana;20723;20723;0;0;0;0;10592;193;9938;-37;-54;91
997;13;41;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
997;13;41;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
997;13;41;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
997;13;41;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
997;13;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
997;13;41;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
997;13;41;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
997;13;41;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
997;13;41;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
997;13;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
997;13;41;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
997;13;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
997;13;41;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
998;14;41;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
998;14;41;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
998;14;41;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
998;14;41;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
998;14;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
998;14;41;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
998;14;41;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
998;14;41;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
998;14;41;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
998;14;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
998;14;41;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
998;14;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
998;14;41;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
999;15;41;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
999;15;41;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
999;15;41;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
999;15;41;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
999;15;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
999;15;41;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
999;15;41;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
999;15;41;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
999;15;41;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
999;15;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
999;15;41;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
999;15;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
999;15;41;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
1000;16;41;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
1000;16;41;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
1000;16;41;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
1000;16;41;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
1000;16;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
1000;16;41;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
1000;16;41;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
1000;16;41;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
1000;16;41;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
1000;16;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
1000;16;41;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
1000;16;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
1000;16;41;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
1001;17;41;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
1001;17;41;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
1001;17;41;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
1001;17;41;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
1001;17;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
1001;17;41;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
1001;17;41;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
1001;17;41;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
1001;17;41;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
1001;17;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
1001;17;41;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
1001;17;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
1001;17;41;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
1002;18;41;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
1002;18;41;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
1002;18;41;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
1002;18;41;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
1002;18;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
1002;18;41;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
1002;18;41;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
1002;18;41;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
1002;18;41;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
1002;18;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
1002;18;41;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
1002;18;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
1002;18;41;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
1003;19;41;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
1003;19;41;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
1003;19;41;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
1003;19;41;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
1003;19;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
1003;19;41;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
1003;19;41;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
1003;19;41;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
1003;19;41;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
1003;19;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
1003;19;41;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
1003;19;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
1003;19;41;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
1004;20;41;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
1004;20;41;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
1004;20;41;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
1004;20;41;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
1004;20;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
1004;20;41;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
1004;20;41;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
1004;20;41;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
1004;20;41;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
1004;20;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
1004;20;41;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
1004;20;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
1004;20;41;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
1005;21;41;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
1005;21;41;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
1005;21;41;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
1005;21;41;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
1005;21;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
1005;21;41;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
1005;21;41;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
1005;21;41;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
1005;21;41;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
1005;21;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
1005;21;41;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
1005;21;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
1005;21;41;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
1006;22;41;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
1006;22;41;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
1006;22;41;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
1006;22;41;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
1006;22;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
1006;22;41;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
1006;22;41;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
1006;22;41;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
1006;22;41;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
1006;22;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
1006;22;41;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
1006;22;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
1006;22;41;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
1007;23;41;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
1007;23;41;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
1007;23;41;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
1007;23;41;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
1007;23;41;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
1007;23;41;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
1007;23;41;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
1007;23;41;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
1007;23;41;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
1007;23;41;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
1007;23;41;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
1007;23;41;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
1007;23;41;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
1008;0;42;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
1008;0;42;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
1008;0;42;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
1008;0;42;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
1008;0;42;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
1008;0;42;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
1008;0;42;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
1008;0;42;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
1008;0;42;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
1008;0;42;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
1008;0;42;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
1008;0;42;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
1008;0;42;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
1009;1;42;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
1009;1;42;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
1009;1;42;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
1009;1;42;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
1009;1;42;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
1009;1;42;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
1009;1;42;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
1009;1;42;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
1009;1;42;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
1009;1;42;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
1009;1;42;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
1009;1;42;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
1009;1;42;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
1010;2;42;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
1010;2;42;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
1010;2;42;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
1010;2;42;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
1010;2;42;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
1010;2;42;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
1010;2;42;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
1010;2;42;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
1010;2;42;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
1010;2;42;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
1010;2;42;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
1010;2;42;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
1010;2;42;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
1011;3;42;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
1011;3;42;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
1011;3;42;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
1011;3;42;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
1011;3;42;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
1011;3;42;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
1011;3;42;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
1011;3;42;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
1011;3;42;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
1011;3;42;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
1011;3;42;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
1011;3;42;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
1011;3;42;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
1012;4;42;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
1012;4;42;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
1012;4;42;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
1012;4;42;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
1012;4;42;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
1012;4;42;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
1012;4;42;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
1012;4;42;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
1012;4;42;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
1012;4;42;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
1012;4;42;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
1012;4;42;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
1012;4;42;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
1013;5;42;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
1013;5;42;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
1013;5;42;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
1013;5;42;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
1013;5;42;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
1013;5;42;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
1013;5;42;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
1013;5;42;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
1013;5;42;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
1013;5;42;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
1013;5;42;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
1013;5;42;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
1013;5;42;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
1014;6;42;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
1014;6;42;Bom Fim;11593;11593;0;0;0;0;2845;178;8570;0;0;0
1014;6;42;Centro;39154;39154;0;0;0;0;24026;264;14864;0;0;0
1014;6;42;Cidade Baixa;15379;15379;0;0;0;0;5664;168;9547;0;0;0
1014;6;42;Farroupilha;961;961;0;0;0;0;0;0;961;0;0;0
1014;6;42;Floresta;11596;11596;0;0;0;0;4048;133;7415;0;0;0
1014;6;42;Independência;8112;8112;0;0;0;0;207;139;7766;0;0;0
1014;6;42;Menino Deus;31650;31650;0;0;0;0;18499;234;12917;0;0;0
1014;6;42;Moinhos de Vento;11937;11937;0;0;0;0;4503;134;7300;0;0;0
1014;6;42;Praia de Belas;2281;2281;0;0;0;0;0;0;2281;0;0;0
1014;6;42;Rio Branco;17531;17531;0;0;0;0;8397;169;8965;0;0;0
1014;6;42;Santa Cecília;5768;5768;0;0;0;0;0;0;5768;0;0;0
1014;6;42;Santana;20723;20723;0;0;0;0;10592;193;9938;0;0;0
1015;7;42;Azenha;13804;13804;0;0;0;0;4314;181;9309;0;0;0
