Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
2;2;0;São José;26772;26272;500;0;0;0
3;3;0;Aberta dos Morros;7399;7149;250;250;0;250
3;3;0;Agronomia;2331;2331;0;0;0;0
3;3;0;Anchieta;2774;2024;750;0;0;0
3;3;0;Arquipélago;8330;8080;250;0;0;0
3;3;0;Auxiliadora;9933;9683;250;0;0;0
3;3;0;Azenha;14804;13804;1000;250;0;250
3;3;0;Bela Vista;11787;11537;250;-250;-250;0
3;3;0;Belém Novo;10600;10100;500;500;0;500
3;3;0;Belém Velho;11085;10585;500;250;0;250
3;3;0;Boa Vista;10553;9803;750;0;0;0
3;3;0;Boa Vista do Sul;2059;2059;0;0;0;0
3;3;0;Bom Fim;11593;11093;500;0;0;0
3;3;0;Bom Jesus;28425;28425;0;0;0;0
3;3;0;Camaquã;17938;17438;500;250;0;250
3;3;0;Campo Novo;8516;8516;0;-250;-250;0
3;3;0;Cascata;12763;12263;500;0;0;0
3;3;0;Cavalhada;29049;28799;250;0;0;0
3;3;0;Centro Histórico;38654;38404;250;0;0;0
3;3;0;Chácara das Pedras;7168;6668;500;0;0;0
3;3;0;Chapéu do Sol;2913;2663;250;0;0;0
3;3;0;Cidade Baixa;15629;15129;500;250;0;250
3;3;0;Cel. Aparício Borges;18553;18303;250;0;-250;250
3;3;0;Costa e Silva;15592;15342;250;-250;-250;0
3;3;0;Cristal;30196;30196;0;-250;-250;0
3;3;0;Cristo Redentor;15955;15955;0;0;0;0
3;3;0;Espírito Santo;5606;5606;0;0;0;0
3;3;0;Extrema;2231;1981;250;0;0;0
3;3;0;Farrapos;18986;18986;0;0;0;0
3;3;0;Farroupilha;1211;961;250;0;0;0
3;3;0;Floresta;11846;11596;250;0;0;0
3;3;0;Glória;17067;16567;500;-250;-250;0
3;3;0;Guarujá;5061;4811;250;0;0;0
3;3;0;Higienópolis;10724;10224;500;0;0;0
3;3;0;Hípica;18645;18395;250;0;0;0
3;3;0;Humaitá;11252;11252;0;0;0;0
3;3;0;Independência;8112;7612;500;0;0;0
3;3;0;Ipanema;13478;13228;250;0;-250;250
3;3;0;Jardim Botânico;12771;12521;250;0;0;0
3;3;0;Jardim Carvalho;25386;24636;750;-250;-250;0
3;3;0;Jardim do Salso;4655;4405;250;0;0;0
3;3;0;Jardim Leopoldina;18016;17516;500;0;0;0
3;3;0;Jardim Europa;2799;2299;500;250;0;250
