Frame;Hour;Susceptible;Infected;Removed;dS;dI;dR;
1223;23;1287579;39;404;0;0;0;
1224;0;1284370;38;406;-3209;-1;2;
1225;1;1284370;38;406;0;0;0;
1226;2;1284370;38;406;0;0;0;
1227;3;1284370;38;406;0;0;0;
1228;4;1284370;38;406;0;0;0;
1229;5;1284370;38;406;0;0;0;
1230;6;1284370;38;406;0;0;0;
1231;7;1284370;38;406;0;0;0;
1232;8;1284369;37;408;-1;-1;2;
1233;9;1284369;37;408;0;0;0;
1234;10;1284369;37;408;0;0;0;
1235;11;1284369;37;408;0;0;0;
1236;12;1284369;37;408;0;0;0;
1237;13;1284369;37;408;0;0;0;
1238;14;1284369;37;408;0;0;0;
1239;15;1284369;37;408;0;0;0;
1240;16;1284368;36;410;-1;-1;2;
1241;17;1284368;36;410;0;0;0;
1242;18;1284368;36;410;0;0;0;
1243;19;1284368;36;410;0;0;0;
1244;20;1284368;36;410;0;0;0;
1245;21;1284368;36;410;0;0;0;
1246;22;1284368;36;410;0;0;0;
1247;23;1284368;36;410;0;0;0;
1248;0;1281330;38;412;-3038;2;2;
1249;1;1281330;38;412;0;0;0;
1250;2;1281330;38;412;0;0;0;
1251;3;1281330;38;412;0;0;0;
1252;4;1281330;38;412;0;0;0;
1253;5;1281330;38;412;0;0;0;
1254;6;1281330;38;412;0;0;0;
1255;7;1281330;38;412;0;0;0;
1256;8;1281325;41;414;-5;3;2;
1257;9;1281325;41;414;0;0;0;
1258;10;1281325;41;414;0;0;0;
1259;11;1281325;41;414;0;0;0;
1260;12;1281325;41;414;0;0;0;
1261;13;1281325;41;414;0;0;0;
1262;14;1281325;41;414;0;0;0;
1263;15;1281325;41;414;0;0;0;
1264;16;1281320;44;416;-5;3;2;
1265;17;1281320;44;416;0;0;0;
1266;18;1281320;44;416;0;0;0;
1267;19;1281320;44;416;0;0;0;
1268;20;1281320;44;416;0;0;0;
1269;21;1281320;44;416;0;0;0;
1270;22;1281320;44;416;0;0;0;
1271;23;1281320;44;416;0;0;0;
1272;0;1276479;41;419;-4841;-3;3;
1273;1;1276479;41;419;0;0;0;
1274;2;1276479;41;419;0;0;0;
1275;3;1276479;41;419;0;0;0;
1276;4;1276479;41;419;0;0;0;
1277;5;1276479;41;419;0;0;0;
1278;6;1276479;41;419;0;0;0;
1279;7;1276479;41;419;0;0;0;
1280;8;1276479;39;421;0;-2;2;
1281;9;1276479;39;421;0;0;0;
1282;10;1276479;39;421;0;0;0;
1283;11;1276479;39;421;0;0;0;
1284;12;1276479;39;421;0;0;0;
1285;13;1276479;39;421;0;0;0;
1286;14;1276479;39;421;0;0;0;
1287;15;1276479;39;421;0;0;0;
1288;16;1276479;37;423;0;-2;2;
1289;17;1276479;37;423;0;0;0;
1290;18;1276479;37;423;0;0;0;
1291;19;1276479;37;423;0;0;0;
1292;20;1276479;37;423;0;0;0;
1293;21;1276479;37;423;0;0;0;
1294;22;1276479;37;423;0;0;0;
1295;23;1276479;37;423;0;0;0;
1296;0;1275461;38;425;-1018;1;2;
1297;1;1275461;38;425;0;0;0;
1298;2;1275461;38;425;0;0;0;
1299;3;1275461;38;425;0;0;0;
1300;4;1275461;38;425;0;0;0;
1301;5;1275461;38;425;0;0;0;
1302;6;1275461;38;425;0;0;0;
1303;7;1275461;36;427;0;-2;2;
1304;8;1275458;37;429;-3;1;2;
1305;9;1275458;37;429;0;0;0;
1306;10;1275458;37;429;0;0;0;
1307;11;1275458;37;429;0;0;0;
1308;12;1275458;37;429;0;0;0;
1309;13;1275458;37;429;0;0;0;
1310;14;1275458;37;429;0;0;0;
1311;15;1275458;37;429;0;0;0;
1312;16;1275455;38;431;-3;1;2;
1313;17;1275455;38;431;0;0;0;
1314;18;1275455;38;431;0;0;0;
1315;19;1275455;38;431;0;0;0;
1316;20;1275455;38;431;0;0;0;
1317;21;1275455;38;431;0;0;0;
1318;22;1275455;38;431;0;0;0;
1319;23;1275455;38;431;0;0;0;
1320;0;1275454;37;433;-1;-1;2;
1321;1;1275454;37;433;0;0;0;
1322;2;1275454;37;433;0;0;0;
1323;3;1275454;37;433;0;0;0;
1324;4;1275454;37;433;0;0;0;
1325;5;1275454;37;433;0;0;0;
1326;6;1275454;37;433;0;0;0;
1327;7;1275454;37;433;0;0;0;
1328;8;1275453;36;435;-1;-1;2;
1329;9;1275453;36;435;0;0;0;
1330;10;1275453;36;435;0;0;0;
1331;11;1275453;36;435;0;0;0;
1332;12;1275453;36;435;0;0;0;
1333;13;1275453;36;435;0;0;0;
1334;14;1275453;36;435;0;0;0;
1335;15;1275453;36;435;0;0;0;
1336;16;1275452;35;437;-1;-1;2;
1337;17;1275452;35;437;0;0;0;
1338;18;1275452;35;437;0;0;0;
1339;19;1275452;35;437;0;0;0;
1340;20;1275452;35;437;0;0;0;
1341;21;1275452;35;437;0;0;0;
1342;22;1275452;35;437;0;0;0;
1343;23;1275452;35;437;0;0;0;
1344;0;1269599;37;439;-5853;2;2;
1345;1;1269599;37;439;0;0;0;
1346;2;1269599;37;439;0;0;0;
1347;3;1269599;37;439;0;0;0;
1348;4;1269599;37;439;0;0;0;
1349;5;1269599;37;439;0;0;0;
1350;6;1269599;37;439;0;0;0;
1351;7;1269599;37;439;0;0;0;
1352;8;1269595;39;441;-4;2;2;
1353;9;1269595;39;441;0;0;0;
1354;10;1269595;39;441;0;0;0;
1355;11;1269595;39;441;0;0;0;
1356;12;1269595;39;441;0;0;0;
1357;13;1269595;39;441;0;0;0;
1358;14;1269595;39;441;0;0;0;
1359;15;1269595;39;441;0;0;0;
1360;16;1269591;41;443;-4;2;2;
1361;17;1269591;41;443;0;0;0;
1362;18;1269591;41;443;0;0;0;
1363;19;1269591;41;443;0;0;0;
1364;20;1269591;41;443;0;0;0;
1365;21;1269591;41;443;0;0;0;
1366;22;1269591;41;443;0;0;0;
1367;23;1269591;41;443;0;0;0;
1368;0;1266622;43;445;-2969;2;2;
1369;1;1266622;43;445;0;0;0;
1370;2;1266622;43;445;0;0;0;
1371;3;1266622;43;445;0;0;0;
1372;4;1266622;43;445;0;0;0;
1373;5;1266622;43;445;0;0;0;
1374;6;1266622;43;445;0;0;0;
1375;7;1266622;42;446;0;-1;1;
1376;8;1266618;43;449;-4;1;3;
1377;9;1266618;43;449;0;0;0;
1378;10;1266618;43;449;0;0;0;
1379;11;1266618;43;449;0;0;0;
1380;12;1266618;43;449;0;0;0;
1381;13;1266618;43;449;0;0;0;
1382;14;1266618;43;449;0;0;0;
1383;15;1266618;43;449;0;0;0;
1384;16;1266614;44;452;-4;1;3;
1385;17;1266614;44;452;0;0;0;
1386;18;1266614;44;452;0;0;0;
1387;19;1266614;44;452;0;0;0;
1388;20;1266614;44;452;0;0;0;
1389;21;1266614;44;452;0;0;0;
1390;22;1266614;44;452;0;0;0;
1391;23;1266614;44;452;0;0;0;
1392;0;1261014;43;455;-5600;-1;3;
1393;1;1261014;43;455;0;0;0;
1394;2;1261014;43;455;0;0;0;
1395;3;1261014;43;455;0;0;0;
1396;4;1261014;43;455;0;0;0;
1397;5;1261014;43;455;0;0;0;
1398;6;1261014;43;455;0;0;0;
1399;7;1261014;43;455;0;0;0;
1400;8;1261012;42;458;-2;-1;3;
1401;9;1261012;42;458;0;0;0;
1402;10;1261012;42;458;0;0;0;
1403;11;1261012;42;458;0;0;0;
1404;12;1261012;42;458;0;0;0;
1405;13;1261012;42;458;0;0;0;
1406;14;1261012;42;458;0;0;0;
1407;15;1261012;42;458;0;0;0;
1408;16;1261010;41;461;-2;-1;3;
1409;17;1261010;41;461;0;0;0;
1410;18;1261010;41;461;0;0;0;
1411;19;1261010;41;461;0;0;0;
1412;20;1261010;41;461;0;0;0;
1413;21;1261010;41;461;0;0;0;
1414;22;1261010;41;461;0;0;0;
1415;23;1261010;41;461;0;0;0;
1416;0;1258272;44;463;-2738;3;2;
1417;1;1258272;44;463;0;0;0;
1418;2;1258272;44;463;0;0;0;
1419;3;1258272;44;463;0;0;0;
1420;4;1258272;44;463;0;0;0;
1421;5;1258272;44;463;0;0;0;
1422;6;1258272;44;463;0;0;0;
1423;7;1258272;44;463;0;0;0;
1424;8;1258267;46;466;-5;2;3;
1425;9;1258267;46;466;0;0;0;
1426;10;1258267;46;466;0;0;0;
1427;11;1258267;46;466;0;0;0;
1428;12;1258267;46;466;0;0;0;
1429;13;1258267;46;466;0;0;0;
1430;14;1258267;46;466;0;0;0;
1431;15;1258267;46;466;0;0;0;
1432;16;1258262;48;469;-5;2;3;
1433;17;1258262;48;469;0;0;0;
1434;18;1258262;48;469;0;0;0;
1435;19;1258262;48;469;0;0;0;
1436;20;1258262;48;469;0;0;0;
1437;21;1258262;48;469;0;0;0;
1438;22;1258262;48;469;0;0;0;
1439;23;1258262;48;469;0;0;0;
1440;0;1251176;52;472;-7086;4;3;
1441;1;1251176;52;472;0;0;0;
1442;2;1251176;52;472;0;0;0;
1443;3;1251176;52;472;0;0;0;
1444;4;1251176;52;472;0;0;0;
1445;5;1251176;52;472;0;0;0;
1446;6;1251176;52;472;0;0;0;
1447;7;1251176;50;474;0;-2;2;
1448;8;1251169;54;477;-7;4;3;
1449;9;1251169;54;477;0;0;0;
1450;10;1251169;54;477;0;0;0;
1451;11;1251169;54;477;0;0;0;
1452;12;1251169;54;477;0;0;0;
1453;13;1251169;54;477;0;0;0;
1454;14;1251169;54;477;0;0;0;
1455;15;1251169;54;477;0;0;0;
1456;16;1251161;59;480;-8;5;3;
1457;17;1251161;59;480;0;0;0;
1458;18;1251161;59;480;0;0;0;
1459;19;1251161;59;480;0;0;0;
1460;20;1251161;59;480;0;0;0;
1461;21;1251161;59;480;0;0;0;
1462;22;1251161;59;480;0;0;0;
1463;23;1251161;59;480;0;0;0;
1464;0;1250051;56;484;-1110;-3;4;
1465;1;1250051;56;484;0;0;0;
1466;2;1250051;56;484;0;0;0;
1467;3;1250051;56;484;0;0;0;
1468;4;1250051;56;484;0;0;0;
1469;5;1250051;56;484;0;0;0;
1470;6;1250051;56;484;0;0;0;
1471;7;1250051;53;487;0;-3;3;
1472;8;1250050;51;490;-1;-2;3;
1473;9;1250050;51;490;0;0;0;
1474;10;1250050;51;490;0;0;0;
1475;11;1250050;51;490;0;0;0;
1476;12;1250050;51;490;0;0;0;
1477;13;1250050;51;490;0;0;0;
1478;14;1250050;51;490;0;0;0;
1479;15;1250050;51;490;0;0;0;
1480;16;1250049;49;493;-1;-2;3;
1481;17;1250049;49;493;0;0;0;
1482;18;1250049;49;493;0;0;0;
1483;19;1250049;49;493;0;0;0;
1484;20;1250049;49;493;0;0;0;
1485;21;1250049;49;493;0;0;0;
1486;22;1250049;49;493;0;0;0;
1487;23;1250049;49;493;0;0;0;
1488;0;1250047;48;496;-2;-1;3;
1489;1;1250047;48;496;0;0;0;
1490;2;1250047;48;496;0;0;0;
1491;3;1250047;48;496;0;0;0;
1492;4;1250047;48;496;0;0;0;
1493;5;1250047;48;496;0;0;0;
1494;6;1250047;48;496;0;0;0;
1495;7;1250047;48;496;0;0;0;
1496;8;1250045;47;499;-2;-1;3;
1497;9;1250045;47;499;0;0;0;
1498;10;1250045;47;499;0;0;0;
1499;11;1250045;47;499;0;0;0;
1500;12;1250045;47;499;0;0;0;
1501;13;1250045;47;499;0;0;0;
1502;14;1250045;47;499;0;0;0;
1503;15;1250045;47;499;0;0;0;
1504;16;1250043;46;502;-2;-1;3;
1505;17;1250043;46;502;0;0;0;
1506;18;1250043;46;502;0;0;0;
1507;19;1250043;46;502;0;0;0;
1508;20;1250043;46;502;0;0;0;
1509;21;1250043;46;502;0;0;0;
1510;22;1250043;46;502;0;0;0;
1511;23;1250043;46;502;0;0;0;
1512;0;1241825;45;505;-8218;-1;3;
1513;1;1241825;45;505;0;0;0;
1514;2;1241825;45;505;0;0;0;
1515;3;1241825;45;505;0;0;0;
1516;4;1241825;45;505;0;0;0;
1517;5;1241825;45;505;0;0;0;
1518;6;1241825;45;505;0;0;0;
1519;7;1241825;43;507;0;-2;2;
1520;8;1241823;42;510;-2;-1;3;
1521;9;1241823;42;510;0;0;0;
1522;10;1241823;42;510;0;0;0;
1523;11;1241823;42;510;0;0;0;
1524;12;1241823;42;510;0;0;0;
1525;13;1241823;42;510;0;0;0;
1526;14;1241823;42;510;0;0;0;
1527;15;1241823;42;510;0;0;0;
1528;16;1241821;41;513;-2;-1;3;
1529;17;1241821;41;513;0;0;0;
1530;18;1241821;41;513;0;0;0;
1531;19;1241821;41;513;0;0;0;
1532;20;1241821;41;513;0;0;0;
1533;21;1241821;41;513;0;0;0;
1534;22;1241821;41;513;0;0;0;
1535;23;1241821;41;513;0;0;0;
1536;0;1237555;41;515;-4266;0;2;
1537;1;1237555;41;515;0;0;0;
1538;2;1237555;41;515;0;0;0;
1539;3;1237555;41;515;0;0;0;
1540;4;1237555;41;515;0;0;0;
1541;5;1237555;41;515;0;0;0;
1542;6;1237555;41;515;0;0;0;
1543;7;1237555;41;515;0;0;0;
1544;8;1237553;41;517;-2;0;2;
1545;9;1237553;41;517;0;0;0;
1546;10;1237553;41;517;0;0;0;
1547;11;1237553;41;517;0;0;0;
1548;12;1237553;41;517;0;0;0;
1549;13;1237553;41;517;0;0;0;
1550;14;1237553;41;517;0;0;0;
1551;15;1237553;41;517;0;0;0;
1552;16;1237551;41;519;-2;0;2;
1553;17;1237551;41;519;0;0;0;
1554;18;1237551;41;519;0;0;0;
1555;19;1237551;41;519;0;0;0;
1556;20;1237551;41;519;0;0;0;
1557;21;1237551;41;519;0;0;0;
1558;22;1237551;41;519;0;0;0;
1559;23;1237551;41;519;0;0;0;
1560;0;1227605;45;521;-9946;4;2;
1561;1;1227605;45;521;0;0;0;
1562;2;1227605;45;521;0;0;0;
1563;3;1227605;45;521;0;0;0;
1564;4;1227605;45;521;0;0;0;
1565;5;1227605;45;521;0;0;0;
1566;6;1227605;45;521;0;0;0;
1567;7;1227605;44;522;0;-1;1;
1568;8;1227599;47;525;-6;3;3;
1569;9;1227599;47;525;0;0;0;
1570;10;1227599;47;525;0;0;0;
1571;11;1227599;47;525;0;0;0;
1572;12;1227599;47;525;0;0;0;
1573;13;1227599;47;525;0;0;0;
1574;14;1227599;47;525;0;0;0;
1575;15;1227599;47;525;0;0;0;
1576;16;1227592;51;528;-7;4;3;
1577;17;1227592;51;528;0;0;0;
1578;18;1227592;51;528;0;0;0;
1579;19;1227592;51;528;0;0;0;
1580;20;1227592;51;528;0;0;0;
1581;21;1227592;51;528;0;0;0;
1582;22;1227592;51;528;0;0;0;
1583;23;1227592;51;528;0;0;0;
1584;0;1223504;53;531;-4088;2;3;
1585;1;1223504;53;531;0;0;0;
1586;2;1223504;53;531;0;0;0;
