Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
2;2;0;Santo Antônio;13109;13042;67;-17;10;-27
2;2;0;São Caetano;767;731;36;-2;-2;0
2;2;0;São Geraldo;8682;8600;82;1;9;-8
2;2;0;São João;12241;12145;96;-8;-1;-7
2;2;0;São Sebastião;7014;6939;75;1;9;-8
2;2;0;Sarandi;59761;59650;111;-33;3;-36
2;2;0;Serraria;6250;6191;59;3;3;0
2;2;0;Sétimo Céu;1299;1243;56;7;7;0
2;2;0;Teresópolis;14800;14614;186;-7;1;-8
2;2;0;Três Figueiras;4063;3975;88;3;0;3
2;2;0;Tristeza;16675;16601;74;1;3;-2
2;2;0;Vila Assunção;4508;4364;144;-9;-3;-6
2;2;0;Vila Conceição;1363;1300;63;2;1;1
2;2;0;Vila Ipiranga;18654;18559;95;-3;8;-11
2;2;0;Vila Jardim;13177;13088;89;-2;3;-5
2;2;0;Vila João Pessoa;13036;12961;75;3;15;-12
2;2;0;Vila Nova;32605;32413;192;-23;-1;-22
2;2;0;Vila São José;26555;26454;101;-1;4;-5
3;3;0;Aberta dos Morros;7107;7068;39;1;0;1
3;3;0;Agronomia;2338;2301;37;-2;0;-2
3;3;0;Anchieta;2030;1981;49;3;3;0
3;3;0;Arquipélago;8342;8289;53;7;5;2
3;3;0;Auxiliadora;9609;9567;42;3;16;-13
3;3;0;Azenha;13814;13688;126;38;45;-7
3;3;0;Bela Vista;11699;11664;35;5;26;-21
3;3;0;Belém Novo;10088;10068;20;0;1;-1
3;3;0;Belém Velho;10838;10787;51;8;7;1
3;3;0;Boa Vista;10009;9955;54;6;19;-13
3;3;0;Boa Vista do Sul;2281;2266;15;-1;0;-1
3;3;0;Bom Fim;11465;11448;17;16;21;-5
3;3;0;Bom Jesus;28672;28605;67;10;19;-9
3;3;0;Camaquã;17922;17870;52;5;21;-16
3;3;0;Campo Novo;8750;8701;49;1;4;-3
3;3;0;Cascata;13002;12950;52;1;11;-10
3;3;0;Cavalhada;29294;29228;66;12;22;-10
3;3;0;Centro;39285;39086;199;-29;2;-31
3;3;0;Chácara das Pedras;6633;6585;48;14;23;-9
3;3;0;Chapéu do Sol;2900;2867;33;5;5;0
3;3;0;Cidade Baixa;15286;15257;29;-16;13;-29
3;3;0;Coronel Aparício Borges;19260;19225;35;-7;24;-31
3;3;0;Costa e Silva;15842;15796;46;-1;23;-24
3;3;0;Cristal;31938;31881;57;-20;8;-28
3;3;0;Cristo Redentor;16498;16353;145;23;32;-9
3;3;0;Espírito Santo;5572;5524;48;2;5;-3
3;3;0;Extrema;1977;1965;12;0;-1;1
3;3;0;Farrapos;19021;18946;75;-3;2;-5
3;3;0;Farroupilha;944;836;108;21;28;-7
3;3;0;Floresta;11536;11494;42;4;18;-14
