scenario;levy;seed;requested_destination;receiving_destination;node_type;reroute_events;requested;fulfilled;unmet;reroute_traveler_distance;mean_reroute_distance_per_traveler;peak_receiving_load
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_2;Cidade Baixa//restaurant_3;restaurant;38.0;210.0;210.0;0.0;21293.528621912577;101.39775534244085;8.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_2;Cidade Baixa//restaurant_6;restaurant;92.0;567.0;567.0;0.0;141025.34090413002;248.72194162985895;37.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_26;Cidade Baixa//restaurant_24;restaurant;53.0;243.0;243.0;0.0;25789.96199912316;106.13153086058914;30.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_26;Cidade Baixa//restaurant_4;restaurant;19.0;93.0;93.0;0.0;2576.807888297781;27.70761170212668;25.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_26;Cidade Baixa//restaurant_6;restaurant;21.0;96.0;96.0;0.0;6441.873846965622;67.10285257255856;46.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_29;Centro Histórico//restaurant_51;restaurant;10.0;57.0;57.0;0.0;8962.148547260818;157.23067626773366;26.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_3;Centro Histórico//restaurant_51;restaurant;10.0;43.0;43.0;0.0;11826.221921079095;275.0284167692813;18.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_3;Centro Histórico//restaurant_93;restaurant;135.0;542.0;542.0;0.0;112872.68270453978;208.252182111697;27.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_30;Cidade Baixa//restaurant_29;restaurant;43.0;165.0;165.0;0.0;14209.449882397683;86.11787807513747;12.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_30;Cidade Baixa//restaurant_31;restaurant;10.0;46.0;46.0;0.0;4131.720240724713;89.82000523314593;6.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_4;Cidade Baixa//restaurant_24;restaurant;53.0;252.0;252.0;0.0;28533.806855101022;113.22939228214692;8.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_4;Cidade Baixa//restaurant_6;restaurant;21.0;105.0;105.0;0.0;4509.440665320236;42.94705395543082;25.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_5;Cidade Baixa//restaurant_24;restaurant;53.0;153.0;153.0;0.0;20893.504671180952;136.5588540600062;13.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_5;Cidade Baixa//restaurant_4;restaurant;19.0;58.0;58.0;0.0;1568.2702789343239;27.039142740246962;16.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_5;Cidade Baixa//restaurant_6;restaurant;21.0;60.0;60.0;0.0;3951.291054779511;65.85485091299185;30.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_6;Cidade Baixa//restaurant_24;restaurant;53.0;179.0;179.0;0.0;19641.933644633602;109.73147287504806;19.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_7;Cidade Baixa//restaurant_25;restaurant;106.0;551.0;551.0;0.0;23085.005853258943;41.89656234711242;24.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_8;Cidade Baixa//restaurant_25;restaurant;53.0;92.0;92.0;0.0;21499.960794804607;233.69522603048486;27.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_8;Cidade Baixa//restaurant_6;restaurant;92.0;195.0;195.0;0.0;33348.25565444786;171.01669566383518;55.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_9;Cidade Baixa//restaurant_11;restaurant;96.0;427.0;427.0;0.0;63208.46689459503;148.02919647446143;31.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_9;Cidade Baixa//restaurant_21;restaurant;10.0;46.0;46.0;0.0;7452.071706743103;162.00155884224137;6.0
13_levy_off_flood_both_reroute;False;0;Cidade Baixa//restaurant_9;Cidade Baixa//restaurant_7;restaurant;67.0;257.0;257.0;0.0;31735.19989168342;123.48326806102499;13.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_0;Floresta//marketplace_12;marketplace;167.0;1453.0;1453.0;0.0;944527.353622882;650.0532371802354;15.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_0;Floresta//marketplace_13;marketplace;14.0;119.0;119.0;0.0;78156.67879032776;656.7788133640988;14.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_0;Floresta//marketplace_14;marketplace;16.0;114.0;114.0;0.0;34195.84483268176;299.9635511638751;10.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_0;Floresta//marketplace_16;marketplace;106.0;956.0;956.0;0.0;577017.9882440626;603.5753015105257;15.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_0;Floresta//marketplace_9;marketplace;139.0;1193.0;1193.0;0.0;335204.17793181364;280.9758406804808;14.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_1;Centro Histórico//marketplace_91;marketplace;11.0;11.0;11.0;0.0;4969.525666824726;451.7750606204296;5.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_1;Floresta//marketplace_0;marketplace;16.0;16.0;16.0;0.0;7565.176318832498;472.8235199270311;16.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_1;Floresta//marketplace_14;marketplace;9.0;9.0;9.0;0.0;5890.527438914715;654.5030487683017;1.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_1;Floresta//marketplace_15;marketplace;22.0;22.0;22.0;0.0;15107.121832673229;686.6873560306013;1.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_1;Floresta//marketplace_19;marketplace;9.0;9.0;9.0;0.0;6475.760475170092;719.5289416855658;1.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_10;Floresta//marketplace_11;marketplace;160.0;842.0;842.0;0.0;215717.99166120758;256.1971397401515;13.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_12;Floresta//marketplace_13;marketplace;14.0;34.0;34.0;0.0;3040.812927248248;89.43567433083082;22.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_14;Floresta//marketplace_13;marketplace;181.0;732.0;732.0;0.0;272798.365518728;372.6753627305027;36.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_14;Floresta//marketplace_16;marketplace;106.0;446.0;446.0;0.0;140334.73206105668;314.6518656077504;22.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_15;Floresta//marketplace_19;marketplace;122.0;260.0;260.0;0.0;9730.5855869652;37.42532918063539;4.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_16;Moinhos de Vento//marketplace_6;marketplace;179.0;518.0;518.0;0.0;107994.57277195633;208.4837312199929;5.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_20;Independência//marketplace_3;marketplace;179.0;533.0;533.0;0.0;101983.3690578268;191.33840348560375;5.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_21;Floresta//marketplace_22;marketplace;181.0;630.0;630.0;0.0;131874.38118143106;209.3244145737001;6.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_7;Floresta//marketplace_10;marketplace;143.0;685.0;685.0;0.0;103822.59075427765;151.5658259186535;8.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_7;Floresta//marketplace_5;marketplace;160.0;757.0;757.0;0.0;229169.05480264645;302.73322959398473;13.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_8;Floresta//marketplace_10;marketplace;143.0;339.0;339.0;0.0;162310.04670433648;478.79069824288047;12.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_8;Floresta//marketplace_11;marketplace;158.0;369.0;369.0;0.0;240001.9394036585;650.4117599015135;4.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_8;Floresta//marketplace_9;marketplace;221.0;521.0;521.0;0.0;187263.13212345628;359.4301960143115;18.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_9;Floresta//marketplace_12;marketplace;271.0;711.0;711.0;0.0;424519.4433486929;597.0737599840969;20.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_9;Floresta//marketplace_13;marketplace;14.0;34.0;34.0;0.0;21804.52678309538;641.3096112675112;18.0
13_levy_off_flood_both_reroute;False;0;Floresta//marketplace_9;Floresta//marketplace_14;marketplace;16.0;31.0;31.0;0.0;12557.38657810409;405.0769863904545;13.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_0;Floresta//pharmacy_14;pharmacy;91.0;272.0;272.0;0.0;66286.47444985813;243.7002737127137;4.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_0;Floresta//pharmacy_16;pharmacy;86.0;276.0;276.0;0.0;148994.58525426165;539.8354538197885;5.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_0;Floresta//pharmacy_18;pharmacy;25.0;75.0;75.0;0.0;47227.87928902697;629.7050571870262;5.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_0;Floresta//pharmacy_19;pharmacy;97.0;302.0;302.0;0.0;209439.32979153795;693.5077145415164;4.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_1;Floresta//pharmacy_16;pharmacy;4.0;4.0;4.0;0.0;2520.078234741888;630.019558685472;6.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_1;Floresta//pharmacy_18;pharmacy;4.0;4.0;4.0;0.0;2618.8091915622404;654.7022978905601;6.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_10;Floresta//pharmacy_11;pharmacy;103.0;193.0;193.0;0.0;40205.85554335513;208.32049504329083;4.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_10;Floresta//pharmacy_7;pharmacy;19.0;35.0;35.0;0.0;6268.246950674735;179.09277001927813;9.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_12;Floresta//pharmacy_11;pharmacy;98.0;98.0;98.0;0.0;21066.496038954465;214.96424529545374;6.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_12;Floresta//pharmacy_13;pharmacy;1.0;1.0;1.0;0.0;131.58417161665068;131.58417161665068;2.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_13;Moinhos de Vento//pharmacy_0;pharmacy;103.0;178.0;178.0;0.0;41925.914336912065;235.53884458939362;2.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_14;Floresta//pharmacy_13;pharmacy;19.0;28.0;28.0;0.0;11380.302293649416;406.4393676303363;5.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_14;Floresta//pharmacy_16;pharmacy;86.0;129.0;129.0;0.0;41331.64620734593;320.4003581964801;8.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_14;Floresta//pharmacy_18;pharmacy;6.0;6.0;6.0;0.0;2990.066746793842;498.3444577989737;4.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_14;Moinhos de Vento//pharmacy_6;pharmacy;97.0;141.0;141.0;0.0;86394.82332781963;612.7292434597136;2.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_15;Floresta//pharmacy_14;pharmacy;67.0;67.0;67.0;0.0;23895.825375377783;356.6541100802654;8.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_15;Floresta//pharmacy_18;pharmacy;83.0;83.0;83.0;0.0;30688.90867104437;369.7458876029442;7.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_15;Floresta//pharmacy_19;pharmacy;77.0;77.0;77.0;0.0;28759.620078457676;373.5015594604893;5.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_16;Floresta//pharmacy_13;pharmacy;19.0;23.0;23.0;0.0;6264.5459302816425;272.37156218615837;7.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_16;Floresta//pharmacy_18;pharmacy;6.0;6.0;6.0;0.0;1778.1323094553168;296.3553849092195;6.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_16;Moinhos de Vento//pharmacy_6;pharmacy;95.0;95.0;95.0;0.0;33111.77660510318;348.5450168958229;3.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_17;Floresta//pharmacy_13;pharmacy;19.0;27.0;27.0;0.0;7619.621170287091;282.2081914921145;9.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_17;Floresta//pharmacy_16;pharmacy;128.0;162.0;162.0;0.0;9890.140465923336;61.05024978965022;12.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_17;Floresta//pharmacy_18;pharmacy;6.0;6.0;6.0;0.0;1882.2940447629142;313.71567412715234;7.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_17;Moinhos de Vento//pharmacy_6;pharmacy;97.0;127.0;127.0;0.0;49207.63105268088;387.4616618321329;5.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_18;Moinhos de Vento//pharmacy_6;pharmacy;97.0;165.0;165.0;0.0;24433.78958057769;148.08357321562235;7.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_20;Floresta//pharmacy_21;pharmacy;148.0;161.0;161.0;0.0;21678.09165723552;134.64653203251876;2.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_5;Floresta//pharmacy_6;pharmacy;101.0;110.0;110.0;0.0;20741.63615967361;188.56032872430555;2.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_5;Floresta//pharmacy_7;pharmacy;75.0;85.0;85.0;0.0;10639.863234811692;125.1748615860199;2.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_7;Floresta//pharmacy_6;pharmacy;103.0;173.0;173.0;0.0;23656.79092203319;136.74445619672363;5.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_8;Floresta//pharmacy_6;pharmacy;86.0;86.0;86.0;0.0;46004.13848895991;534.9318428948826;6.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_8;Floresta//pharmacy_7;pharmacy;226.0;226.0;226.0;0.0;90829.66713050722;401.9011819933948;6.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_9;Floresta//pharmacy_11;pharmacy;98.0;98.0;98.0;0.0;69193.23120359979;706.0533796285692;1.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_9;Floresta//pharmacy_12;pharmacy;94.0;94.0;94.0;0.0;48675.60907407524;517.8256284476089;1.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_9;Floresta//pharmacy_13;pharmacy;1.0;1.0;1.0;0.0;595.5556238257307;595.5556238257307;1.0
13_levy_off_flood_both_reroute;False;0;Floresta//pharmacy_9;Floresta//pharmacy_14;pharmacy;13.0;13.0;13.0;0.0;6044.381421822066;464.9524170632358;5.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_0;Floresta//restaurant_13;restaurant;120.0;1564.0;1564.0;0.0;840533.6153540342;537.4255852647277;39.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_0;Floresta//restaurant_14;restaurant;77.0;971.0;971.0;0.0;417881.99371402495;430.3625063996138;39.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_0;Floresta//restaurant_16;restaurant;93.0;1068.0;1068.0;0.0;588904.2243310418;551.4084497481665;23.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_1;Floresta//restaurant_10;restaurant;5.0;5.0;5.0;0.0;4265.818914022677;853.1637828045353;1.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_1;Floresta//restaurant_11;restaurant;4.0;4.0;4.0;0.0;3750.6202484244895;937.6550621061224;1.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_1;Floresta//restaurant_13;restaurant;9.0;9.0;9.0;0.0;8524.554203283682;947.1726892537424;40.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_1;Floresta//restaurant_14;restaurant;16.0;16.0;16.0;0.0;9495.33059214857;593.4581620092856;40.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_1;Floresta//restaurant_6;restaurant;3.0;3.0;3.0;0.0;3087.275815259651;1029.0919384198837;1.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_1;Floresta//restaurant_9;restaurant;24.0;24.0;24.0;0.0;14026.123002988421;584.4217917911842;1.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_1;Moinhos de Vento//restaurant_0;restaurant;6.0;6.0;6.0;0.0;6622.548530822706;1103.758088470451;1.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_10;Floresta//restaurant_6;restaurant;99.0;799.0;799.0;0.0;147347.18354066298;184.41449754776343;82.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_10;Moinhos de Vento//restaurant_0;restaurant;74.0;509.0;509.0;0.0;193590.2757259755;380.3345299135078;17.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_11;Moinhos de Vento//restaurant_0;restaurant;145.0;400.0;400.0;0.0;70196.25287996409;175.4906321999102;21.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_12;Floresta//restaurant_16;restaurant;93.0;314.0;314.0;0.0;71607.22145881956;228.0484759835018;37.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_13;Floresta//restaurant_16;restaurant;93.0;610.0;610.0;0.0;133131.0644970284;218.24764671644;50.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_14;Floresta//restaurant_13;restaurant;120.0;725.0;725.0;0.0;274637.3307692328;378.81011140583837;92.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_14;Floresta//restaurant_16;restaurant;93.0;499.0;499.0;0.0;276673.09216565016;554.455094520341;60.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_15;Floresta//restaurant_18;restaurant;290.0;875.0;875.0;0.0;300946.070607849;343.9383664089703;10.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_19;Floresta//restaurant_18;restaurant;53.0;225.0;225.0;0.0;32754.628928892977;145.57612857285767;21.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_20;Floresta//restaurant_19;restaurant;50.0;248.0;248.0;0.0;58405.04741144191;235.5042234332335;28.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_20;Independência//restaurant_7;restaurant;53.0;205.0;205.0;0.0;50046.603534651615;244.12977333976397;6.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_21;Floresta//restaurant_20;restaurant;70.0;327.0;327.0;0.0;21377.305355525485;65.37402249396173;28.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_21;Floresta//restaurant_22;restaurant;103.0;537.0;537.0;0.0;122860.5729038622;228.7906385546782;16.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_3;Floresta//restaurant_2;restaurant;145.0;942.0;942.0;0.0;211696.37735674155;224.73076152520335;33.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_5;Floresta//restaurant_4;restaurant;74.0;294.0;294.0;0.0;118455.73721917557;402.91067081352236;12.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_5;Floresta//restaurant_6;restaurant;99.0;469.0;469.0;0.0;67616.11091359335;144.1708121825018;14.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_6;Floresta//restaurant_4;restaurant;74.0;276.0;276.0;0.0;85483.5105307775;309.72286424194743;18.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_7;Floresta//restaurant_4;restaurant;74.0;460.0;460.0;0.0;160716.90341077224;349.3845726321136;28.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_7;Floresta//restaurant_6;restaurant;131.0;923.0;923.0;0.0;66110.6087321713;71.62579494276413;48.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_8;Floresta//restaurant_10;restaurant;129.0;446.0;446.0;0.0;82008.52211892574;183.8756101321205;10.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_8;Floresta//restaurant_11;restaurant;28.0;91.0;91.0;0.0;19651.893192931624;215.95487025199586;6.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_8;Floresta//restaurant_6;restaurant;71.0;264.0;264.0;0.0;92402.44990951169;350.00927996027156;58.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_8;Moinhos de Vento//restaurant_0;restaurant;74.0;226.0;226.0;0.0;79317.49588923709;350.96237119131456;6.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_9;Floresta//restaurant_13;restaurant;120.0;461.0;461.0;0.0;167330.4906171892;362.9728646793692;52.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_9;Floresta//restaurant_14;restaurant;124.0;471.0;471.0;0.0;45647.07158873965;96.91522630305658;52.0
13_levy_off_flood_both_reroute;False;0;Floresta//restaurant_9;Floresta//restaurant_16;restaurant;93.0;316.0;316.0;0.0;177609.3258835072;562.0548287452759;30.0
13_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_0;Cidade Baixa//marketplace_0;marketplace;50.0;147.0;147.0;0.0;43744.82391166979;297.58383613380806;12.0
13_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_0;Cidade Baixa//marketplace_12;marketplace;21.0;59.0;59.0;0.0;24728.17349663023;419.12158468864794;30.0
13_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_0;Cidade Baixa//marketplace_14;marketplace;34.0;96.0;96.0;0.0;39124.7353231326;407.5493262826312;17.0
13_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_0;Cidade Baixa//marketplace_18;marketplace;158.0;453.0;453.0;0.0;251902.9961699896;556.0772542383877;26.0
13_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_0;Menino Deus//marketplace_1;marketplace;153.0;424.0;424.0;0.0;46580.57177006351;109.85983908033846;5.0
13_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_0;Praia de Belas//marketplace_1;marketplace;22.0;72.0;72.0;0.0;14283.396509362465;198.3805070744787;5.0
