Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
20;20;0;Cidade Baixa;15358;15313;45;5;2;3
20;20;0;Farroupilha;915;915;0;-3;-3;0
20;20;0;Floresta;11646;11562;84;3;-2;5
20;20;0;Independência;8196;7975;221;26;-4;30
20;20;0;Menino Deus;31736;31578;158;-3;-4;1
20;20;0;Moinhos de Vento;11755;11733;22;-18;-17;-1
20;20;0;Praia de Belas;2240;2238;2;0;1;-1
20;20;0;Rio Branco;17536;17470;66;2;0;2
20;20;0;Santa Cecília;5783;5730;53;-2;0;-2
20;20;0;Santana;20725;20635;90;-2;2;-4
21;21;0;Azenha;13809;13738;71;4;0;4
21;21;0;Bom Fim;11506;11477;29;-1;0;-1
21;21;0;Centro;39292;39130;162;5;2;3
21;21;0;Cidade Baixa;15360;15316;44;2;3;-1
21;21;0;Farroupilha;913;913;0;-2;-2;0
21;21;0;Floresta;11646;11561;85;0;-1;1
21;21;0;Independência;8214;7973;241;18;-2;20
21;21;0;Menino Deus;31731;31576;155;-5;-2;-3
21;21;0;Moinhos de Vento;11736;11716;20;-19;-17;-2
21;21;0;Praia de Belas;2238;2237;1;-2;-1;-1
21;21;0;Rio Branco;17535;17470;65;-1;0;-1
21;21;0;Santa Cecília;5781;5729;52;-2;-1;-1
21;21;0;Santana;20728;20636;92;3;1;2
22;22;0;Azenha;13810;13737;73;1;-1;2
22;22;0;Bom Fim;11507;11477;30;1;0;1
22;22;0;Centro;39287;39131;156;-5;1;-6
22;22;0;Cidade Baixa;15361;15319;42;1;3;-2
22;22;0;Farroupilha;913;913;0;0;0;0
22;22;0;Floresta;11646;11560;86;0;-1;1
22;22;0;Independência;8218;7973;245;4;0;4
22;22;0;Menino Deus;31727;31575;152;-4;-1;-3
22;22;0;Moinhos de Vento;11735;11714;21;-1;-2;1
22;22;0;Praia de Belas;2236;2235;1;-2;-2;0
22;22;0;Rio Branco;17537;17471;66;2;1;1
22;22;0;Santa Cecília;5777;5727;50;-4;-2;-2
22;22;0;Santana;20735;20642;93;7;6;1
23;23;0;Azenha;13804;13804;0;-6;67;-73
23;23;0;Bom Fim;11593;11593;0;86;116;-30
23;23;0;Centro;39154;39154;0;-133;23;-156
23;23;0;Cidade Baixa;15379;15379;0;18;60;-42
23;23;0;Farroupilha;961;961;0;48;48;0
23;23;0;Floresta;11596;11596;0;-50;36;-86
23;23;0;Independência;8112;8112;0;-106;139;-245
23;23;0;Menino Deus;31650;31650;0;-77;75;-152
23;23;0;Moinhos de Vento;11937;11937;0;202;223;-21
23;23;0;Praia de Belas;2281;2281;0;45;46;-1
23;23;0;Rio Branco;17531;17531;0;-6;60;-66
23;23;0;Santa Cecília;5768;5768;0;-9;41;-50
23;23;0;Santana;20723;20723;0;-12;81;-93
24;0;1;Azenha;13803;13802;1;-1;-2;1
