Regions;Independência//hospital;Santa Cecília//marketplace;Menino Deus//work;Santana//school;Floresta//gas_station;Bom Fim//home;Cidade Baixa//marketplace;Santana//pharmacy;Farroupilha//marketplace;Farroupilha//gas_station;Independência//shopping_mall;Centro//gas_station;Moinhos de Vento//school;Centro//pharmacy;Moinhos de Vento//gas_station;Bom Fim//gas_station;Menino Deus//home;Independência//pharmacy;Santana//marketplace;Independência//school;Azenha//hospital;Moinhos de Vento//marketplace;Santa Cecília//gas_station;Independência//gas_station;Menino Deus//school;Menino Deus//pharmacy;Menino Deus//marketplace;Rio Branco//pharmacy;Moinhos de Vento//hospital;Centro//hospital;Moinhos de Vento//work;Cidade Baixa//work;Praia de Belas//stadium;Farroupilha//school;Bom Fim//pharmacy;Praia de Belas//school;Santa Cecília//work;Independência//work;Centro//marketplace;Cidade Baixa//pharmacy;Farroupilha//home;Independência//marketplace;Rio Branco//gas_station;Floresta//marketplace;Santa Cecília//home;Santana//home;Centro//school;Farroupilha//work;Bom Fim//school;Praia de Belas//gas_station;Rio Branco//work;Santa Cecília//pharmacy;Praia de Belas//home;Farroupilha//pharmacy;Praia de Belas//marketplace;Bom Fim//work;Menino Deus//hospital;Santana//hospital;Praia de Belas//work;Floresta//home;Cidade Baixa//gas_station;Moinhos de Vento//home;Azenha//school;Cidade Baixa//school;Floresta//school;Floresta//work;Farroupilha//hospital;Moinhos de Vento//pharmacy;Azenha//pharmacy;Floresta//pharmacy;Azenha//shopping_mall;Moinhos de Vento//shopping_mall;Centro//work;Santa Cecília//hospital;Santana//gas_station;Centro//home;Rio Branco//school;Independência//home;Centro//shopping_mall;Azenha//work;Rio Branco//home;Praia de Belas//pharmacy;Cidade Baixa//home;Azenha//home;Bom Fim//marketplace;Rio Branco//hospital;Azenha//marketplace;Menino Deus//gas_station;Praia de Belas//shopping_mall;Santana//work;Santa Cecília//school;Azenha//gas_station;Rio Branco//marketplace
Azenha//shopping_mall;0.01374418260290694;0.007344274507387606;0.004688458559869402;0.002991827534397507;0.01701680764807562;0.0095501134160101;0.010959191009859067;0.0026572980267032882;0.012052653319517137;0.011260286210574339;0.01591571517016391;0.01606651265939625;0.016790675024274872;0.017331044576862915;0.01761337468457693;0.014096585030266104;0.00568185508908471;0.013803201163904455;0.0034050628325864593;0.01120486917225863;0.0006834284856880743;0.018227821805430266;0.0060498218864169255;0.013195940763596503;0.007720033962915041;0.006885662400276125;0.0039061375817966287;0.012828738586380098;0.017703229343038224;0.017308675369820815;0.01489110700171;0.00897153237648992;0.008150869646969308;0.010177732344168812;0.013165755938630206;0.009752516142046875;0.008066562427862927;0.012314902518586142;0.012444641367837402;0.01232921925920443;0.010359809690267532;0.012095344111843218;0.012608859921676683;0.021098933818367083;0.0065494859507535625;0.0056869424924612805;0.015631915828033974;0.011815876106433093;0.011119979148489494;0.009773551653336496;0.012550778353742936;0.01019166538887518;0.011255780393816677;0.01012345769693575;0.010411019966171164;0.013572071058366305;0.00729055880215864;0.0033200188348623894;0.010363167290551922;0.020558183245078496;0.011225725252563245;0.014022434166124446;0.003441862660886819;0.011031407565175913;0.020876298061004415;0.019374591563392992;0.009728894605309403;0.01956076301300231;0.00046341460691159503;0.018752997975219367;0.0;0.01709008753706206;0.015803098411577357;0.007950278813400859;0.006033884911360855;0.012161384833152425;0.01116120021203034;0.013718152545042328;0.012704696373851194;0.003861768394857189;0.010402599057272812;0.010270894911364164;0.009878296193484693;0.002435935253842658;0.010531582811385345;0.009754885446007498;0.003133821983015142;0.006665902036035485;0.013573719546635868;0.00612568028850598;0.008053390934337377;0.002855877530774637;0.012028755305650929
Moinhos de Vento//shopping_mall;0.007044653922562442;0.010270694570222704;0.018785909612540026;0.01331815403425361;0.004578224861033135;0.007975019188528939;0.01254677786697473;0.013874296111725701;0.00872515263293448;0.009438301665280984;0.006012236879469949;0.014076861866024257;0.0020741139470579146;0.013531300586822198;0.0005082861586940898;0.0038300323946259466;0.01756844116242895;0.0035022314822458936;0.013985196367315364;0.006550722579293249;0.016361629508583487;0.0017208843282383597;0.01236088104317809;0.007412031299559554;0.020623029266844395;0.018168743742244944;0.017142143843717407;0.005828946409172988;0.0025658469174769626;0.01187165681817433;0.0025217164218422497;0.013561908912663609;0.018540640261440304;0.010869917371098443;0.007635531521920185;0.019267952287483903;0.008684039426090655;0.0072542879177384225;0.01265893003715994;0.013000723094154714;0.00999470164117442;0.007917661784754242;0.005732780278829814;0.005765743767854416;0.010829598672933897;0.010753035194951884;0.01586925679012294;0.008315771988486426;0.009296283915244018;0.0209278767341585;0.004341806522210134;0.009967038049862365;0.022266200526633355;0.011394626947870239;0.018172998285130852;0.0061758388667536735;0.018621421883905327;0.013042734565982034;0.01752328050916886;0.004083810142251957;0.014268934410126043;0.003646438798240059;0.014301385901253074;0.013078269704756122;0.005876042289579473;0.0032553793264453396;0.009983347820736909;0.0023595691989383347;0.01625170847375703;0.0023129287377366727;0.016106296175972395;0.0;0.010142166974948675;0.012213520223128993;0.010897974704413884;0.0130128283144253;0.008070938692399906;0.00461135170554475;0.013108488318546118;0.012858645668838799;0.007219796987575784;0.017597998079573202;0.014423274006111564;0.016043283321166973;0.007058360962521418;0.007502264269430647;0.013369476664857056;0.018981364834806745;0.022652819627966312;0.010362832997303319;0.011067010206442535;0.01530000183571286;0.00482478537964679
Centro//work;0.004126713400872307;0.01504178529771229;0.017031828880448994;0.01419744081369848;0.00667591183123989;0.00816276024780321;0.006097978518839471;0.015774864963219396;0.004341389022739189;0.004940122579718769;0.004719865720497771;0.004596221677806317;0.009224534409745765;0.0038582560403441963;0.011862592506489623;0.007862679441801697;0.014684779929886071;0.008812221576519728;0.016761079253961794;0.007417422155780299;0.016685963011061105;0.010699496245873456;0.016837657912650014;0.004185058403098865;0.017559536756575424;0.014637635271597265;0.015372622170839475;0.014470515413187845;0.014292611165483186;0.0022294464653287867;0.009204985324668105;0.008456630092173397;0.014297035823673922;0.006047129359946822;0.004003133858182759;0.014264989306749656;0.01267930423129404;0.005185205267300104;0.0049801733717353075;0.005379484623669313;0.005830804198427324;0.004829795554719475;0.014109858632039979;0.00987027512395302;0.015034242767193253;0.012450033374344308;0.006924141428468686;0.0048460900948521755;0.005139780603351712;0.016604783606441863;0.011090589488186276;0.017245267641401836;0.017676463160996882;0.006234962179812267;0.012429010401931189;0.005204424875057146;0.01496295819565504;0.014759053873629444;0.01163818252388719;0.011175208956111408;0.00740565065228165;0.012731534550960587;0.01331952707872807;0.006449929225542762;0.009402921088266278;0.010326309006226506;0.006535892853432585;0.012469281399166088;0.01671141031609275;0.010654870750686883;0.016867735558447675;0.011486663579275512;0.0;0.018121725341685997;0.014426618955242733;0.005517240044710636;0.015778945281953102;0.007066676238139714;0.005206306705711581;0.012911325014334106;0.013707854348635347;0.011786295283665354;0.008509340342070635;0.015191761782330703;0.007771337536773129;0.01323682696302394;0.013723861117102169;0.01587373161287569;0.01689571884144737;0.011953590075222358;0.016864835689413177;0.01430916434175504;0.011070129400125266
Santa Cecília//hospital;0.012367303871086623;0.0026368746573353055;0.011487510525091576;0.006084370135058491;0.013830626635195247;0.008531328520108124;0.01312464365101768;0.0050852105197635245;0.011845719884909487;0.011581136806826499;0.013648917032630896;0.017460290472656046;0.012511088516447824;0.018070001938598725;0.012220673746240402;0.010752850877885292;0.011840440565164796;0.010064970028601997;0.004157522362818268;0.009341663254428598;0.007850146428614256;0.013345492440869348;0.0018462041569865465;0.012088924620209896;0.014200765375837272;0.012907054717357936;0.010430734012423741;0.006421808433330609;0.011332922613188304;0.017333344475032438;0.01076746784785968;0.012178828312314687;0.013924023128480695;0.011538860181100856;0.012190652761927146;0.015292157921916022;0.004682026337736185;0.011165653787496756;0.014283416406567275;0.014367395452113053;0.011133596870614146;0.01138352568003787;0.006403794123841828;0.01691529043057477;0.0027670154104187236;0.005471953469045163;0.017931717928887005;0.011375635598544766;0.011364988827195452;0.015811082585594282;0.007944793695278878;0.0025900615369290714;0.017228137017097616;0.011816948570613491;0.015343804342334911;0.011711253573287133;0.013350010249563497;0.005125181657644661;0.015052784111492867;0.0157058094815492;0.014192327283171395;0.008344318067585801;0.008292705439989554;0.013457057866724843;0.01686404746253936;0.014736177149876123;0.010541370700831837;0.014051843228968127;0.007651203582454387;0.013922134249324489;0.007264913497430124;0.011842340665643424;0.015514332421753126;0.0;0.0034547870363144735;0.014251683289781283;0.004248805206667152;0.01086620142869438;0.0146901896040185;0.006916121169610329;0.004888773547132954;0.015020037022897323;0.013303579129818463;0.008879709661239304;0.008919597748015186;0.004816867749052923;0.006659113957291801;0.013018793591941151;0.019004935809823386;0.005745194063380895;0.0011692479581006628;0.0086733983875947;0.007579783448558745
Santana//gas_station;0.012061189010391346;0.0017282206389325817;0.01179046740278101;0.004238063635054901;0.014714825798631037;0.006901447252494315;0.012354969523150103;0.003967781951565058;0.011032971855330174;0.010572988308421993;0.014055230276604831;0.017956243256958368;0.013667032540270914;0.018823775069527225;0.01407270044361976;0.01087741356693015;0.011600986406075972;0.010228601943889333;0.0038274602859955974;0.00830249064192356;0.0075942715107422225;0.015103126580980489;0.0026363689749980906;0.01160861608649704;0.015003508159480566;0.01287118237844262;0.010091857322824091;0.007936717196238062;0.013795554657354518;0.01802234984470089;0.011367561463226362;0.011176507001945552;0.014031408609502668;0.01036849140119181;0.01169740852977941;0.01567299845289704;0.002770979734579641;0.010423965850731298;0.013854434657831899;0.013950321911246686;0.00991467855390528;0.010569020735090588;0.007693293106448744;0.019123225867250508;0.0009530952022506587;0.002579709790646525;0.018494295139381677;0.010482172514951375;0.010307307774031552;0.016666305635767764;0.008121959797175263;0.005491977160050263;0.018498853401933812;0.010700524635953314;0.015502917440938973;0.011397190700340013;0.013464020782612078;0.003264215245331041;0.015061674791620253;0.018016242890467785;0.013722632547830254;0.009526941401791224;0.006840930797646076;0.012775121537069731;0.01896466768467496;0.016675452581239064;0.00914007036004467;0.016417857822143854;0.007386828013218281;0.015786097415139245;0.007042095461241176;0.01349582031656368;0.015774474762047155;0.004412432541943033;0.0;0.013799859803049848;0.006086317359590732;0.010758702828754248;0.014366048255320361;0.004841556572363952;0.0051230707585301245;0.015035819238815371;0.012622818029358062;0.008188418745018727;0.007637992027142904;0.00442537350456357;0.004802008329895202;0.013261256940876268;0.020450898148596634;0.002935040648592304;0.003476557718374042;0.00763936847001954;0.00753229807865933
Centro//home;0.007682183119481828;0.015343133747149913;0.013462301368214484;0.012259927837900166;0.012271675512979956;0.008500846418422449;0.0015109248068831186;0.014185788880509817;0.005447190131961504;0.004731861999806089;0.009989141242362063;0.004657147536254261;0.01435458892812799;0.006272627517383094;0.017020597576433594;0.011670414442815942;0.01068300296975387;0.01239519055346717;0.015549465258690942;0.009085837250790992;0.0141004882858459;0.01628024419469528;0.016629332637085614;0.007120305423448064;0.013602263351534999;0.01041493722294742;0.011825630897921104;0.017222081236222615;0.019168367237477987;0.006863431222822515;0.013370140673151438;0.0039112531953333215;0.009883790529312313;0.0036740341702899367;0.006845510839309132;0.009772247230178392;0.013151179767608928;0.007340579404335347;0.0006011962304931832;0.0002049858667300817;0.004557017193140353;0.00649947891719338;0.01678855505212374;0.01665834380227035;0.014988518695852425;0.011495945054182492;0.004817638697905261;0.0060357498020863955;0.004985004966949996;0.012390533630324172;0.013890342520773036;0.018675063529003846;0.013591816248331737;0.0031987370504476184;0.00773730476416727;0.008668742291246666;0.010718148710288998;0.013230592086208331;0.00684987209006631;0.017612529397780064;0.0021098818120226836;0.016164505459652888;0.010400015628734797;0.0013661489739540313;0.016174227131512342;0.01643308793715481;0.005131472892909784;0.01834824391880859;0.014195760157229;0.016463138790473557;0.01450084465743296;0.016463818694428877;0.0061633610461218616;0.018596377053318104;0.014098732068096123;0.0;0.01771286538771431;0.010659303733710128;0.0006481008343494995;0.010730129175513314;0.015385639794241929;0.007011721115686312;0.003470167427558943;0.012110013028126488;0.008923527159941122;0.014602328054155402;0.011553670238241004;0.0118177782132401;0.012933601065928273;0.01110154683588203;0.017451172694460594;0.011242100179897052;0.013590937623027629
Rio Branco//school;0.010734784877225168;0.003732799638736203;0.014969234243973381;0.008629089160969232;0.01126851046394131;0.007587447367594796;0.013463729167046593;0.008313366645598185;0.010899434533761812;0.010957758228492986;0.011529587200186873;0.01737983497679105;0.009427005907550195;0.01764506988515087;0.008727396365564091;0.008106014455173631;0.014675428138290371;0.007232173384200194;0.007821183274194845;0.0076952841198893625;0.011416913743853067;0.010074525018392932;0.005413243999496958;0.010618116458450936;0.017616409318978524;0.015680153635676004;0.013512756305849392;0.002371192425168152;0.007590034823489442;0.016488801308484877;0.007721338690815681;0.013163628371637953;0.016551953036152423;0.01151612827061761;0.010788979681748823;0.017820245176343088;0.004054977851073759;0.009729665704398942;0.014407504663024743;0.014605939648761102;0.01081363905893757;0.010182126991203234;0.002425936199516511;0.014100761357073265;0.0045099240069951035;0.006554585043033577;0.018401442062920326;0.010331369767013368;0.010717025530008967;0.018863728451079066;0.0047667411139842835;0.0019703879846154223;0.02039599509517251;0.011960498669712296;0.01740892827691169;0.009837234851650552;0.01618340359155359;0.007827403352072044;0.01693420215996132;0.012590133631273781;0.014976641379168074;0.004590904546174493;0.01067579493023904;0.013936019034475632;0.01410815002940379;0.01162756173832475;0.010315152027769668;0.010644805815053593;0.011233028730229746;0.010701117271783392;0.01091046757582138;0.008371535416931091;0.014450933258697018;0.0045451811495071295;0.005097792719512002;0.014521484572022453;0.0;0.008482467614590353;0.014896652129824953;0.008938636207612483;0.0019367871117276507;0.01694116927676719;0.014372582502833863;0.011943398838109649;0.007508646757554409;0.0025518395902225837;0.009048595055593129;0.016106364660751802;0.02180089103684322;0.006505253329326968;0.0035541436609885274;0.011439464442033373;0.004553430228672538
Independência//home;0.0035413970779575457;0.011427661976597264;0.019677345601718955;0.013372212469090499;0.004230697139852754;0.005281882335386557;0.010479978160851606;0.014617348587558289;0.0054456985640084915;0.006376622941199092;0.003888605826200627;0.013015512625826876;0.004292674165572064;0.012685144102023642;0.006700084928950644;0.0010584024038195136;0.01773123308469151;0.002042026532279161;0.015221296473531147;0.0031769676866331338;0.017227592880880938;0.0063510590482722526;0.01404513815260553;0.0038474510752524176;0.021716854014228962;0.01836359599955415;0.017493568649351917;0.008814231528881833;0.00892211545682559;0.010786608117585014;0.002831450132991981;0.01192130456084528;0.018699977017548032;0.008302299867075473;0.004144479839198942;0.019524521302709024;0.008682051756262613;0.0034909568751258636;0.010681558463660467;0.011120653775353997;0.00715645873209029;0.004368484163298814;0.008423149079352273;0.009189721182505514;0.011808823767412092;0.010216532779556782;0.015146323105002751;0.004892223923249028;0.006195740241854643;0.021829549022119487;0.004873599742867074;0.012895603347319543;0.02353624169165073;0.008989698352194434;0.017981580869666745;0.0022635376945295137;0.018932751427093275;0.013398655832757006;0.01710884503793685;0.008733929315805413;0.012754222012977764;0.0066082760941065495;0.013946989101519728;0.011181785815087426;0.008932957533852573;0.007270845369787716;0.007230465464061342;0.008433856014136282;0.01713798614431926;0.006791234821236892;0.01707388997168625;0.00608994967287831;0.008240195314908624;0.014800163521886485;0.011473393181378896;0.011126419222692894;0.010800070648373437;0.0;0.011288793195672941;0.012377819086646076;0.008602468008904783;0.01721481465019293;0.012994771990637291;0.016342349653427686;0.004007234739043843;0.008348581825825768;0.013208108157201462;0.019543091440964146;0.023878751383244308;0.009605024578496137;0.013214446096529182;0.015294050758746522;0.0050152840233545605
Centro//shopping_mall;0.0075126832704704915;0.015446590341510469;0.013658788689673807;0.012534446347668872;0.011870694044653372;0.008679544747220483;0.0020815074138189177;0.014404631823537932;0.005479218968571612;0.004889955961734144;0.00963718728113911;0.0038960081139215513;0.014005993038236629;0.005488125633357694;0.016645929141505166;0.01149504852578254;0.010943335246699439;0.012241481772646768;0.015724513828822048;0.009136713438974842;0.014330749968100702;0.015856226725048758;0.016737925947800866;0.007007124806393823;0.013708647681743485;0.01064093704347636;0.01209123752966305;0.017103817781401017;0.018805362971428808;0.0061567049398333065;0.013145574628620843;0.004416374511270801;0.010070835486073158;0.004057717471051523;0.006734351656082959;0.009873937937712577;0.013278070328118263;0.007320663782466019;0.0005945399342048855;0.00043954983655423275;0.004842670860433917;0.006511428330872913;0.016682810843563333;0.01602871966823371;0.015119983595990089;0.01174319969601696;0.004172247207486143;0.0060865367864062865;0.005151023990238892;0.01243605183209816;0.01380666986245041;0.018642886035570846;0.013546694389297426;0.003644749810757038;0.007847827706779272;0.008524763029436697;0.01091717832435735;0.013469800075318434;0.006993252463513556;0.01704663220186303;0.002457377040720168;0.015993582320337214;0.010736451711805544;0.0019499168031154107;0.015549255889338962;0.015930100815128558;0.005450238895169028;0.017864055321653225;0.014424079059816504;0.016005292608332975;0.014721443919007393;0.016117116162536287;0.005651989264331902;0.018627965784247146;0.014263251946169769;0.0006298228753971545;0.017658033250411178;0.010509856469339017;0.0;0.011047461985005868;0.015386361210670042;0.007157521634170014;0.003901941321828711;0.012391205928668308;0.009025230465072923;0.01463952932753071;0.011851130774770622;0.012006385856352091;0.012759408244136563;0.011349302809763843;0.017498101051930802;0.011551456412966165;0.013537257532600004
Azenha//work;0.01247322517470372;0.007088608245203626;0.00814571738315112;0.0016196933314658226;0.016652901427190153;0.007229969200929447;0.00976510538177755;0.003658794648373974;0.010400208730107064;0.0094574122056973;0.015214680915802676;0.01622253952529287;0.016569941319396923;0.01760031755216119;0.017892785312467338;0.013102175602197782;0.007406046476266747;0.012847029211551723;0.005145581342955117;0.009345718659679219;0.004927739756195249;0.018466616799014565;0.00707081393386477;0.01178606903205796;0.011271909379848241;0.008721983282894634;0.006062379398180453;0.012924195594065933;0.018416860074166853;0.01731514642274269;0.014246083892820172;0.007746892742888501;0.00993941954264421;0.008315601990443046;0.011754639085826973;0.011716337340783681;0.0066355080227595165;0.010667470257259178;0.011599905664413492;0.011553615674992312;0.00837189098381532;0.010403145769000699;0.012564651834185722;0.021838585966647516;0.006238379138418043;0.0031873630326335447;0.01616769210975832;0.010066060558516622;0.009258141789749711;0.012833674032289905;0.011697891412578732;0.011171113959442232;0.014815014367451869;0.008380786636473743;0.011642130133006684;0.01226215701799547;0.009368708781671037;0.0027498046401888453;0.011240391166803337;0.021295328378835906;0.010669186887347767;0.013834200469290776;0.0022507266201538183;0.01002210537173043;0.021539666494749237;0.0197986521165305;0.007541079196936313;0.020267138858012058;0.00485716660588717;0.019088744874019584;0.004873338249236455;0.017218058039643824;0.015264992897668292;0.009551131785260082;0.00523504545870937;0.011356251805240072;0.011539291119616171;0.01255011231132507;0.012031415616467662;0.0;0.009892285927567374;0.011192544135145858;0.009193495186378098;0.004299818826446507;0.008496217315066152;0.00894984036453464;0.0009620471093302257;0.0092645703205887;0.01688131011404648;0.0035080371492752453;0.008890683655914859;0.00339891652273383;0.011051377351449829
Rio Branco//home;0.010091363266068448;0.0037306575962410132;0.015810684144557594;0.0086346166039918;0.011076186785022665;0.006443176684994305;0.013171689970296321;0.008661779737322657;0.010201786960580253;0.010267271893160063;0.011162086733335951;0.017573040186660928;0.00929071137741014;0.017885994393399895;0.00901169507135908;0.00737342423166577;0.01519535503653655;0.006446276911465283;0.008420340058213373;0.006574586005352243;0.01205858304780964;0.010305480720814872;0.006134065571386543;0.009927279650420309;0.018654581494953106;0.016265804690513738;0.014045082388105073;0.002714487365705349;0.00834925024193857;0.016600015921135868;0.007198695068109912;0.012950368160891524;0.01716586772053114;0.01094167635508944;0.01011427643693322;0.01852705049191293;0.002880648401362219;0.008897146939056763;0.014211508194478275;0.014445438590380232;0.010121946887217185;0.009394592077170218;0.0024541616132438696;0.01465490512315661;0.00451507456394538;0.005914957242337572;0.01875204000022058;0.009556409945003284;0.00999354560987533;0.019866890341893942;0.003745987922738636;0.0038369388888859295;0.02159858464132867;0.011460534807330723;0.017928640876121518;0.009103987200940503;0.016839954356077373;0.007903990835906684;0.01735145715808316;0.013175447207183336;0.01493264978380871;0.004381807333318376;0.010698062985692237;0.013720382394279456;0.01460736623387151;0.011987781288344799;0.00957150856069921;0.011259355565727444;0.011873407235427234;0.011004000060060803;0.0115714595499756;0.008521575058703525;0.014285690062777393;0.0059511118692880585;0.00488283164087345;0.014353293762872935;0.0022039193791237865;0.007688338520926821;0.01477053026437547;0.008719721420542793;0.0;0.01736996833984728;0.014311553746760002;0.012353709560937173;0.006342602622583375;0.0008550770346256669;0.008993675907069123;0.01686080359769102;0.023019475420359235;0.005733669470421499;0.004562452652881455;0.011677641612390849;0.00335449866592017
Praia de Belas//pharmacy;0.01167011720643885;0.014092584017694773;0.00718264607405677;0.00975631165565348;0.01562911166274808;0.010485072103294763;0.0056092877476573155;0.01118309866830871;0.009547908048636455;0.008665580829233093;0.013807368365646009;0.008474638406842908;0.016977689653524173;0.010173455518594053;0.01893390591222562;0.014435606106888148;0.00493060901989008;0.014808877907310693;0.012420591795476811;0.011667861044658662;0.009560591181623238;0.01861635362903936;0.01427899514822883;0.011115808034896571;0.006095158784099284;0.0040508048087036065;0.006583939528610495;0.0174649822899856;0.020312984598414165;0.011205975716113328;0.015788735272241956;0.00424369737957593;0.0030233678319695444;0.0070709517161848525;0.010919271021762125;0.0023455387863978447;0.013010318463045002;0.010946084464043373;0.006301335151617811;0.005925262445384798;0.00797597602578409;0.010287108982599729;0.01712252807730349;0.019450955708677276;0.013520332113162514;0.010675107838051576;0.0068788153214278495;0.009850309247975406;0.008771596348460156;0.004545615082227277;0.015317615634337778;0.01725216899176396;0.005446877189660297;0.006532647059880947;0.0006194643275162955;0.012282321980629014;0.00401893509347626;0.010790237143276215;0.0001574196708430151;0.020034474046359715;0.00406069985638066;0.017258761044002043;0.0074234133725879165;0.005122829550069687;0.019067242020250702;0.018985210767772567;0.007985958549473276;0.020307060801049166;0.00973047901570142;0.01886554613369398;0.010136825515729557;0.01842916072373153;0.010898242406447099;0.016222455834997162;0.012714986274531707;0.0058037413696419;0.01710427234633927;0.013650834015205397;0.006096354826747377;0.008753508724330773;0.015411553943048491;0.0;0.003373135995224224;0.007735320043205184;0.011259569572133565;0.014663155354721753;0.00910310471472092;0.005081723538981648;0.0052959551705070084;0.01060434448421453;0.01564370138135439;0.0074342478739973525;0.014933620899077505
Cidade Baixa//home;0.01001630314435796;0.014376194492240873;0.01006602337366178;0.010135711548055575;0.014800874647222765;0.008915163533810973;0.002783437371384157;0.012043890031627882;0.007449560339081323;0.006388216450726105;0.012623731319167655;0.007746845883736954;0.016422507572692296;0.009578344573950912;0.01882422141487832;0.013391083597764749;0.0072506456951342705;0.013889818754738093;0.013502049956248669;0.010159900063362886;0.011252749070229353;0.018397606073114286;0.01514378704440585;0.009343232649952182;0.010130240599392845;0.006934877848443039;0.008557816891087677;0.017586505065304646;0.02059069737962504;0.010317814818003413;0.01504119246706457;0.0014898549510277636;0.006456279785262071;0.004490631867295226;0.009108557049237565;0.006583820483891358;0.012636088958874334;0.009147118874835875;0.0040248549368243425;0.003656737059310796;0.0055950365377376386;0.008345849491919473;0.01716165660632505;0.019460951559386316;0.013833838999139878;0.010262329352046485;0.006854072180133217;0.007819686700457754;0.006523452086351638;0.00911003406769694;0.014724991853757306;0.01802992894109154;0.010474125407316239;0.0038314867566613155;0.004814319182016584;0.010749252363799462;0.0072434899125975085;0.011268483107220673;0.003953133968538175;0.020107375588965856;0.0016673874308893366;0.017068889371297972;0.007785517257004444;0.0022990295905234246;0.019008489668066418;0.01883636319418758;0.005695862512049684;0.02044141872782541;0.01138628236388965;0.018691880812000974;0.011761749321334789;0.018222264042981783;0.009492295072242352;0.017334458679756526;0.012877789172240008;0.003465213800380621;0.017506213512872956;0.012431447154845844;0.004009447126054507;0.008674215270140407;0.015318998701362751;0.004069396813224014;0.0;0.00913124616643865;0.00973548504577357;0.014448294805701997;0.00936100063065717;0.008336001922350122;0.010414800069021787;0.010023116721252242;0.016399590173937;0.008382135133717309;0.014305237435793186
Azenha//home;0.013611990907269184;0.009104720518026691;0.0033407700126685366;0.0036429269473384905;0.017471051342617994;0.009549492058875713;0.009691065165182188;0.0044631707192726335;0.011562790371282864;0.010615612319142926;0.016057462295385964;0.01507688259557112;0.01763552880387578;0.016546852609822287;0.018867091540878782;0.014650610788775846;0.0035947110383284914;0.014508246730491968;0.005671332808185297;0.01136596193576242;0.001998657647870349;0.01928969783764325;0.008286428731703191;0.012984238942778394;0.006313572723065425;0.0048919915776147295;0.0018237907046066448;0.014544467338206099;0.01933958092358026;0.01672332430614744;0.015705555738358627;0.007403377927360033;0.006215434148874234;0.009209564420606931;0.012908770194044687;0.007924789697066979;0.009203451907694985;0.012150489027381313;0.01127071584007012;0.011096367669844391;0.009597701668236496;0.011783716966162911;0.014256511223725536;0.021929125641682666;0.008279938715653658;0.006306495646625785;0.014414368759109215;0.011419309389172247;0.010509580902739386;0.008181605025233893;0.013620615965837203;0.012456426583867353;0.009831613688553086;0.009037803729773286;0.008569456222090403;0.013614340876381721;0.005368215410865886;0.004600295111829585;0.0085223614431815;0.021623160449912585;0.00972487651005893;0.015429789752924595;0.0020755246226778438;0.009682205462960579;0.02164303599936396;0.020350964295198382;0.00899621688706112;0.020863711150864273;0.0021735252801640954;0.01979701817549739;0.002617307362342544;0.018290721850620906;0.015292644351728932;0.010440941535480013;0.007538486200990695;0.010912476658187559;0.0131275734578562;0.01410803842273574;0.011489905113130137;0.003660992261543051;0.01193273761758839;0.008421192358051593;0.008240037004063103;0.0;0.010654578158396755;0.011154881311906565;0.003248288514066474;0.004870451505105802;0.012127158380585838;0.006633392408166801;0.010269859955166879;0.0009258459661354314;0.013070439235471744
Bom Fim//marketplace;0.005359616177304081;0.009710314790138756;0.017818898774132674;0.010680357189489682;0.009145542169023373;0.001453041173009973;0.009294056666419019;0.012233353532401472;0.004890303605559414;0.005077464290808331;0.007859726384193681;0.014248670463921064;0.009212038198486592;0.014645182047545809;0.01131000222916731;0.005272772431588948;0.01577180696950218;0.005329942254696339;0.01309394975351319;0.0009496597656112844;0.014989113786859102;0.011459582025545161;0.012345013521888297;0.004888686058838052;0.020327366302060078;0.016621327609759012;0.01534386465710582;0.009828837740535723;0.012941609551111236;0.013148366713094177;0.006874014352559201;0.010030116591142071;0.01718627625681548;0.006457365129606471;0.00505055075182978;0.018360790806916754;0.006536749592379431;0.0034661773700344475;0.01025601168467273;0.010626387708930343;0.00521563722051048;0.003917056124457742;0.009317088040124094;0.014904994582399878;0.00985294550536584;0.007275654363788532;0.015923024212075268;0.004074793266441823;0.0047407055682866135;0.020759807846393814;0.00595371190884023;0.012548372517907226;0.022788184316518023;0.007221189682772222;0.01690936511857516;0.004572559555465985;0.01729522308270743;0.010835773496923112;0.015994253835233462;0.01439353617799467;0.011776175027194653;0.00871161313058154;0.011269717755834328;0.010064902066703359;0.014581675237187454;0.012727013381792045;0.004812253287706171;0.013676764010983144;0.01489528225754526;0.012063666586703036;0.01484425159800125;0.010556431408235211;0.010262328035883384;0.01375820704415197;0.009224418002182377;0.010548505673333462;0.010826644305632353;0.0045380846514857;0.010978344174258007;0.00948964442427666;0.008036850336310313;0.01608024876061856;0.011524772965045024;0.013976934603527088;0.0;0.00729667062862002;0.010446681132133111;0.017866550605407004;0.023622401879986;0.006568110622140847;0.012054564173092438;0.012795037754447139;0.005536470978023164
