Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
21;21;0;Farroupilha;1076;501;575;22;21;1
21;21;0;Floresta;11183;11183;0;16;16;0
21;21;0;Independência;8289;7693;596;-2;17;-19
21;21;0;Menino Deus;31939;31329;610;-40;15;-55
21;21;0;Moinhos de Vento;12172;11618;554;-10;15;-25
21;21;0;Praia de Belas;1928;1928;0;19;19;0
21;21;0;Rio Branco;17738;17109;629;14;20;-6
21;21;0;Santa Cecília;5861;5323;538;13;22;-9
21;21;0;Santana;20938;20309;629;-31;16;-47
22;22;0;Azenha;13974;13411;563;14;20;-6
22;22;0;Bom Fim;10998;10998;0;23;23;0
22;22;0;Centro;39473;38905;568;-46;10;-56
22;22;0;Cidade Baixa;14930;14930;0;19;19;0
22;22;0;Farroupilha;1100;524;576;24;23;1
22;22;0;Floresta;11202;11202;0;19;19;0
22;22;0;Independência;8292;7712;580;3;19;-16
22;22;0;Menino Deus;31925;31341;584;-14;12;-26
22;22;0;Moinhos de Vento;12159;11631;528;-13;13;-26
22;22;0;Praia de Belas;1944;1944;0;16;16;0
22;22;0;Rio Branco;17725;17126;599;-13;17;-30
22;22;0;Santa Cecília;5874;5345;529;13;22;-9
22;22;0;Santana;20893;20322;571;-45;13;-58
23;23;0;Azenha;13804;13804;0;-170;393;-563
23;23;0;Bom Fim;11593;11593;0;595;595;0
23;23;0;Centro;39154;39154;0;-319;249;-568
23;23;0;Cidade Baixa;15379;15379;0;449;449;0
23;23;0;Farroupilha;961;961;0;-139;437;-576
23;23;0;Floresta;11596;11596;0;394;394;0
23;23;0;Independência;8112;8112;0;-180;400;-580
23;23;0;Menino Deus;31650;31650;0;-275;309;-584
23;23;0;Moinhos de Vento;11937;11937;0;-222;306;-528
23;23;0;Praia de Belas;2281;2281;0;337;337;0
23;23;0;Rio Branco;17531;17531;0;-194;405;-599
23;23;0;Santa Cecília;5768;5768;0;-106;423;-529
23;23;0;Santana;20723;20723;0;-170;401;-571
24;0;1;Azenha;13828;13750;78;24;-54;78
24;0;1;Bom Fim;11509;11509;0;-84;-84;0
24;0;1;Centro;39188;39119;69;34;-35;69
24;0;1;Cidade Baixa;15318;15318;0;-61;-61;0
24;0;1;Farroupilha;989;900;89;28;-61;89
24;0;1;Floresta;11541;11541;0;-55;-55;0
24;0;1;Independência;8143;8057;86;31;-55;86
24;0;1;Menino Deus;31681;31606;75;31;-44;75
24;0;1;Moinhos de Vento;11970;11894;76;33;-43;76
24;0;1;Praia de Belas;2235;2235;0;-46;-46;0
24;0;1;Rio Branco;17554;17472;82;23;-59;82
24;0;1;Santa Cecília;5787;5708;79;19;-60;79
24;0;1;Santana;20746;20666;80;23;-57;80
25;1;1;Azenha;13829;13717;112;1;-33;34
25;1;1;Bom Fim;11474;11474;0;-35;-35;0
25;1;1;Centro;39255;39105;150;67;-14;81
25;1;1;Cidade Baixa;15286;15286;0;-32;-32;0
25;1;1;Farroupilha;956;866;90;-33;-34;1
25;1;1;Floresta;11518;11518;0;-23;-23;0
25;1;1;Independência;8127;8030;97;-16;-27;11
25;1;1;Menino Deus;31743;31587;156;62;-19;81
25;1;1;Moinhos de Vento;11976;11876;100;6;-18;24
25;1;1;Praia de Belas;2208;2208;0;-27;-27;0
25;1;1;Rio Branco;17576;17451;125;22;-21;43
25;1;1;Santa Cecília;5759;5674;85;-28;-34;6
25;1;1;Santana;20782;20642;140;36;-24;60
26;2;1;Azenha;13820;13714;106;-9;-3;-6
26;2;1;Bom Fim;11471;11471;0;-3;-3;0
26;2;1;Centro;39261;39105;156;6;0;6
26;2;1;Cidade Baixa;15284;15284;0;-2;-2;0
26;2;1;Farroupilha;958;866;92;2;0;2
26;2;1;Floresta;11517;11517;0;-1;-1;0
26;2;1;Independência;8124;8027;97;-3;-3;0
26;2;1;Menino Deus;31751;31587;164;8;0;8
26;2;1;Moinhos de Vento;11976;11874;102;0;-2;2
26;2;1;Praia de Belas;2207;2207;0;-1;-1;0
26;2;1;Rio Branco;17578;17449;129;2;-2;4
26;2;1;Santa Cecília;5763;5673;90;4;-1;5
26;2;1;Santana;20779;20641;138;-3;-1;-2
