;Origin;Destination;Total;age: [children];age: [adults];age: [elders];occupation: [student];occupation: [worker]
6304;Praia de Belas;Bela Vista;0;0;0;0;0;0
6305;Praia de Belas;Belém Novo;50;0;24;14;0;50
6306;Praia de Belas;Belém Velho;100;0;56;14;0;100
6307;Praia de Belas;Boa Vista;50;0;22;12;0;50
6308;Praia de Belas;Boa Vista do Sul;0;0;0;0;0;0
6309;Praia de Belas;Bom Fim;150;0;72;31;0;150
6310;Praia de Belas;Bom Jesus;400;0;207;76;0;400
6311;Praia de Belas;Camaquã;0;0;0;0;0;0
6312;Praia de Belas;Campo Novo;0;0;0;0;0;0
6313;Praia de Belas;Cascata;0;0;0;0;0;0
6314;Praia de Belas;Cavalhada;250;0;132;57;0;250
6315;Praia de Belas;Cel. Aparício Borges;50;0;30;9;0;50
6316;Praia de Belas;Centro Histórico;1050;0;526;217;0;1050
6317;Praia de Belas;Chapéu do Sol;0;0;0;0;0;0
6318;Praia de Belas;Chácara das Pedras;100;0;53;28;0;100
6319;Praia de Belas;Cidade Baixa;650;0;304;151;0;650
6320;Praia de Belas;Costa e Silva;0;0;0;0;0;0
6321;Praia de Belas;Cristal;300;0;166;69;0;300
6322;Praia de Belas;Cristo Redentor;0;0;0;0;0;0
6323;Praia de Belas;Espírito Santo;0;0;0;0;0;0
6324;Praia de Belas;Extrema;0;0;0;0;0;0
6325;Praia de Belas;Farrapos;150;0;86;24;0;150
6326;Praia de Belas;Farroupilha;0;0;0;0;0;0
6327;Praia de Belas;Floresta;150;0;79;41;0;150
6328;Praia de Belas;Glória;50;0;27;7;0;50
6329;Praia de Belas;Guarujá;100;0;44;25;0;100
6330;Praia de Belas;Higienópolis;0;0;0;0;0;0
6331;Praia de Belas;Humaitá;50;0;35;7;0;50
6332;Praia de Belas;Hípica;0;0;0;0;0;0
6333;Praia de Belas;Independência;50;0;23;17;0;50
6334;Praia de Belas;Ipanema;0;0;0;0;0;0
6335;Praia de Belas;Jardim Botânico;0;0;0;0;0;0
6336;Praia de Belas;Jardim Carvalho;0;0;0;0;0;0
6337;Praia de Belas;Jardim Europa;0;0;0;0;0;0
6338;Praia de Belas;Jardim Floresta;0;0;0;0;0;0
6339;Praia de Belas;Jardim Isabel;0;0;0;0;0;0
6340;Praia de Belas;Jardim Itú;0;0;0;0;0;0
6341;Praia de Belas;Jardim Leopoldina;0;0;0;0;0;0
6342;Praia de Belas;Jardim Lindóia;0;0;0;0;0;0
6343;Praia de Belas;Jardim Sabará;50;0;27;10;0;50
6344;Praia de Belas;Jardim São Pedro;0;0;0;0;0;0
6345;Praia de Belas;Jardim do Salso;0;0;0;0;0;0
6346;Praia de Belas;Lageado;0;0;0;0;0;0
6347;Praia de Belas;Lami;0;0;0;0;0;0
6348;Praia de Belas;Lomba do Pinheiro;50;0;27;8;0;50
6349;Praia de Belas;Medianeira;100;0;47;29;0;100
6350;Praia de Belas;Menino Deus;2600;0;1340;723;0;2600
6351;Praia de Belas;Moinhos de Vento;150;0;75;49;0;150
6352;Praia de Belas;Mont'Serrat;0;0;0;0;0;0
6353;Praia de Belas;Morro Santana;0;0;0;0;0;0
6354;Praia de Belas;Mário Quintana;50;0;35;3;0;50
6355;Praia de Belas;Navegantes;50;0;27;13;0;50
6356;Praia de Belas;Nonoai;250;0;119;58;0;250
6357;Praia de Belas;Parque Santa Fé;50;0;29;6;0;50
6358;Praia de Belas;Partenon;50;0;25;9;0;50
6359;Praia de Belas;Passo D'Areia;0;0;0;0;0;0
6360;Praia de Belas;Passo das Pedras;50;0;27;12;0;50
6361;Praia de Belas;Pedra Redonda;0;0;0;0;0;0
6362;Praia de Belas;Petrópolis;150;0;86;35;0;150
6363;Praia de Belas;Pitinga;0;0;0;0;0;0
6364;Praia de Belas;Ponta Grossa;50;0;33;9;0;50
6365;Praia de Belas;Praia de Belas;100;0;34;28;0;100
6366;Praia de Belas;Restinga;50;0;31;8;0;50
6367;Praia de Belas;Rio Branco;50;0;28;13;0;50
6368;Praia de Belas;Rubem Berta;250;0;119;97;0;250
6369;Praia de Belas;Santa Cecília;50;0;29;13;0;50
6370;Praia de Belas;Santa Maria Goretti;100;0;60;7;0;100
6371;Praia de Belas;Santa Rosa de Lima;150;0;83;21;0;150
6372;Praia de Belas;Santa Tereza;150;0;78;29;0;150
6373;Praia de Belas;Santana;350;0;174;94;0;350
6374;Praia de Belas;Santo Antônio;0;0;0;0;0;0
6375;Praia de Belas;Sarandi;100;0;49;25;0;100
6376;Praia de Belas;Serraria;0;0;0;0;0;0
6377;Praia de Belas;São Caetano;0;0;0;0;0;0
6378;Praia de Belas;São Geraldo;100;0;44;27;0;100
6379;Praia de Belas;São José;50;0;31;10;0;50
6380;Praia de Belas;São João;50;0;27;11;0;50
6381;Praia de Belas;São Sebastião;0;0;0;0;0;0
6382;Praia de Belas;Sétimo Céu;0;0;0;0;0;0
6383;Praia de Belas;Teresópolis;100;0;55;20;0;100
6384;Praia de Belas;Tristeza;100;0;62;22;0;100
6385;Praia de Belas;Três Figueiras;0;0;0;0;0;0
6386;Praia de Belas;Vila Assunção;50;0;25;11;0;50
6387;Praia de Belas;Vila Conceição;50;0;26;20;0;50
6388;Praia de Belas;Vila Ipiranga;50;0;27;9;0;50
6389;Praia de Belas;Vila Jardim;50;0;23;11;0;50
6390;Praia de Belas;Vila João Pessoa;0;0;0;0;0;0
6391;Praia de Belas;Vila Nova;150;0;88;20;0;150
6392;Restinga;Aberta dos Morros;700;0;401;120;0;700
6393;Restinga;Agronomia;350;0;193;55;0;350
6394;Restinga;Anchieta;50;0;22;11;0;50
6395;Restinga;Arquipélago;150;0;88;22;0;150
6396;Restinga;Auxiliadora;100;0;59;11;0;100
6397;Restinga;Azenha;100;0;59;20;0;100
6398;Restinga;Bela Vista;300;0;177;46;0;300
6399;Restinga;Belém Novo;350;0;210;52;0;350
6400;Restinga;Belém Velho;1000;0;523;177;0;1000
6401;Restinga;Boa Vista;0;0;0;0;0;0
6402;Restinga;Boa Vista do Sul;250;0;136;42;0;250
6403;Restinga;Bom Fim;150;0;70;29;0;150
6404;Restinga;Bom Jesus;150;0;94;18;0;150
6405;Restinga;Camaquã;150;0;83;31;0;150
6406;Restinga;Campo Novo;1250;0;701;173;0;1250
6407;Restinga;Cascata;250;0;134;39;0;250
6408;Restinga;Cavalhada;150;0;84;33;0;150
6409;Restinga;Cel. Aparício Borges;250;0;143;34;0;250
6410;Restinga;Centro Histórico;150;0;66;35;0;150
6411;Restinga;Chapéu do Sol;700;0;384;99;0;700
6412;Restinga;Chácara das Pedras;150;0;79;23;0;150
6413;Restinga;Cidade Baixa;200;0;105;22;0;200
6414;Restinga;Costa e Silva;100;0;56;18;0;100
6415;Restinga;Cristal;50;0;23;11;0;50
6416;Restinga;Cristo Redentor;200;0;115;30;0;200
6417;Restinga;Espírito Santo;350;0;194;53;0;350
6418;Restinga;Extrema;300;0;171;44;0;300
6419;Restinga;Farrapos;100;0;52;15;0;100
6420;Restinga;Farroupilha;0;0;0;0;0;0
6421;Restinga;Floresta;0;0;0;0;0;0
6422;Restinga;Glória;100;0;59;17;0;100
6423;Restinga;Guarujá;250;0;138;22;0;250
6424;Restinga;Higienópolis;0;0;0;0;0;0
6425;Restinga;Humaitá;200;0;112;34;0;200
6426;Restinga;Hípica;950;0;548;130;0;950
6427;Restinga;Independência;100;0;56;17;0;100
6428;Restinga;Ipanema;450;0;261;80;0;450
6429;Restinga;Jardim Botânico;0;0;0;0;0;0
6430;Restinga;Jardim Carvalho;650;0;333;129;0;650
6431;Restinga;Jardim Europa;0;0;0;0;0;0
6432;Restinga;Jardim Floresta;150;0;85;26;0;150
6433;Restinga;Jardim Isabel;150;0;90;17;0;150
6434;Restinga;Jardim Itú;200;0;104;44;0;200
6435;Restinga;Jardim Leopoldina;50;0;29;6;0;50
6436;Restinga;Jardim Lindóia;100;0;53;14;0;100
6437;Restinga;Jardim Sabará;100;0;57;19;0;100
6438;Restinga;Jardim São Pedro;50;0;32;5;0;50
6439;Restinga;Jardim do Salso;0;0;0;0;0;0
6440;Restinga;Lageado;1300;0;768;184;0;1300
6441;Restinga;Lami;150;0;88;23;0;150
6442;Restinga;Lomba do Pinheiro;800;0;452;107;0;800
6443;Restinga;Medianeira;350;0;197;58;0;350
6444;Restinga;Menino Deus;200;0;112;40;0;200
6445;Restinga;Moinhos de Vento;50;0;26;8;0;50
6446;Restinga;Mont'Serrat;50;0;29;5;0;50
6447;Restinga;Morro Santana;100;0;55;13;0;100
6448;Restinga;Mário Quintana;100;0;58;10;0;100
6449;Restinga;Navegantes;250;0;124;52;0;250
6450;Restinga;Nonoai;50;0;25;8;0;50
6451;Restinga;Parque Santa Fé;100;0;49;18;0;100
6452;Restinga;Partenon;850;0;469;173;0;850
6453;Restinga;Passo D'Areia;200;0;107;35;0;200
6454;Restinga;Passo das Pedras;0;0;0;0;0;0
6455;Restinga;Pedra Redonda;100;0;59;16;0;100
6456;Restinga;Petrópolis;100;0;58;13;0;100
6457;Restinga;Pitinga;900;0;505;132;0;900
6458;Restinga;Ponta Grossa;750;0;423;120;0;750
6459;Restinga;Praia de Belas;50;0;31;8;0;50
6460;Restinga;Restinga;14500;0;8188;2128;0;14500
6461;Restinga;Rio Branco;50;0;25;13;0;50
6462;Restinga;Rubem Berta;50;0;28;8;0;50
6463;Restinga;Santa Cecília;50;0;24;5;0;50
6464;Restinga;Santa Maria Goretti;150;0;83;25;0;150
6465;Restinga;Santa Rosa de Lima;200;0;125;30;0;200
6466;Restinga;Santa Tereza;100;0;59;16;0;100
6467;Restinga;Santana;50;0;24;15;0;50
6468;Restinga;Santo Antônio;100;0;60;11;0;100
6469;Restinga;Sarandi;50;0;18;15;0;50
6470;Restinga;Serraria;0;0;0;0;0;0
6471;Restinga;São Caetano;200;0;106;33;0;200
6472;Restinga;São Geraldo;250;0;152;32;0;250
6473;Restinga;São José;400;0;224;56;0;400
6474;Restinga;São João;100;0;55;22;0;100
6475;Restinga;São Sebastião;100;0;55;16;0;100
6476;Restinga;Sétimo Céu;0;0;0;0;0;0
6477;Restinga;Teresópolis;500;0;282;77;0;500
6478;Restinga;Tristeza;200;0;111;41;0;200
6479;Restinga;Três Figueiras;150;0;102;21;0;150
6480;Restinga;Vila Assunção;100;0;55;17;0;100
6481;Restinga;Vila Conceição;200;0;109;28;0;200
6482;Restinga;Vila Ipiranga;100;0;53;13;0;100
6483;Restinga;Vila Jardim;100;0;45;25;0;100
6484;Restinga;Vila João Pessoa;50;0;35;5;0;50
6485;Restinga;Vila Nova;450;0;239;95;0;450
6486;Rio Branco;Aberta dos Morros;50;0;22;14;0;50
6487;Rio Branco;Agronomia;150;0;77;44;0;150
6488;Rio Branco;Anchieta;100;0;53;24;0;100
6489;Rio Branco;Arquipélago;100;0;51;19;0;100
6490;Rio Branco;Auxiliadora;250;0;118;85;0;250
6491;Rio Branco;Azenha;300;0;155;85;0;300
6492;Rio Branco;Bela Vista;1600;0;821;418;0;1600
6493;Rio Branco;Belém Novo;50;0;25;10;0;50
6494;Rio Branco;Belém Velho;50;0;29;11;0;50
6495;Rio Branco;Boa Vista;50;0;33;7;0;50
6496;Rio Branco;Boa Vista do Sul;150;0;76;45;0;150
6497;Rio Branco;Bom Fim;1700;0;846;449;0;1700
6498;Rio Branco;Bom Jesus;150;0;67;35;0;150
6499;Rio Branco;Camaquã;50;0;26;11;0;50
6500;Rio Branco;Campo Novo;50;0;28;17;0;50
6501;Rio Branco;Cascata;100;0;50;15;0;100
6502;Rio Branco;Cavalhada;50;0;28;7;0;50
6503;Rio Branco;Cel. Aparício Borges;100;0;41;19;0;100
6504;Rio Branco;Centro Histórico;1750;0;843;445;0;1750
6505;Rio Branco;Chapéu do Sol;50;0;35;9;0;50
6506;Rio Branco;Chácara das Pedras;150;0;68;46;0;150
6507;Rio Branco;Cidade Baixa;250;0;116;51;0;250
6508;Rio Branco;Costa e Silva;100;0;52;22;0;100
6509;Rio Branco;Cristal;100;0;59;12;0;100
6510;Rio Branco;Cristo Redentor;50;0;27;15;0;50
6511;Rio Branco;Espírito Santo;50;0;19;18;0;50
6512;Rio Branco;Extrema;50;0;27;13;0;50
6513;Rio Branco;Farrapos;150;0;84;33;0;150
6514;Rio Branco;Farroupilha;50;0;28;10;0;50
6515;Rio Branco;Floresta;850;0;437;215;0;850
6516;Rio Branco;Glória;100;0;51;31;0;100
6517;Rio Branco;Guarujá;0;0;0;0;0;0
6518;Rio Branco;Higienópolis;400;0;229;105;0;400
6519;Rio Branco;Humaitá;200;0;114;43;0;200
6520;Rio Branco;Hípica;50;0;30;11;0;50
6521;Rio Branco;Independência;850;0;389;241;0;850
6522;Rio Branco;Ipanema;150;0;80;36;0;150
6523;Rio Branco;Jardim Botânico;150;0;79;43;0;150
6524;Rio Branco;Jardim Carvalho;200;0;96;56;0;200
6525;Rio Branco;Jardim Europa;50;0;26;17;0;50
6526;Rio Branco;Jardim Floresta;100;0;50;30;0;100
6527;Rio Branco;Jardim Isabel;50;0;26;17;0;50
6528;Rio Branco;Jardim Itú;150;0;72;39;0;150
6529;Rio Branco;Jardim Leopoldina;0;0;0;0;0;0
6530;Rio Branco;Jardim Lindóia;0;0;0;0;0;0
6531;Rio Branco;Jardim Sabará;50;0;27;12;0;50
6532;Rio Branco;Jardim São Pedro;50;0;29;10;0;50
6533;Rio Branco;Jardim do Salso;200;0;107;45;0;200
6534;Rio Branco;Lageado;0;0;0;0;0;0
6535;Rio Branco;Lami;0;0;0;0;0;0
6536;Rio Branco;Lomba do Pinheiro;200;0;108;44;0;200
6537;Rio Branco;Medianeira;200;0;108;44;0;200
6538;Rio Branco;Menino Deus;500;0;261;136;0;500
6539;Rio Branco;Moinhos de Vento;1300;0;601;461;0;1300
6540;Rio Branco;Mont'Serrat;250;0;140;55;0;250
6541;Rio Branco;Morro Santana;100;0;53;18;0;100
6542;Rio Branco;Mário Quintana;100;0;64;12;0;100
6543;Rio Branco;Navegantes;0;0;0;0;0;0
6544;Rio Branco;Nonoai;200;0;104;42;0;200
6545;Rio Branco;Parque Santa Fé;0;0;0;0;0;0
6546;Rio Branco;Partenon;100;0;63;17;0;100
6547;Rio Branco;Passo D'Areia;250;0;107;89;0;250
6548;Rio Branco;Passo das Pedras;100;0;48;26;0;100
6549;Rio Branco;Pedra Redonda;100;0;51;29;0;100
6550;Rio Branco;Petrópolis;1100;0;609;279;0;1100
6551;Rio Branco;Pitinga;0;0;0;0;0;0
6552;Rio Branco;Ponta Grossa;100;0;53;27;0;100
6553;Rio Branco;Praia de Belas;50;0;28;13;0;50
6554;Rio Branco;Restinga;50;0;25;13;0;50
6555;Rio Branco;Rio Branco;1200;0;620;302;0;1200
6556;Rio Branco;Rubem Berta;50;0;24;14;0;50
6557;Rio Branco;Santa Cecília;1450;0;764;353;0;1450
6558;Rio Branco;Santa Maria Goretti;100;0;54;28;0;100
6559;Rio Branco;Santa Rosa de Lima;50;0;26;13;0;50
6560;Rio Branco;Santa Tereza;0;0;0;0;0;0
6561;Rio Branco;Santana;450;0;230;121;0;450
6562;Rio Branco;Santo Antônio;300;0;162;71;0;300
6563;Rio Branco;Sarandi;400;0;232;88;0;400
6564;Rio Branco;Serraria;0;0;0;0;0;0
6565;Rio Branco;São Caetano;0;0;0;0;0;0
6566;Rio Branco;São Geraldo;200;0;109;52;0;200
6567;Rio Branco;São José;100;0;49;30;0;100
6568;Rio Branco;São João;350;0;194;89;0;350
6569;Rio Branco;São Sebastião;50;0;19;19;0;50
6570;Rio Branco;Sétimo Céu;50;0;26;13;0;50
6571;Rio Branco;Teresópolis;150;0;81;36;0;150
6572;Rio Branco;Tristeza;50;0;22;12;0;50
6573;Rio Branco;Três Figueiras;100;0;56;24;0;100
6574;Rio Branco;Vila Assunção;0;0;0;0;0;0
6575;Rio Branco;Vila Conceição;0;0;0;0;0;0
6576;Rio Branco;Vila Ipiranga;150;0;89;28;0;150
6577;Rio Branco;Vila Jardim;100;0;49;29;0;100
6578;Rio Branco;Vila João Pessoa;50;0;27;13;0;50
6579;Rio Branco;Vila Nova;200;0;99;50;0;200
6580;Rubem Berta;Aberta dos Morros;150;0;61;60;0;150
6581;Rubem Berta;Agronomia;0;0;0;0;0;0
6582;Rubem Berta;Anchieta;0;0;0;0;0;0
6583;Rubem Berta;Arquipélago;50;0;31;13;0;50
6584;Rubem Berta;Auxiliadora;50;0;23;20;0;50
6585;Rubem Berta;Azenha;100;0;45;30;0;100
6586;Rubem Berta;Bela Vista;150;0;76;49;0;150
6587;Rubem Berta;Belém Novo;150;0;53;69;0;150
6588;Rubem Berta;Belém Velho;150;0;89;28;0;150
6589;Rubem Berta;Boa Vista;100;0;57;26;0;100
6590;Rubem Berta;Boa Vista do Sul;150;0;63;54;0;150
6591;Rubem Berta;Bom Fim;200;0;90;76;0;200
6592;Rubem Berta;Bom Jesus;200;0;109;36;0;200
6593;Rubem Berta;Camaquã;100;0;52;25;0;100
6594;Rubem Berta;Campo Novo;100;0;49;37;0;100
6595;Rubem Berta;Cascata;100;0;50;14;0;100
6596;Rubem Berta;Cavalhada;450;0;209;155;0;450
6597;Rubem Berta;Cel. Aparício Borges;50;0;23;17;0;50
6598;Rubem Berta;Centro Histórico;150;0;67;46;0;150
6599;Rubem Berta;Chapéu do Sol;0;0;0;0;0;0
6600;Rubem Berta;Chácara das Pedras;350;0;172;113;0;350
6601;Rubem Berta;Cidade Baixa;50;0;27;7;0;50
6602;Rubem Berta;Costa e Silva;1550;0;743;492;0;1550
6603;Rubem Berta;Cristal;150;0;69;56;0;150
6604;Rubem Berta;Cristo Redentor;50;0;27;14;0;50
6605;Rubem Berta;Espírito Santo;0;0;0;0;0;0
6606;Rubem Berta;Extrema;50;0;22;20;0;50
6607;Rubem Berta;Farrapos;150;0;79;43;0;150
6608;Rubem Berta;Farroupilha;200;0;90;77;0;200
6609;Rubem Berta;Floresta;50;0;24;17;0;50
6610;Rubem Berta;Glória;100;0;54;24;0;100
6611;Rubem Berta;Guarujá;0;0;0;0;0;0
6612;Rubem Berta;Higienópolis;150;0;69;62;0;150
6613;Rubem Berta;Humaitá;50;0;29;8;0;50
6614;Rubem Berta;Hípica;50;0;33;5;0;50
6615;Rubem Berta;Independência;100;0;45;38;0;100
6616;Rubem Berta;Ipanema;0;0;0;0;0;0
6617;Rubem Berta;Jardim Botânico;100;0;46;44;0;100
6618;Rubem Berta;Jardim Carvalho;50;0;29;14;0;50
6619;Rubem Berta;Jardim Europa;100;0;51;31;0;100
6620;Rubem Berta;Jardim Floresta;100;0;54;28;0;100
6621;Rubem Berta;Jardim Isabel;100;0;45;45;0;100
6622;Rubem Berta;Jardim Itú;550;0;261;192;0;550
6623;Rubem Berta;Jardim Leopoldina;2600;0;1275;907;0;2600
6624;Rubem Berta;Jardim Lindóia;300;0;149;97;0;300
6625;Rubem Berta;Jardim Sabará;350;0;156;117;0;350
6626;Rubem Berta;Jardim São Pedro;0;0;0;0;0;0
6627;Rubem Berta;Jardim do Salso;100;0;45;37;0;100
6628;Rubem Berta;Lageado;50;0;22;20;0;50
6629;Rubem Berta;Lami;100;0;44;38;0;100
6630;Rubem Berta;Lomba do Pinheiro;100;0;46;38;0;100
6631;Rubem Berta;Medianeira;0;0;0;0;0;0
6632;Rubem Berta;Menino Deus;0;0;0;0;0;0
6633;Rubem Berta;Moinhos de Vento;200;0;90;67;0;200
6634;Rubem Berta;Mont'Serrat;0;0;0;0;0;0
6635;Rubem Berta;Morro Santana;650;0;327;219;0;650
6636;Rubem Berta;Mário Quintana;2150;0;1162;386;0;2150
6637;Rubem Berta;Navegantes;50;0;17;28;0;50
6638;Rubem Berta;Nonoai;250;0;132;55;0;250
6639;Rubem Berta;Parque Santa Fé;950;0;457;312;0;950
6640;Rubem Berta;Partenon;550;0;306;107;0;550
6641;Rubem Berta;Passo D'Areia;250;0;120;76;0;250
6642;Rubem Berta;Passo das Pedras;1550;0;767;536;0;1550
6643;Rubem Berta;Pedra Redonda;50;0;18;21;0;50
6644;Rubem Berta;Petrópolis;450;0;231;124;0;450
6645;Rubem Berta;Pitinga;0;0;0;0;0;0
6646;Rubem Berta;Ponta Grossa;0;0;0;0;0;0
6647;Rubem Berta;Praia de Belas;250;0;119;97;0;250
6648;Rubem Berta;Restinga;50;0;28;8;0;50
6649;Rubem Berta;Rio Branco;50;0;24;14;0;50
6650;Rubem Berta;Rubem Berta;12700;0;6000;4630;0;12700
6651;Rubem Berta;Santa Cecília;50;0;23;21;0;50
6652;Rubem Berta;Santa Maria Goretti;150;0;76;46;0;150
6653;Rubem Berta;Santa Rosa de Lima;1400;0;766;272;0;1400
6654;Rubem Berta;Santa Tereza;150;0;81;37;0;150
6655;Rubem Berta;Santana;100;0;52;29;0;100
6656;Rubem Berta;Santo Antônio;0;0;0;0;0;0
6657;Rubem Berta;Sarandi;600;0;295;178;0;600
6658;Rubem Berta;Serraria;0;0;0;0;0;0
6659;Rubem Berta;São Caetano;250;0;115;97;0;250
6660;Rubem Berta;São Geraldo;50;0;21;20;0;50
6661;Rubem Berta;São José;200;0;112;38;0;200
6662;Rubem Berta;São João;150;0;82;52;0;150
6663;Rubem Berta;São Sebastião;400;0;184;141;0;400
6664;Rubem Berta;Sétimo Céu;0;0;0;0;0;0
6665;Rubem Berta;Teresópolis;0;0;0;0;0;0
6666;Rubem Berta;Tristeza;100;0;53;35;0;100
6667;Rubem Berta;Três Figueiras;150;0;68;58;0;150
6668;Rubem Berta;Vila Assunção;0;0;0;0;0;0
6669;Rubem Berta;Vila Conceição;50;0;26;17;0;50
6670;Rubem Berta;Vila Ipiranga;200;0;99;63;0;200
6671;Rubem Berta;Vila Jardim;50;0;18;23;0;50
6672;Rubem Berta;Vila João Pessoa;150;0;75;52;0;150
6673;Rubem Berta;Vila Nova;50;0;22;15;0;50
6674;Santa Cecília;Aberta dos Morros;50;0;25;7;0;50
6675;Santa Cecília;Agronomia;0;0;0;0;0;0
6676;Santa Cecília;Anchieta;50;0;24;13;0;50
6677;Santa Cecília;Arquipélago;50;0;33;6;0;50
6678;Santa Cecília;Auxiliadora;50;0;25;18;0;50
6679;Santa Cecília;Azenha;250;0;135;56;0;250
6680;Santa Cecília;Bela Vista;1700;0;962;385;0;1700
6681;Santa Cecília;Belém Novo;0;0;0;0;0;0
6682;Santa Cecília;Belém Velho;50;0;27;6;0;50
6683;Santa Cecília;Boa Vista;150;0;87;31;0;150
6684;Santa Cecília;Boa Vista do Sul;50;0;29;9;0;50
6685;Santa Cecília;Bom Fim;1000;0;520;273;0;1000
6686;Santa Cecília;Bom Jesus;100;0;50;18;0;100
6687;Santa Cecília;Camaquã;50;0;23;15;0;50
6688;Santa Cecília;Campo Novo;200;0;122;35;0;200
6689;Santa Cecília;Cascata;50;0;28;5;0;50
6690;Santa Cecília;Cavalhada;250;0;134;63;0;250
6691;Santa Cecília;Cel. Aparício Borges;0;0;0;0;0;0
6692;Santa Cecília;Centro Histórico;350;0;178;80;0;350
6693;Santa Cecília;Chapéu do Sol;0;0;0;0;0;0
6694;Santa Cecília;Chácara das Pedras;100;0;51;29;0;100
6695;Santa Cecília;Cidade Baixa;650;0;296;154;0;650
6696;Santa Cecília;Costa e Silva;50;0;34;4;0;50
6697;Santa Cecília;Cristal;50;0;28;10;0;50
6698;Santa Cecília;Cristo Redentor;100;0;52;25;0;100
6699;Santa Cecília;Espírito Santo;0;0;0;0;0;0
6700;Santa Cecília;Extrema;0;0;0;0;0;0
6701;Santa Cecília;Farrapos;0;0;0;0;0;0
6702;Santa Cecília;Farroupilha;50;0;34;10;0;50
6703;Santa Cecília;Floresta;150;0;86;37;0;150
6704;Santa Cecília;Glória;250;0;138;48;0;250
6705;Santa Cecília;Guarujá;0;0;0;0;0;0
6706;Santa Cecília;Higienópolis;50;0;29;13;0;50
6707;Santa Cecília;Humaitá;100;0;53;16;0;100
6708;Santa Cecília;Hípica;0;0;0;0;0;0
6709;Santa Cecília;Independência;150;0;63;52;0;150
6710;Santa Cecília;Ipanema;0;0;0;0;0;0
6711;Santa Cecília;Jardim Botânico;300;0;157;69;0;300
6712;Santa Cecília;Jardim Carvalho;50;0;31;10;0;50
6713;Santa Cecília;Jardim Europa;50;0;29;12;0;50
6714;Santa Cecília;Jardim Floresta;0;0;0;0;0;0
6715;Santa Cecília;Jardim Isabel;0;0;0;0;0;0
6716;Santa Cecília;Jardim Itú;0;0;0;0;0;0
6717;Santa Cecília;Jardim Leopoldina;0;0;0;0;0;0
6718;Santa Cecília;Jardim Lindóia;50;0;27;16;0;50
6719;Santa Cecília;Jardim Sabará;100;0;57;24;0;100
6720;Santa Cecília;Jardim São Pedro;100;0;57;23;0;100
6721;Santa Cecília;Jardim do Salso;0;0;0;0;0;0
6722;Santa Cecília;Lageado;50;0;25;10;0;50
6723;Santa Cecília;Lami;50;0;27;12;0;50
6724;Santa Cecília;Lomba do Pinheiro;50;0;26;5;0;50
6725;Santa Cecília;Medianeira;150;0;78;40;0;150
6726;Santa Cecília;Menino Deus;250;0;141;64;0;250
6727;Santa Cecília;Moinhos de Vento;500;0;219;190;0;500
6728;Santa Cecília;Mont'Serrat;250;0;149;55;0;250
6729;Santa Cecília;Morro Santana;0;0;0;0;0;0
6730;Santa Cecília;Mário Quintana;100;0;61;15;0;100
6731;Santa Cecília;Navegantes;100;0;47;23;0;100
6732;Santa Cecília;Nonoai;0;0;0;0;0;0
6733;Santa Cecília;Parque Santa Fé;0;0;0;0;0;0
6734;Santa Cecília;Partenon;450;0;243;104;0;450
6735;Santa Cecília;Passo D'Areia;250;0;90;98;0;250
6736;Santa Cecília;Passo das Pedras;50;0;25;17;0;50
6737;Santa Cecília;Pedra Redonda;0;0;0;0;0;0
6738;Santa Cecília;Petrópolis;300;0;160;79;0;300
6739;Santa Cecília;Pitinga;0;0;0;0;0;0
6740;Santa Cecília;Ponta Grossa;0;0;0;0;0;0
6741;Santa Cecília;Praia de Belas;50;0;29;13;0;50
6742;Santa Cecília;Restinga;50;0;24;5;0;50
6743;Santa Cecília;Rio Branco;1450;0;764;353;0;1450
6744;Santa Cecília;Rubem Berta;50;0;23;21;0;50
6745;Santa Cecília;Santa Cecília;100;0;54;22;0;100
6746;Santa Cecília;Santa Maria Goretti;50;0;24;17;0;50
6747;Santa Cecília;Santa Rosa de Lima;50;0;29;9;0;50
6748;Santa Cecília;Santa Tereza;250;0;148;46;0;250
6749;Santa Cecília;Santana;150;0;70;39;0;150
6750;Santa Cecília;Santo Antônio;250;0;139;56;0;250
6751;Santa Cecília;Sarandi;200;0;109;50;0;200
6752;Santa Cecília;Serraria;50;0;34;7;0;50
6753;Santa Cecília;São Caetano;0;0;0;0;0;0
6754;Santa Cecília;São Geraldo;0;0;0;0;0;0
6755;Santa Cecília;São José;50;0;31;7;0;50
6756;Santa Cecília;São João;300;0;151;83;0;300
6757;Santa Cecília;São Sebastião;50;0;18;18;0;50
6758;Santa Cecília;Sétimo Céu;0;0;0;0;0;0
6759;Santa Cecília;Teresópolis;200;0;121;34;0;200
6760;Santa Cecília;Tristeza;0;0;0;0;0;0
6761;Santa Cecília;Três Figueiras;0;0;0;0;0;0
6762;Santa Cecília;Vila Assunção;0;0;0;0;0;0
6763;Santa Cecília;Vila Conceição;0;0;0;0;0;0
6764;Santa Cecília;Vila Ipiranga;50;0;30;10;0;50
6765;Santa Cecília;Vila Jardim;50;0;30;13;0;50
6766;Santa Cecília;Vila João Pessoa;0;0;0;0;0;0
6767;Santa Cecília;Vila Nova;200;0;99;43;0;200
6768;Santa Maria Goretti;Aberta dos Morros;0;0;0;0;0;0
6769;Santa Maria Goretti;Agronomia;0;0;0;0;0;0
6770;Santa Maria Goretti;Anchieta;200;0;112;22;0;200
