distance;frequency
3415.5857901034055;2300
3416.3551844652475;300
3419.136813627499;200
3421.794791642382;100
3423.0302125316807;100
3424.914036062991;300
3434.8408868883826;1100
3435.2951985606014;200
3435.686633047273;200
3435.776070246044;300
3437.5182109866832;100
3438.1768013905908;1400
3440.7346061767907;200
3441.321507340422;100
3442.413554347651;100
3447.687106843304;600
3448.809638019282;100
3455.9922187350926;100
3459.4333911251424;200
3459.9797943888843;500
3460.635194687306;100
3462.1973399362064;1200
3463.467990712568;400
3464.3626808660315;400
3469.0594075344075;500
3470.4550640879784;500
3471.2228659448238;400
3472.3239768221656;100
3474.552030084543;100
3476.8171572377214;100
3479.067195854645;100
3480.91664658071;3300
3480.9909282573094;200
3488.7511716666377;500
3489.816789377577;100
3494.500271964767;100
3496.4949252602305;100
3496.807585405038;500
3506.3252201491105;400
3508.523617181514;200
3511.935378952433;200
3513.9380466012262;100
3517.837582466529;300
3522.07741657552;200
3522.6619537792835;600
3524.8070397336514;100
3525.0914977203465;200
3526.9892653726374;400
3529.849757072613;200
3532.220016674757;100
3534.1646911478006;100
3535.014466128597;400
3548.9952504527464;200
3556.1160951771412;100
3557.331780833448;100
3561.234506244203;100
3561.701818556101;200
3562.908798187006;100
3566.578442098437;100
3567.819726335395;500
3575.0136666028684;100
3577.770495585835;500
3583.3424602536497;200
3584.8244333286916;100
3588.475661659133;100
3602.690214539352;300
3609.1644394822138;300
3610.8295300067157;600
3614.511590802178;100
3614.7422741629734;300
3618.2195342479445;600
3618.6313858787735;300
3619.2052067720247;100
3619.720891168405;200
3619.7584186271124;500
3620.021338259398;500
3623.2026086399214;200
3624.9610506991503;200
3625.281865012112;300
3631.474519391074;500
3634.399083378271;1200
3637.288742513553;100
3639.232771060814;100
3642.60196114648;100
3643.495677983479;200
3645.0693852816303;700
3647.560648044434;100
3648.839607650548;300
3650.2047417659983;200
3650.9267521138995;300
3655.1287846399628;500
3657.591238797578;100
3660.121597995766;100
3661.9564430621626;400
3665.8367170476204;200
3667.4906570352764;300
3667.8558214265363;200
3669.996845350275;200
3672.2187065324874;100
3674.393356907305;600
3674.7204711394515;100
3676.868083178617;800
3680.7845822953586;200
3681.2458479428838;200
3681.6636540657387;500
3685.44567885949;800
3697.0870598287374;200
3701.5295820697493;100
3706.325540918998;100
3707.8695708361856;100
3708.132846339846;400
3708.3573304147017;100
3713.1313305993763;300
3713.8114434510794;100
3714.1188727281847;100
3714.7481940863254;700
3715.097470393717;100
3721.5465896072806;100
3723.079774200965;700
3729.4949178781803;300
3732.2427491528283;100
3740.6594979682914;600
3746.1962128512596;300
3751.577552859893;100
3752.8981555133546;300
3755.6958898555667;100
3755.8447136841905;100
3757.2543364320636;100
3758.0066327886343;400
3759.36100534641;300
3760.658901758973;400
3761.3572734036998;300
3762.615592993951;400
3765.296396720996;200
3770.613176325924;700
3771.7709612374383;100
3773.8254274249425;100
3775.289521858106;200
3776.3153149049504;100
3776.441691755679;300
3777.1731283722083;100
3777.3833097483707;200
3781.4361530216083;900
3783.804210554432;100
3784.1014066306425;400
3788.2088897991166;100
3791.522456919554;300
3792.646614405843;200
3794.1396566062094;300
3796.349339460247;200
3797.28725967296;100
3800.5920550877013;100
3802.470020801071;1200
3810.7416744418324;100
3813.5591278008114;100
3814.236791981889;400
3814.2962097076033;100
3816.524218700699;100
3817.2871728309633;500
3819.36553788609;500
3821.4276143562192;200
3822.4445738742993;600
3824.732545605845;100
3825.1176873878085;100
3833.6456342130277;1600
3842.500015857676;100
3843.5040373874676;400
3848.9556614651824;300
3849.4033440324156;100
3849.76555577094;200
3853.260089010584;200
3859.682578215502;300
3862.5939694111657;200
3865.523834039094;200
3866.5385654280353;100
3866.722237795298;300
3867.5085788502824;100
3869.0917397699873;400
3869.4199319125514;100
3869.9746973919546;300
3871.2975797638824;500
3875.639044388312;900
3877.36803033108;500
3877.632123240151;100
3878.4726836565187;200
3880.8369384006164;200
3884.878266933613;300
3890.789814064966;500
3891.396981485367;200
3891.7705183066973;100
3892.5199571494;400
3893.23007157202;200
3897.0923338411235;100
3897.544798622153;300
3900.277993578402;400
3902.6046279072602;200
3903.5456856440373;1100
3903.9808769973165;100
3914.5060036255154;100
3917.869850433374;200
3921.4266919013166;300
3925.231674551903;100
3925.619746141435;400
3926.3938887365694;100
3928.0294628453457;100
3928.1418803993547;200
3930.5583224739257;600
3933.0638618578114;100
3936.8681240944434;4200
3941.37552453671;100
3943.0084451504035;300
3948.1183135488586;200
3948.5569382752997;500
3948.7790002348634;300
3950.3718726296356;900
3952.0992064380657;100
3952.785585760154;100
3953.1206769134938;700
3954.048245531196;100
3955.96349379374;400
3960.8582037606943;100
3962.0172052301405;600
3968.301240429159;100
3969.037893177594;200
3972.206304866897;100
3976.0057084488935;100
3977.6009914634387;100
3978.10781621996;200
3980.5119226733964;200
3981.6503516334183;500
3984.1636927598656;400
3986.3320678086766;200
3986.5374150548028;600
3988.729881388221;100
3990.125467296904;200
3991.965159394449;100
3998.145639057627;200
3998.9207855511195;100
4004.534548244092;200
4011.2374216117482;300
4019.575419100132;400
4019.7325986351193;200
4021.745309669114;100
4025.972509355285;100
4028.1851843418935;300
4028.40083203646;200
4030.332009107184;200
4031.342218314089;300
4038.087108355763;500
4039.3574604333876;100
4044.90569882502;300
4046.0819411687703;500
4047.1723933447947;100
4047.9739089518353;100
4048.9285563378867;100
4051.2896064287465;100
4052.134071333281;600
4052.533853287019;300
4052.852406017324;200
4061.136191419756;200
4065.3077802157713;100
4069.386158297945;1300
4071.8134802401005;300
4072.4059621679667;300
4076.9106263920685;200
4078.854857769707;300
4081.0245598551237;700
4083.0240036969612;400
4087.2857129760255;3700
4087.924403415918;100
4088.461623168183;200
4090.3348031563532;400
4090.8875965480206;400
4092.8492429119265;200
4093.278857535142;100
4093.4476638058386;100
4097.536408728013;400
4097.637340236657;300
4100.5355026220805;100
4100.585402248187;400
4105.32153319769;100
4107.1929764784;300
4108.00851465677;200
4108.107044787007;300
4110.857008511432;100
4114.668584630471;100
4115.322093114532;100
4127.608337294842;300
4131.979921035713;300
4137.789121978806;200
4138.725863945287;200
4142.215138462182;600
4142.987148268644;200
4143.797066561726;400
4147.62757899339;300
4148.1380771489285;100
4149.9907860667345;1000
4154.397709644171;100
4156.626960631542;100
4159.021831429359;100
4159.3650777045805;200
4160.772375053702;200
4167.929264860041;700
4172.504119930501;600
4174.145599625314;100
4175.536495492466;100
4178.010269132391;100
4180.284530994171;50
4180.485791313237;200
4184.221354616007;100
4184.9814357928435;100
4186.507884510205;100
4188.3118979964875;200
4195.412872166193;100
4196.275570719576;100
4196.483512690806;200
4206.1915427625045;100
4206.700317310872;400
4209.267717347668;100
4209.418838678978;300
4210.66060677019;1900
4213.760063959581;100
4214.229314128574;200
4215.301925040372;300
4217.566947079664;200
4219.189173100208;200
4219.804065917593;400
4221.458443359169;100
4223.605412970148;600
4227.295956625008;600
