"node_name","lat","long","water_level"
"Vila Ipiranga//home_26",-30.012663357423474,-51.146278473595224,""
"Vila Ipiranga//work_26",-30.01072445427082,-51.145151001822455,""
"Vila Ipiranga//school_26",-30.010576079691145,-51.14532130948255,""
"Vila Ipiranga//home_27",-30.010091059036856,-51.14307100913063,""
"Vila Ipiranga//work_27",-30.010783166542524,-51.144242522263866,""
"Vila Ipiranga//school_27",-30.011270542399057,-51.14408056954266,""
"Vila Ipiranga//home_28",-30.012373130361574,-51.144015331780366,""
"Vila Ipiranga//work_28",-30.01196250146597,-51.1438307048305,""
"Vila Ipiranga//school_28",-30.011953122000907,-51.143668014084675,""
"Vila Ipiranga//home_29",-30.014900979251607,-51.14470363665057,""
"Vila Ipiranga//work_29",-30.014859997644564,-51.146074257667216,""
"Vila Ipiranga//school_29",-30.01358132340089,-51.14677851565522,""
"Vila Ipiranga//home_30",-30.015603332898394,-51.14478874834384,""
"Vila Ipiranga//work_30",-30.015409526524788,-51.14434728308763,""
"Vila Ipiranga//school_30",-30.015525618593994,-51.14315094533815,""
"Vila Ipiranga//home_31",-30.017554802342453,-51.14672960645735,""
"Vila Ipiranga//work_31",-30.018727012194645,-51.14506698571805,""
"Vila Ipiranga//school_31",-30.016658776552667,-51.146132837376435,""
"Vila Ipiranga//home_32",-30.019396021528607,-51.147177334403565,""
"Vila Ipiranga//work_32",-30.017812596777315,-51.14674860763017,""
"Vila Ipiranga//school_32",-30.018954684708152,-51.147404793196706,""
"Vila Ipiranga//home_33",-30.020536103945286,-51.14776754598719,""
"Vila Ipiranga//work_33",-30.021056171021872,-51.15027878850214,""
"Vila Ipiranga//school_33",-30.018110002951392,-51.150016369845986,""
"Vila Ipiranga//home_34",-30.02586122442164,-51.14658093372076,""
"Vila Ipiranga//work_34",-30.026238786758014,-51.14696584872601,""
"Vila Ipiranga//school_34",-30.027217877039348,-51.146351259799246,""
"Vila Ipiranga//home_35",-30.026706865969995,-51.14933206454103,""
"Vila Ipiranga//work_35",-30.026621027561497,-51.147461612490524,""
"Vila Ipiranga//school_35",-30.024618185174933,-51.1480379904892,""
"Vila Ipiranga//home_36",-30.020895842605825,-51.145260768918114,""
"Vila Ipiranga//work_36",-30.021723355615876,-51.14531137977595,""
"Vila Ipiranga//school_36",-30.02039440672082,-51.1449544035328,""
"Vila Ipiranga//home_37",-30.01075247337424,-51.147960571827895,""
"Vila Ipiranga//work_37",-30.010986600242283,-51.14714822949523,""
"Vila Ipiranga//school_37",-30.011024978350747,-51.148096621861775,""
"Vila Ipiranga//home_38",-30.01222205985156,-51.14671398223105,""
"Vila Ipiranga//work_38",-30.01226017753299,-51.146632704609885,""
"Vila Ipiranga//school_38",-30.013216162857365,-51.146843709329175,""
"Vila Ipiranga//home_39",-30.01124609424135,-51.1456310701871,""
"Vila Ipiranga//work_39",-30.011305077658854,-51.145892167638195,""
"Vila Ipiranga//school_39",-30.011751323057002,-51.1459388421111,""
"Vila Ipiranga//home_40",-30.011507241129404,-51.14546533044138,""
"Vila Ipiranga//work_40",-30.011535035430164,-51.14517370410599,""
"Vila Ipiranga//school_40",-30.011512119550858,-51.14522150711698,""
"Vila Ipiranga//home_41",-30.012244879149883,-51.14526350683478,""
"Vila Ipiranga//work_41",-30.013223337234454,-51.14537539796284,""
"Vila Ipiranga//school_41",-30.01250322093764,-51.14548802408561,""
"Vila Ipiranga//home_42",-30.012930697495076,-51.145989502237924,""
"Vila Ipiranga//work_42",-30.013029527733263,-51.14567906249,""
"Vila Ipiranga//school_42",-30.012972318361868,-51.14591866620289,""
"Vila Ipiranga//home_43",-30.011921234934498,-51.145555086398545,""
"Vila Ipiranga//work_43",-30.012112044825994,-51.14587423091267,""
"Vila Ipiranga//school_43",-30.012136362665593,-51.14583866889739,""
"Vila Ipiranga//marketplace_0",-30.0181025406016,-51.15889939756339,""
"Vila Ipiranga//restaurant_0",-30.01952393523014,-51.15875543557457,""
"Vila Ipiranga//pharmacy_0",-30.01806830005298,-51.15901295537549,""
"Vila Ipiranga//marketplace_1",-30.019713174924412,-51.15951586072784,""
"Vila Ipiranga//restaurant_1",-30.018004009761647,-51.15963658635035,""
"Vila Ipiranga//pharmacy_1",-30.01845910360059,-51.158901797928,""
"Vila Ipiranga//marketplace_2",-30.018447135246173,-51.159478631556205,""
"Vila Ipiranga//restaurant_2",-30.018756592737585,-51.158860106463216,""
"Vila Ipiranga//pharmacy_2",-30.01914800244219,-51.15887034830458,""
"Vila Ipiranga//marketplace_3",-30.019773707645896,-51.15989695947693,""
"Vila Ipiranga//restaurant_3",-30.019811386592718,-51.15993432390996,""
"Vila Ipiranga//pharmacy_3",-30.019341228044947,-51.16089624461557,""
"Vila Ipiranga//marketplace_4",-30.02044320803621,-51.16272272846375,""
"Vila Ipiranga//restaurant_4",-30.020806137776063,-51.16111223690495,""
"Vila Ipiranga//pharmacy_4",-30.020298349491235,-51.16140681440211,""
"Vila Ipiranga//marketplace_5",-30.020926195852926,-51.15929248071597,""
"Vila Ipiranga//restaurant_5",-30.020318276570535,-51.15978628728495,""
"Vila Ipiranga//pharmacy_5",-30.022067693684214,-51.1597320824131,""
"Vila Ipiranga//marketplace_6",-30.021219654366007,-51.15733135782074,""
"Vila Ipiranga//restaurant_6",-30.021012444679577,-51.15884127968784,""
"Vila Ipiranga//pharmacy_6",-30.021143648729293,-51.16052945338306,""
"Vila Ipiranga//marketplace_7",-30.021620107550653,-51.15592555098615,""
"Vila Ipiranga//restaurant_7",-30.0210900609579,-51.15590957240343,""
"Vila Ipiranga//pharmacy_7",-30.020298495343933,-51.155539494578626,""
"Vila Ipiranga//marketplace_8",-30.020106443461636,-51.15886342803409,""
"Vila Ipiranga//restaurant_8",-30.021144845703446,-51.15720740986013,""
"Vila Ipiranga//pharmacy_8",-30.02056414886332,-51.15677766891018,""
"Vila Ipiranga//marketplace_9",-30.02073169353948,-51.15655206719823,""
"Vila Ipiranga//restaurant_9",-30.020333483343684,-51.15669929832228,""
"Vila Ipiranga//pharmacy_9",-30.019850492804583,-51.15679201192128,""
"Vila Ipiranga//marketplace_10",-30.019638918756783,-51.15744554027714,""
"Vila Ipiranga//restaurant_10",-30.02046519582505,-51.15750599866263,""
"Vila Ipiranga//pharmacy_10",-30.021838824777078,-51.158015780671604,""
"Vila Ipiranga//marketplace_11",-30.02008354681373,-51.15621465893742,""
"Vila Ipiranga//restaurant_11",-30.018817260846703,-51.15569425672544,""
"Vila Ipiranga//pharmacy_11",-30.01920649629791,-51.156674887959056,""
"Vila Ipiranga//marketplace_12",-30.01601454394196,-51.1546368510821,""
"Vila Ipiranga//restaurant_12",-30.01847079695133,-51.15722253411517,""
"Vila Ipiranga//pharmacy_12",-30.017490810537357,-51.158323031862416,""
"Vila Ipiranga//marketplace_13",-30.01828994625993,-51.157384800280724,""
"Vila Ipiranga//restaurant_13",-30.018359187219804,-51.15930251909024,""
"Vila Ipiranga//pharmacy_13",-30.017746285314796,-51.15424168066666,""
"Vila Ipiranga//marketplace_14",-30.02276486973734,-51.15258659918503,""
"Vila Ipiranga//restaurant_14",-30.01236950321823,-51.134889898214716,""
"Vila Ipiranga//pharmacy_14",-30.021802583079687,-51.153843253371406,""
"Vila Ipiranga//marketplace_15",-30.02290584688933,-51.152708127988184,""
"Vila Ipiranga//restaurant_15",-30.02266379277673,-51.1524764982635,""
"Vila Ipiranga//pharmacy_15",-30.022955406193798,-51.15307251514748,""
"Vila Ipiranga//marketplace_16",-30.0244126444516,-51.152336773616604,""
"Vila Ipiranga//restaurant_16",-30.025655000038483,-51.152425004252905,""
"Vila Ipiranga//pharmacy_16",-30.023519935976246,-51.15360874585769,""
"Vila Ipiranga//marketplace_17",-30.025852246487624,-51.15084315200377,""
"Vila Ipiranga//restaurant_17",-30.02393783916071,-51.15115607102033,""
"Vila Ipiranga//pharmacy_17",-30.024404731806644,-51.15108535411341,""
"Vila Ipiranga//marketplace_18",-30.02481633108097,-51.149164283415395,""
"Vila Ipiranga//restaurant_18",-30.026100852778338,-51.15024621659401,""
"Vila Ipiranga//pharmacy_18",-30.02637014255504,-51.15002817479811,""
"Vila Ipiranga//marketplace_19",-30.018314121704936,-51.151358842643205,""
"Vila Ipiranga//restaurant_19",-30.018532741227283,-51.151745580961695,""
"Vila Ipiranga//pharmacy_19",-30.018983838322193,-51.149733196442156,""
"Vila Ipiranga//marketplace_20",-30.02064650491598,-51.15088145548104,""
"Vila Ipiranga//restaurant_20",-30.01923395928614,-51.15228582269788,""
"Vila Ipiranga//pharmacy_20",-30.020092815602386,-51.15278216161552,""
"Vila Ipiranga//marketplace_21",-30.016474671079077,-51.148030943277305,""
"Vila Ipiranga//restaurant_21",-30.0160517035742,-51.14781249922095,""
"Vila Ipiranga//pharmacy_21",-30.01604639324951,-51.14788771609845,""
"Vila Ipiranga//marketplace_22",-30.01291721589923,-51.149182370450845,""
"Vila Ipiranga//restaurant_22",-30.01194544954027,-51.14899041740271,""
"Vila Ipiranga//pharmacy_22",-30.013636084297076,-51.1492396252587,""
"Vila Ipiranga//marketplace_23",-30.012335768415404,-51.14871435991778,""
"Vila Ipiranga//restaurant_23",-30.01234607303216,-51.14857084737883,""
"Vila Ipiranga//pharmacy_23",-30.012337507862867,-51.149408008188644,""
"Vila Ipiranga//marketplace_24",-30.0112820054436,-51.15050655278364,""
"Vila Ipiranga//restaurant_24",-30.012564180869095,-51.150544618090514,""
"Vila Ipiranga//pharmacy_24",-30.011073171980282,-51.14860941492216,""
"Vila Ipiranga//marketplace_25",-30.01272760224987,-51.14536738613389,""
"Vila Ipiranga//restaurant_25",-30.012368051369094,-51.14659692197591,""
"Vila Ipiranga//pharmacy_25",-30.012338925682048,-51.147145733950794,""
"Vila Ipiranga//marketplace_26",-30.01427761232398,-51.14774162787722,""
"Vila Ipiranga//restaurant_26",-30.012716182706797,-51.1464854099193,""
"Vila Ipiranga//pharmacy_26",-30.013144930700513,-51.14790169665839,""
"Vila Ipiranga//marketplace_27",-30.010718333821423,-51.14281708152041,""
"Vila Ipiranga//restaurant_27",-30.01042062059843,-51.142580891514974,""
"Vila Ipiranga//pharmacy_27",-30.011946176692202,-51.14436063129391,""
"Vila Ipiranga//marketplace_28",-30.012603871280604,-51.14396381597668,""
"Vila Ipiranga//restaurant_28",-30.00338675687842,-51.14923665159228,""
"Vila Ipiranga//pharmacy_28",-30.011676262675472,-51.1438173604378,""
"Vila Ipiranga//marketplace_29",-30.01440826491061,-51.146245104168585,""
"Vila Ipiranga//restaurant_29",-30.013427107640855,-51.14568232740523,""
"Vila Ipiranga//pharmacy_29",-30.0155174990879,-51.14437686541601,""
"Vila Ipiranga//marketplace_30",-30.015385701855838,-51.14523953592103,""
"Vila Ipiranga//restaurant_30",-30.01540603876805,-51.14411713552482,""
"Vila Ipiranga//pharmacy_30",-30.011707507866973,-51.14486399967216,""
"Vila Ipiranga//marketplace_31",-30.01702383560319,-51.14752627194479,""
"Vila Ipiranga//restaurant_31",-30.01766822642017,-51.146197631982666,""
"Vila Ipiranga//pharmacy_31",-30.017354904689665,-51.14603073743312,""
"Vila Ipiranga//marketplace_32",-30.01933639883513,-51.14715390649235,""
"Vila Ipiranga//restaurant_32",-30.01851323988858,-51.1472009749148,""
"Vila Ipiranga//pharmacy_32",-30.019091747122225,-51.147674045215666,""
"Vila Ipiranga//marketplace_33",-30.021993086961245,-51.14721883599866,""
"Vila Ipiranga//restaurant_33",-30.0205799238219,-51.14795805860313,""
"Vila Ipiranga//pharmacy_33",-30.021304533627134,-51.14748435018395,""
"Vila Ipiranga//marketplace_34",-30.025437681176115,-51.1472367350778,""
"Vila Ipiranga//restaurant_34",-30.02616715766614,-51.14563819102287,""
"Vila Ipiranga//pharmacy_34",-30.02559736062896,-51.146796718044776,""
"Vila Ipiranga//marketplace_35",-30.026392006127573,-51.15020805984993,""
"Vila Ipiranga//restaurant_35",-30.027904929652596,-51.14963306212644,""
"Vila Ipiranga//pharmacy_35",-30.02652785489423,-51.150415346479456,""
"Vila Ipiranga//marketplace_36",-30.021525897163073,-51.1458612954183,""
"Vila Ipiranga//restaurant_36",-30.02127391760213,-51.14532557904929,""
"Vila Ipiranga//pharmacy_36",-30.021703167808862,-51.144252514068405,""
"Vila Ipiranga//marketplace_37",-30.009753925507944,-51.147776934387366,""
"Vila Ipiranga//restaurant_37",-30.01015996489305,-51.14647751910239,""
"Vila Ipiranga//pharmacy_37",-30.010463077758885,-51.14829174078591,""
"Vila Ipiranga//marketplace_38",-30.01299348244932,-51.14783897505858,""
"Vila Ipiranga//restaurant_38",-30.01293942331473,-51.14737819414495,""
"Vila Ipiranga//pharmacy_38",-30.01251583034715,-51.14693108918416,""
"Vila Ipiranga//marketplace_39",-30.01065746652778,-51.146068958259285,""
"Vila Ipiranga//restaurant_39",-30.013939038427665,-51.14604815036106,""
"Vila Ipiranga//pharmacy_39",-30.01375761854501,-51.14433622886803,""
"Vila Ipiranga//marketplace_40",-30.01249980170085,-51.14480957009273,""
"Vila Ipiranga//restaurant_40",-30.01152261793431,-51.14569390794327,""
"Vila Ipiranga//pharmacy_40",-30.01218541593974,-51.146753847010444,""
"Vila Ipiranga//marketplace_41",-30.012236002835586,-51.14619100704298,""
"Vila Ipiranga//restaurant_41",-30.012300228369728,-51.14396210640508,""
"Vila Ipiranga//pharmacy_41",-30.013125706922434,-51.144182761716785,""
"Vila Ipiranga//marketplace_42",-30.01267856316402,-51.145405272498,""
"Vila Ipiranga//restaurant_42",-30.012910786339646,-51.14635800477863,""
"Vila Ipiranga//pharmacy_42",-30.012618038817287,-51.14709433649991,""
"Vila Ipiranga//marketplace_43",-30.01175231661159,-51.14464298264438,""
"Vila Ipiranga//restaurant_43",-30.010563118391826,-51.14576411640691,""
"Vila Ipiranga//pharmacy_43",-30.011408995612463,-51.14489995980644,""
"Vila Jardim//home_0",-30.02959345565274,-51.155208993650405,""
"Vila Jardim//work_0",-30.033259026835285,-51.158772896481,""
"Vila Jardim//school_0",-30.03220767026785,-51.157007994193236,""
"Vila Jardim//home_1",-30.032204761729943,-51.15621230908591,""
"Vila Jardim//work_1",-30.032186176932072,-51.156331763495345,""
"Vila Jardim//school_1",-30.032388320207833,-51.15631440105843,""
"Vila Jardim//home_2",-30.03289047633247,-51.1528751075946,""
"Vila Jardim//work_2",-30.02910773669991,-51.15373546344276,""
"Vila Jardim//school_2",-30.030134595855678,-51.15341505353257,""
"Vila Jardim//home_3",-30.032275840537277,-51.15203288930703,""
"Vila Jardim//work_3",-30.031600769958942,-51.152327800302466,""
"Vila Jardim//school_3",-30.032992003272707,-51.15149058826647,""
"Vila Jardim//home_4",-30.030679928813278,-51.152042463154125,""
"Vila Jardim//work_4",-30.029308615423684,-51.15146857552819,""
"Vila Jardim//school_4",-30.028566819332365,-51.15314380737877,""
"Vila Jardim//home_5",-30.02982709031513,-51.150256996953026,""
"Vila Jardim//work_5",-30.02956068096427,-51.14910418520799,""
"Vila Jardim//school_5",-30.03003191934625,-51.15041877605147,""
"Vila Jardim//home_6",-30.027602732754705,-51.15105936472662,""
"Vila Jardim//work_6",-30.02852175898651,-51.148685620061855,""
"Vila Jardim//school_6",-30.027432735400527,-51.14964307943482,""
"Vila Jardim//home_7",-30.029044282123944,-51.14786702631339,""
"Vila Jardim//work_7",-30.03053481750935,-51.14809168116008,""
"Vila Jardim//school_7",-30.031566111085024,-51.1487475162768,""
"Vila Jardim//home_8",-30.032653003151133,-51.15077007405134,""
"Vila Jardim//work_8",-30.03370164277277,-51.14981025485783,""
"Vila Jardim//school_8",-30.03284773941606,-51.1510830306737,""
"Vila Jardim//home_9",-30.034845860886364,-51.14930400439385,""
"Vila Jardim//work_9",-30.034569082006715,-51.1506622528961,""
"Vila Jardim//school_9",-30.03472413826099,-51.14952068774586,""
"Vila Jardim//home_10",-30.036345659972017,-51.149244980777205,""
"Vila Jardim//work_10",-30.03545264205182,-51.14869803128519,""
"Vila Jardim//school_10",-30.034971174803804,-51.14897725634932,""
"Vila Jardim//home_11",-30.035219372168864,-51.152754494489365,""
"Vila Jardim//work_11",-30.0330737573094,-51.15437922297979,""
"Vila Jardim//school_11",-30.033698712178218,-51.15436026307112,""
"Vila Jardim//home_12",-30.033939899561137,-51.1572096205998,""
"Vila Jardim//work_12",-30.035731993713156,-51.158215900117206,""
"Vila Jardim//school_12",-30.035119352919555,-51.15834152169775,""
"Vila Jardim//home_13",-30.036329831110308,-51.1525532683489,""
"Vila Jardim//work_13",-30.034857467823368,-51.15423562848257,""
"Vila Jardim//school_13",-30.034218918388206,-51.15435106134778,""
"Vila Jardim//home_14",-30.03711989611321,-51.151407088330096,""
"Vila Jardim//work_14",-30.037063518680913,-51.14938566109186,""
"Vila Jardim//school_14",-30.037499596493845,-51.150409971701976,""
"Vila Jardim//home_15",-30.039820640930877,-51.15162266422629,""
"Vila Jardim//work_15",-30.040298131151975,-51.152214139533065,""
"Vila Jardim//school_15",-30.03975700626346,-51.15068510528099,""
"Vila Jardim//home_16",-30.038658695552314,-51.15262731736429,""
"Vila Jardim//work_16",-30.04059030126666,-51.15322839346735,""
"Vila Jardim//school_16",-30.038888393514263,-51.15352722996148,""
"Vila Jardim//home_17",-30.0411841924934,-51.15537070392618,""
"Vila Jardim//work_17",-30.04103278191105,-51.154078882402544,""
"Vila Jardim//school_17",-30.04104590471621,-51.15507521316893,""
"Vila Jardim//home_18",-30.03771847897105,-51.154932405981974,""
"Vila Jardim//work_18",-30.03635811832528,-51.154550472717574,""
"Vila Jardim//school_18",-30.036699171869348,-51.154407610873804,""
"Vila Jardim//home_19",-30.03668228524527,-51.15494021057705,""
"Vila Jardim//work_19",-30.03617663117157,-51.15522508325338,""
"Vila Jardim//school_19",-30.03671584992492,-51.15608131196802,""
"Vila Jardim//home_20",-30.037703381550596,-51.15668175458869,""
"Vila Jardim//work_20",-30.037411960787082,-51.156478586220416,""
"Vila Jardim//school_20",-30.037358553487046,-51.15766575924513,""
"Vila Jardim//home_21",-30.040715252851246,-51.15629273111332,""
"Vila Jardim//work_21",-30.040711607435735,-51.15624222311694,""
"Vila Jardim//school_21",-30.039757975382187,-51.158361126944776,""
"Vila Jardim//home_22",-30.03714911558804,-51.149027778163386,""
"Vila Jardim//work_22",-30.03642899745628,-51.14888398168402,""
"Vila Jardim//school_22",-30.039460886069257,-51.14955254097166,""
"Vila Jardim//home_23",-30.037773272866545,-51.155730243133,""
"Vila Jardim//work_23",-30.038445739728683,-51.15588684125666,""
"Vila Jardim//school_23",-30.037662224276364,-51.15612496620687,""
"Vila Jardim//home_24",-30.037354500279832,-51.15731132224628,""
"Vila Jardim//work_24",-30.038987212749856,-51.15733912803631,""
"Vila Jardim//school_24",-30.039056086852348,-51.157452609686544,""
"Vila Jardim//home_25",-30.03378463643062,-51.15557523360733,""
"Vila Jardim//work_25",-30.03374704276826,-51.15627710677868,""
"Vila Jardim//school_25",-30.03376935235808,-51.15609858872435,""
"Vila Jardim//home_26",-30.02987355237707,-51.15835615794991,""
"Vila Jardim//work_26",-30.029674458414313,-51.15688885512323,""
"Vila Jardim//school_26",-30.029688001755567,-51.1573946458727,""
"Vila Jardim//home_27",-30.03184623374227,-51.15666573178996,""
"Vila Jardim//work_27",-30.031633600371528,-51.155747831383295,""
"Vila Jardim//school_27",-30.03066831604856,-51.155499447768385,""
"Vila Jardim//marketplace_0",-30.029112008717107,-51.15536394444845,""
"Vila Jardim//restaurant_0",-30.02953098184856,-51.15542834102565,""
"Vila Jardim//pharmacy_0",-30.03096371434253,-51.154209844442136,""
"Vila Jardim//marketplace_1",-30.03192559252092,-51.15630287362885,""
"Vila Jardim//restaurant_1",-30.032381281440653,-51.156098456657396,""
"Vila Jardim//pharmacy_1",-30.03231387314181,-51.15716928158538,""
"Vila Jardim//marketplace_2",-30.031945637097845,-51.154828442326014,""
"Vila Jardim//restaurant_2",-30.033130403685238,-51.15308417132376,""
"Vila Jardim//pharmacy_2",-30.03318532471488,-51.152855289401174,""
"Vila Jardim//marketplace_3",-30.032258299682102,-51.15252777501146,""
"Vila Jardim//restaurant_3",-30.032320166907073,-51.15220867147964,""
"Vila Jardim//pharmacy_3",-30.033257306861387,-51.151970733010984,""
"Vila Jardim//marketplace_4",-30.0303021641385,-51.1518571331165,""
"Vila Jardim//restaurant_4",-30.030759135110873,-51.15219448291771,""
"Vila Jardim//pharmacy_4",-30.031283462587787,-51.15254356830546,""
"Vila Jardim//marketplace_5",-30.029738314462506,-51.15055516861165,""
"Vila Jardim//restaurant_5",-30.02973091048222,-51.15032548839346,""
"Vila Jardim//pharmacy_5",-30.029276996357495,-51.14977773246554,""
"Vila Jardim//marketplace_6",-30.027545172154674,-51.15123154044232,""
"Vila Jardim//restaurant_6",-30.027801895073363,-51.15125320002111,""
"Vila Jardim//pharmacy_6",-30.027691070528586,-51.151537351652806,""
"Vila Jardim//marketplace_7",-30.029243506754014,-51.148943080287566,""
"Vila Jardim//restaurant_7",-30.02902125404358,-51.14815961163666,""
"Vila Jardim//pharmacy_7",-30.027799483952958,-51.14750034448139,""
"Vila Jardim//marketplace_8",-30.034056969160456,-51.15315567140115,""
"Vila Jardim//restaurant_8",-30.03252573476501,-51.150254084001645,""
"Vila Jardim//pharmacy_8",-30.03281330764989,-51.15093111248117,""
"Vila Jardim//marketplace_9",-30.034734228284417,-51.14919681747873,""
"Vila Jardim//restaurant_9",-30.03536542513295,-51.14901813100332,""
"Vila Jardim//pharmacy_9",-30.034785565590607,-51.14994943347525,""
"Vila Jardim//marketplace_10",-30.036688810656837,-51.14977036866741,""
"Vila Jardim//restaurant_10",-30.03643719155684,-51.149758673848105,""
"Vila Jardim//pharmacy_10",-30.03733561285051,-51.14850098891086,""
"Vila Jardim//marketplace_11",-30.03525977405446,-51.1525134853773,""
"Vila Jardim//restaurant_11",-30.035395891879574,-51.15264064206085,""
"Vila Jardim//pharmacy_11",-30.035242280033415,-51.1538336771276,""
"Vila Jardim//marketplace_12",-30.03377364051642,-51.15584627204275,""
"Vila Jardim//restaurant_12",-30.032397196993355,-51.16162222392547,""
"Vila Jardim//pharmacy_12",-30.034272717661665,-51.15730053240864,""
"Vila Jardim//marketplace_13",-30.036600772919982,-51.15189004717516,""
"Vila Jardim//restaurant_13",-30.034971714567636,-51.15276229835727,""
"Vila Jardim//pharmacy_13",-30.03592049938231,-51.15240622298003,""
"Vila Jardim//marketplace_14",-30.036253627181534,-51.15135387514632,""
"Vila Jardim//restaurant_14",-30.03640266492928,-51.15023931859219,""
"Vila Jardim//pharmacy_14",-30.037170110398147,-51.15171531651501,""
"Vila Jardim//marketplace_15",-30.041083534145546,-51.154939850507034,""
"Vila Jardim//restaurant_15",-30.03972475642667,-51.151107025943375,""
"Vila Jardim//pharmacy_15",-30.041300148318903,-51.1514538901095,""
"Vila Jardim//marketplace_16",-30.038211398490322,-51.15296589216561,""
"Vila Jardim//restaurant_16",-30.039032992705703,-51.15281076310721,""
"Vila Jardim//pharmacy_16",-30.037657018878487,-51.15266952226031,""
"Vila Jardim//marketplace_17",-30.041460412387025,-51.15866451114385,""
"Vila Jardim//restaurant_17",-30.040498549243637,-51.15537709640018,""
"Vila Jardim//pharmacy_17",-30.041456042704354,-51.15621492079391,""
"Vila Jardim//marketplace_18",-30.037419137510387,-51.15440780018061,""
"Vila Jardim//restaurant_18",-30.038662414904422,-51.156061984716224,""
"Vila Jardim//pharmacy_18",-30.038820745044184,-51.15513216891228,""
"Vila Jardim//marketplace_19",-30.037462360111665,-51.15503687254166,""
"Vila Jardim//restaurant_19",-30.03722261592648,-51.156092333908695,""
"Vila Jardim//pharmacy_19",-30.035674611865456,-51.15410281489976,""
"Vila Jardim//marketplace_20",-30.037011997108575,-51.1569153533735,""
"Vila Jardim//restaurant_20",-30.037086579108077,-51.15586450011207,""
"Vila Jardim//pharmacy_20",-30.036466699667447,-51.15682434410611,""
"Vila Jardim//marketplace_21",-30.03985170812139,-51.156115886557316,""
"Vila Jardim//restaurant_21",-30.04013587271639,-51.155252671820556,""
"Vila Jardim//pharmacy_21",-30.040933727491854,-51.157052864112416,""
"Vila Jardim//marketplace_22",-30.036863967571335,-51.14853611787792,""
"Vila Jardim//restaurant_22",-30.03678524216667,-51.15038863758148,""
"Vila Jardim//pharmacy_22",-30.03934628387321,-51.15016939756452,""
"Vila Jardim//marketplace_23",-30.037878483197705,-51.156030365563126,""
"Vila Jardim//restaurant_23",-30.037537091157162,-51.15744132781901,""
"Vila Jardim//pharmacy_23",-30.03892270178544,-51.15674919139711,""
"Vila Jardim//marketplace_24",-30.036491531865774,-51.15746434331288,""
"Vila Jardim//restaurant_24",-30.036471718639806,-51.15733496275752,""
"Vila Jardim//pharmacy_24",-30.037468812877606,-51.15732506163501,""
"Vila Jardim//marketplace_25",-30.037259900203157,-51.155982291035585,""
"Vila Jardim//restaurant_25",-30.034515210060192,-51.15608841375916,""
"Vila Jardim//pharmacy_25",-30.034162864399157,-51.15660699481805,""
"Vila Jardim//marketplace_26",-30.029709352497374,-51.158360554518964,""
"Vila Jardim//restaurant_26",-30.028021220170096,-51.15445979469406,""
"Vila Jardim//pharmacy_26",-30.030937985452027,-51.15957104520901,""
"Vila Jardim//marketplace_27",-30.03204545837234,-51.15774178576413,""
"Vila Jardim//restaurant_27",-30.032054891964044,-51.15657744849019,""
"Vila Jardim//pharmacy_27",-30.03170134078317,-51.15712295399861,""
"Vila João Pessoa//home_0",-30.067941864237746,-51.17338702449085,""
"Vila João Pessoa//work_0",-30.06678089175133,-51.17310993730538,""
"Vila João Pessoa//school_0",-30.068680434955223,-51.17230405782668,""
"Vila João Pessoa//home_1",-30.07520424444736,-51.17089944702055,""
"Vila João Pessoa//work_1",-30.074471270196288,-51.170877092861446,""
"Vila João Pessoa//school_1",-30.073911437850796,-51.17125903942882,""
"Vila João Pessoa//home_2",-30.06456845053082,-51.17898790744635,""
"Vila João Pessoa//work_2",-30.066187260236447,-51.178418006162275,""
"Vila João Pessoa//school_2",-30.064432608132968,-51.179065058926795,""
"Vila João Pessoa//home_3",-30.065571186543384,-51.17737503317264,""
"Vila João Pessoa//work_3",-30.066800381101036,-51.17806106147565,""
"Vila João Pessoa//school_3",-30.063704956815737,-51.17860610621155,""
"Vila João Pessoa//home_4",-30.065914972784256,-51.17509422063239,""
"Vila João Pessoa//work_4",-30.06629747830766,-51.17409540109712,""
"Vila João Pessoa//school_4",-30.06426132487766,-51.17707613012828,""
"Vila João Pessoa//home_5",-30.06296498725966,-51.17589650468048,""
"Vila João Pessoa//work_5",-30.06286768754825,-51.17551143856023,""
"Vila João Pessoa//school_5",-30.062687877525416,-51.17381192161278,""
"Vila João Pessoa//home_6",-30.06350594547261,-51.17395199907379,""
"Vila João Pessoa//work_6",-30.06472013272601,-51.17413530726959,""
"Vila João Pessoa//school_6",-30.064282277935764,-51.17376075237499,""
"Vila João Pessoa//home_7",-30.06579445955026,-51.17211915684435,""
"Vila João Pessoa//work_7",-30.062119072402766,-51.17251721056462,""
"Vila João Pessoa//school_7",-30.06320543398524,-51.171778964000836,""
"Vila João Pessoa//home_8",-30.06763038269763,-51.170501823096146,""
"Vila João Pessoa//work_8",-30.06322309451168,-51.171418856825255,""
"Vila João Pessoa//school_8",-30.068567833799072,-51.169980067333206,""
"Vila João Pessoa//home_9",-30.067273493653516,-51.17228925120868,""
"Vila João Pessoa//work_9",-30.069009965330107,-51.17084262136673,""
"Vila João Pessoa//school_9",-30.06781112876284,-51.17082273111533,""
"Vila João Pessoa//home_10",-30.06953825585643,-51.17295815858652,""
"Vila João Pessoa//work_10",-30.069001119238493,-51.174512814751715,""
"Vila João Pessoa//school_10",-30.068977725682686,-51.173664169432584,""
"Vila João Pessoa//home_11",-30.068734405961433,-51.17802428860747,""
