Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
17;17;0;Praia de Belas;6109;1550;4559;-885;229;-1114
17;17;0;Rio Branco;14885;11706;3179;691;1354;-663
17;17;0;Santa Cecília;8141;4098;4043;-593;253;-846
17;17;0;Santana;18474;16197;2277;861;1924;-1063
18;18;0;Azenha;15118;10143;4975;-150;-300;150
18;18;0;Bom Fim;13155;7984;5171;-200;-350;150
18;18;0;Centro Histórico;32730;30154;2576;-250;-400;150
18;18;0;Cidade Baixa;14324;10572;3752;100;-150;250
18;18;0;Farroupilha;6397;620;5777;200;-50;250
18;18;0;Floresta;11871;8676;3195;-50;-100;50
18;18;0;Independência;11392;5915;5477;300;-50;350
18;18;0;Menino Deus;25793;22844;2949;-150;-350;200
18;18;0;Moinhos de Vento;11900;9107;2793;0;-100;100
18;18;0;Praia de Belas;6309;1500;4809;200;-50;250
18;18;0;Rio Branco;14635;11406;3229;-250;-300;50
18;18;0;Santa Cecília;8491;4048;4443;350;-50;400
18;18;0;Santana;18374;15997;2377;-100;-200;100
19;19;0;Azenha;6946;1021;5925;-8172;-9122;950
19;19;0;Bom Fim;1740;540;1200;-11415;-7444;-3971
19;19;0;Centro Histórico;20009;19230;779;-12721;-10924;-1797
19;19;0;Cidade Baixa;9968;8673;1295;-4356;-1899;-2457
19;19;0;Farroupilha;2151;540;1611;-4246;-80;-4166
19;19;0;Floresta;4049;2995;1054;-7822;-5681;-2141
19;19;0;Independência;6936;943;5993;-4456;-4972;516
19;19;0;Menino Deus;5812;5311;501;-19981;-17533;-2448
19;19;0;Moinhos de Vento;7973;7221;752;-3927;-1886;-2041
19;19;0;Praia de Belas;99312;1886;97426;93003;386;92617
19;19;0;Rio Branco;8741;5162;3579;-5894;-6244;350
19;19;0;Santa Cecília;3874;3152;722;-4617;-896;-3721
19;19;0;Santana;12978;12254;724;-5396;-3743;-1653
20;20;0;Azenha;7896;1057;6839;950;36;914
20;20;0;Bom Fim;2440;552;1888;700;12;688
20;20;0;Centro Histórico;19309;18446;863;-700;-784;84
20;20;0;Cidade Baixa;10168;8110;2058;200;-563;763
20;20;0;Farroupilha;2951;540;2411;800;0;800
20;20;0;Floresta;4249;2910;1339;200;-85;285
20;20;0;Independência;7386;947;6439;450;4;446
20;20;0;Menino Deus;6762;5437;1325;950;126;824
20;20;0;Moinhos de Vento;8223;7177;1046;250;-44;294
20;20;0;Praia de Belas;95412;1886;93526;-3900;0;-3900
20;20;0;Rio Branco;8491;4766;3725;-250;-396;146
20;20;0;Santa Cecília;4124;3006;1118;250;-146;396
20;20;0;Santana;13078;11969;1109;100;-285;385
21;21;0;Azenha;7946;1061;6885;50;4;46
21;21;0;Bom Fim;2640;561;2079;200;9;191
21;21;0;Centro Histórico;19359;18412;947;50;-34;84
21;21;0;Cidade Baixa;10168;8013;2155;0;-97;97
21;21;0;Farroupilha;3501;540;2961;550;0;550
21;21;0;Floresta;4299;2860;1439;50;-50;100
21;21;0;Independência;7536;953;6583;150;6;144
21;21;0;Menino Deus;7412;5558;1854;650;121;529
21;21;0;Moinhos de Vento;8223;7129;1094;0;-48;48
21;21;0;Praia de Belas;93512;1886;91626;-1900;0;-1900
21;21;0;Rio Branco;8441;4666;3775;-50;-100;50
21;21;0;Santa Cecília;4374;3009;1365;250;3;247
21;21;0;Santana;13078;11778;1300;0;-191;191
22;22;0;Azenha;7637;1659;5978;-309;598;-907
22;22;0;Bom Fim;2593;1118;1475;-47;557;-604
22;22;0;Centro Histórico;20417;19997;420;1058;1585;-527
22;22;0;Cidade Baixa;10206;8879;1327;38;866;-828
22;22;0;Farroupilha;2398;550;1848;-1103;10;-1113
22;22;0;Floresta;4100;3493;607;-199;633;-832
22;22;0;Independência;7615;1321;6294;79;368;-289
22;22;0;Menino Deus;8506;6748;1758;1094;1190;-96
22;22;0;Moinhos de Vento;8208;7617;591;-15;488;-503
22;22;0;Praia de Belas;91368;2046;89322;-2144;160;-2304
22;22;0;Rio Branco;9269;5708;3561;828;1042;-214
